days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,13.26,10.93,17.13,17.81,20.18,18.49,16.69,13.27,18.71,17.16,21.43,10.73,13.68,13.2,17.97,16.22,17.2,13.16,20.82,16.03,25.75,11.86,8.22,16.35,16.36,17.01,22.94,18.37,21.04,13.1,23.3,16.16,18.51,16.48,13.76,12.35,17.58,18.25,11.13,13.99,12.95,16.94,10.87,13.92,14.7,17.19,14.05,14.91,20.2,9.46,12.35,13.12,13.08,11.96,14.63,12.8,22.26,15.54,13.8,13.08,12.18,15.43,10.65,19.9,14.05,14.35,15.96,13.29,17.31,16.25,16.48,12.97,17.48,17.22,11.22,15.38,11.67,12.78,16.01,20.27,12.33,10.61,13.11,13.42,16.15,18.8,13.56,12.22,13.26,15.06,12.56,17.28,18.41,12.26,14.38,14.01,11.87,14.09,16.86,13.97,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,4.95,4.88,8.02,6.05,8.61,7.36,7.11,5.46,7.5,5.13,6.58,4.12,5.81,6.29,6.06,6.26,6.87,5.04,7.69,6.18,10.56,6.0,3.46,7.16,7.41,7.01,8.98,6.23,8.34,5.48,9.01,6.34,7.16,6.36,4.73,5.94,6.48,7.26,4.4,5.63,5.41,5.45,5.77,4.83,4.52,6.02,6.02,6.08,7.74,4.13,4.94,6.04,5.62,4.16,5.8,5.43,8.39,6.55,5.23,4.93,5.64,7.83,4.43,7.42,6.24,5.32,7.9,6.79,6.78,6.46,5.96,5.34,6.87,6.78,4.93,5.67,5.3,5.43,7.17,7.81,3.99,4.53,5.59,6.55,6.93,7.27,5.12,4.41,5.9,6.09,6.36,5.73,7.79,5.21,5.71,5.94,4.36,5.91,6.63,5.86,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,2.78,3.03,1.45,2.72,2.96,4.57,0.64,2.77,1.53,6.84,4.01,2.14,0.9,2.15,0.78,6.51,4.27,5.66,5.27,8.62,2.0,0.0,3.13,2.86,1.0,4.86,4.6,1.51,4.36,7.51,2.45,6.09,4.74,6.91,3.56,8.19,7.45,5.2,2.66,7.65,4.07,2.33,1.29,1.31,7.02,0.0,2.01,4.1,5.38,4.05,0.0,4.84,3.78,5.65,2.0,0.0,0.0,0.0,0.22,4.97,6.63,0.0,5.63,2.17,5.55,3.77,1.38,2.94,4.17,3.52,3.01,0.0,5.31,2.43,3.55,0.0,2.51,3.24,1.1,0.0,3.5,3.16,0.78,5.16,2.6,5.17,3.49,2.28,4.15,2.27,0.0,0.0,6.82,1.84,3.08,0.0,3.63,3.57,0.6,6.82,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,10.52,12.58,4.48,8.52,12.9,17.78,4.9,12.28,6.82,22.76,15.43,9.44,4.15,10.49,3.66,22.98,15.94,19.4,20.3,29.87,8.5,0.0,13.34,12.39,5.07,19.02,13.09,6.3,17.78,25.78,10.59,22.23,17.26,25.19,13.0,27.48,25.25,18.08,12.76,27.28,15.3,8.86,8.09,5.94,25.23,0.0,6.85,13.54,17.27,14.19,0.0,18.33,13.44,22.0,7.44,0.0,0.0,0.0,0.02,18.74,23.04,0.0,22.88,9.16,19.52,14.21,10.62,12.17,16.39,14.44,11.23,0.0,20.82,10.11,13.74,0.0,10.04,13.8,5.28,2.61,14.2,12.87,3.43,16.88,9.55,17.76,14.58,9.39,15.27,11.49,0.0,0.0,21.71,6.96,14.49,0.0,15.28,15.51,4.72,26.01,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,31.69,38.55,14.8,19.71,24.63,42.03,16.47,29.46,19.92,49.95,31.45,19.99,16.23,23.44,9.11,55.85,39.77,43.15,44.22,61.42,17.91,2.86,29.81,33.45,14.01,42.4,27.58,18.33,42.03,57.01,26.06,48.15,34.97,54.58,26.66,63.52,54.68,38.23,35.48,60.91,34.6,27.08,22.41,15.36,60.86,0.0,20.15,29.17,36.51,31.84,5.73,45.09,30.65,54.19,15.08,6.32,0.32,1.06,4.82,47.79,53.84,0.0,51.16,25.77,47.2,33.95,31.24,26.27,37.33,37.62,30.65,0.0,44.95,25.82,33.38,1.83,24.76,35.21,15.35,9.57,34.57,36.05,15.39,40.18,23.94,40.26,37.05,24.0,39.03,30.17,0.0,7.41,49.73,16.09,40.34,3.5,40.81,41.05,13.89,53.28,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,61.06,72.24,33.08,36.25,40.04,77.1,36.67,51.63,43.07,79.04,48.82,36.29,31.23,52.39,23.05,95.46,68.16,83.45,67.11,90.66,41.72,13.62,44.84,55.55,25.79,59.09,55.83,31.25,70.78,94.01,50.44,80.55,67.0,76.95,43.45,95.03,90.91,67.84,76.55,90.73,67.36,54.97,40.11,37.32,108.5,7.5,40.62,49.85,60.31,54.86,19.2,77.98,57.29,89.85,29.69,26.55,5.03,14.52,10.41,78.36,94.5,0.0,71.55,54.06,86.24,58.23,60.44,48.35,67.84,59.27,53.7,0.0,83.76,51.14,70.55,10.94,54.07,59.43,30.96,17.94,57.17,61.26,25.23,65.34,43.78,65.29,77.11,41.82,62.95,58.57,10.31,19.26,84.5,31.94,66.01,20.52,69.33,77.14,29.15,81.22,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,86.18,91.18,58.89,57.97,49.17,109.85,58.92,79.13,62.64,104.4,78.27,59.39,57.29,71.65,38.83,112.25,89.23,111.86,74.7,107.7,62.6,26.34,62.17,74.19,36.82,83.2,78.65,52.39,116.48,123.93,72.98,113.94,101.69,101.96,59.41,128.54,121.01,93.56,108.51,107.71,86.75,85.93,54.39,58.09,153.05,21.39,67.35,69.02,81.51,55.39,25.86,110.34,81.47,117.17,30.51,41.19,12.44,31.93,28.54,99.9,133.6,0.0,83.29,72.09,95.47,74.87,96.88,64.55,89.74,88.53,83.4,3.19,105.99,74.53,104.5,24.92,73.32,82.72,40.62,38.24,68.66,83.83,55.62,76.61,58.19,86.3,105.25,68.16,84.53,85.29,30.81,49.97,115.76,51.25,77.73,20.61,78.46,95.69,41.78,118.74,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,97.14,86.65,65.56,74.17,67.24,120.95,61.42,92.81,72.96,104.22,83.51,73.64,81.67,69.63,47.4,97.01,93.79,124.02,61.32,110.42,68.95,48.63,63.68,87.43,55.88,83.55,83.27,71.1,127.62,142.48,77.72,116.29,96.69,97.55,67.4,122.86,134.78,101.05,105.02,106.28,101.09,98.87,64.68,75.84,156.71,40.67,67.31,85.13,75.95,61.76,38.48,120.28,85.0,108.64,34.3,44.25,10.7,42.98,45.64,106.57,131.06,21.52,77.2,90.02,90.16,73.71,97.62,65.4,81.95,101.61,82.04,21.19,115.1,76.59,119.09,32.28,69.76,68.2,51.44,54.97,74.45,92.87,74.27,77.3,69.25,86.69,104.28,75.94,83.41,84.91,51.54,63.99,118.42,69.79,99.65,29.78,88.74,109.2,40.81,111.43,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,113.47,104.9,91.66,78.62,93.26,124.92,85.98,105.79,101.58,108.67,90.31,85.27,92.48,79.22,54.58,99.58,90.72,136.48,68.89,104.63,85.41,61.95,59.67,114.49,89.46,89.87,92.87,80.47,116.33,163.02,90.88,122.55,95.66,102.76,86.59,112.27,143.31,110.37,109.76,106.26,113.67,101.91,69.61,84.78,156.51,56.13,88.41,98.36,91.78,69.59,57.48,123.4,97.25,113.33,62.18,56.47,32.19,58.34,57.21,118.81,141.19,46.42,90.63,99.89,100.05,110.76,74.25,82.02,95.5,117.63,82.68,42.96,115.36,84.76,128.3,52.14,83.11,76.77,61.85,66.55,89.73,87.37,85.58,74.46,61.0,91.1,95.23,75.4,73.02,101.04,65.7,85.31,140.58,88.11,107.56,55.2,104.88,114.13,59.77,94.13,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,108.35,96.84,82.87,85.01,95.55,99.63,79.66,109.22,105.0,101.28,100.82,99.52,105.59,89.51,42.03,90.34,85.82,136.16,79.39,91.92,88.89,60.47,58.62,110.55,99.3,93.11,88.99,75.22,116.91,153.11,82.02,121.54,84.92,114.37,95.96,99.85,136.64,109.44,114.82,103.44,109.49,112.31,76.46,91.77,140.91,65.75,88.11,114.94,100.76,76.25,50.5,121.69,104.47,109.04,89.93,74.35,49.0,65.42,57.12,122.04,126.31,51.26,85.47,93.05,98.91,113.17,62.73,80.88,97.49,110.66,101.33,61.29,92.32,88.8,125.13,52.89,93.93,79.7,61.82,75.7,101.05,82.31,100.47,79.63,70.39,91.14,76.79,85.45,72.6,98.8,75.33,80.99,131.12,99.93,104.13,64.54,95.08,109.43,76.04,73.37,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,93.09,84.08,77.38,64.32,66.34,85.75,62.58,76.12,78.08,89.3,79.29,75.18,89.95,82.5,32.5,68.59,69.35,112.32,70.17,92.44,74.4,56.59,49.51,89.65,88.01,79.44,75.55,72.98,80.09,113.15,54.47,100.22,70.99,91.67,79.04,93.95,102.48,77.09,83.02,84.98,74.75,81.57,72.58,80.26,99.96,57.66,77.96,97.68,78.72,69.88,44.51,104.6,92.59,80.01,85.91,66.87,55.29,51.06,44.65,95.27,109.61,46.75,80.88,78.67,86.19,87.43,57.79,83.13,74.75,93.45,85.81,74.42,82.92,80.0,102.39,39.22,77.65,72.37,50.68,68.49,78.48,74.12,88.4,49.81,65.04,68.68,68.9,69.05,69.29,90.73,50.48,78.24,103.34,92.45,86.66,59.65,69.98,89.53,57.86,54.1,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,57.59,49.22,47.44,40.09,34.52,47.89,34.59,41.05,52.08,54.68,49.04,46.81,55.39,57.09,23.99,39.07,34.28,56.28,37.25,52.51,46.64,31.29,34.63,53.72,56.32,48.13,45.1,48.46,45.91,68.12,38.24,59.51,41.67,51.48,45.47,57.2,50.22,42.84,47.34,53.44,40.59,52.55,47.62,47.82,56.54,44.8,51.17,53.74,42.19,36.38,23.49,59.65,56.4,42.99,47.71,43.06,43.39,34.79,28.26,54.86,67.07,24.34,39.89,57.99,52.31,45.39,36.51,51.67,40.02,57.06,49.68,49.4,50.16,55.59,59.99,35.24,41.68,48.26,26.29,36.72,41.09,46.76,55.86,33.02,44.65,43.64,40.04,36.53,38.13,59.4,27.28,51.46,56.05,43.54,51.31,37.42,43.98,56.45,32.92,39.64,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,22.26,14.35,14.18,14.2,12.37,15.5,10.7,14.56,20.34,19.04,16.77,16.88,17.96,21.54,6.33,10.21,11.98,15.64,11.06,13.52,15.9,9.82,14.21,19.14,18.31,14.72,16.15,13.54,14.35,19.47,14.32,20.97,14.87,17.4,16.21,18.35,17.58,13.34,14.44,18.68,14.62,19.14,15.95,16.17,17.3,14.07,14.84,17.43,13.94,13.16,8.75,18.63,18.93,13.05,15.3,15.54,16.2,11.5,9.04,17.37,22.94,9.78,13.23,17.92,17.81,15.52,12.51,19.69,13.01,16.68,16.63,16.13,15.09,16.55,18.26,11.29,14.1,17.31,6.82,14.51,13.89,17.06,18.61,12.45,15.98,12.47,13.73,11.02,13.45,18.52,10.49,16.91,17.78,14.06,18.56,12.91,14.61,19.15,11.12,14.62,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,7.86,5.23,6.35,5.36,4.79,6.31,5.09,5.88,7.91,7.88,6.09,6.61,7.29,8.52,2.46,4.1,5.08,6.65,3.94,4.59,7.07,3.68,6.03,6.61,7.05,5.52,6.51,5.48,5.69,6.78,6.07,8.38,6.8,7.6,7.15,7.33,7.82,5.84,6.26,6.94,6.55,7.43,6.1,7.0,6.64,5.89,6.5,7.62,5.37,5.49,4.74,7.67,8.36,4.56,6.16,7.05,6.39,4.77,4.02,6.24,9.25,3.61,5.9,6.51,7.35,5.45,5.1,7.74,4.88,6.74,6.78,6.45,6.29,6.07,7.47,5.16,5.15,6.92,3.75,6.71,5.99,6.53,7.58,5.15,6.85,7.25,6.06,4.42,6.43,6.78,5.52,6.19,6.52,5.22,7.09,4.96,5.45,6.61,4.24,6.02,,,,,,,1.18
