days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,16.21,14.49,13.25,12.9,8.59,13.88,12.54,18.53,18.9,17.22,14.63,12.64,17.75,16.37,15.62,19.48,13.36,15.21,21.28,14.4,16.2,17.74,18.8,12.84,11.31,11.22,12.75,11.46,14.03,10.78,18.1,14.22,13.86,18.5,8.01,16.87,15.16,10.66,14.68,22.44,17.26,11.92,13.67,12.72,10.27,16.26,16.59,13.74,14.38,15.26,11.35,9.38,13.62,12.75,14.88,12.71,22.74,15.48,11.04,17.31,16.19,16.22,18.52,16.1,16.49,15.14,17.35,18.68,12.36,14.69,16.24,13.48,12.25,12.12,15.09,14.44,15.71,18.9,11.37,13.52,20.16,14.98,13.14,20.07,14.18,7.32,16.48,10.79,18.85,16.0,18.22,15.44,18.91,15.2,15.84,16.35,18.06,13.84,17.57,17.0,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,6.39,6.23,5.22,5.56,3.35,5.63,5.4,6.89,6.65,6.2,4.55,5.82,7.59,6.34,7.01,7.79,5.33,6.6,8.43,6.43,6.75,6.01,6.22,4.71,4.93,4.95,5.04,3.82,5.78,5.54,5.76,5.38,5.96,6.89,3.29,6.78,6.0,5.28,5.43,7.8,6.36,4.91,5.4,6.18,3.53,6.52,5.83,4.56,5.28,7.32,4.25,3.97,5.29,5.38,7.15,4.85,9.48,5.28,4.75,6.81,5.98,6.82,7.59,5.84,6.79,6.57,6.53,7.22,5.5,6.03,6.55,5.71,4.35,5.0,6.19,5.18,6.0,5.71,5.21,5.5,8.46,4.65,4.97,7.69,6.21,3.95,6.77,4.24,7.55,7.42,5.67,6.05,7.91,6.72,6.06,5.77,6.74,6.25,6.57,4.98,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,3.18,2.16,4.79,0.72,2.69,1.04,2.0,0.45,2.12,4.52,6.31,5.03,6.32,1.38,0.74,3.65,4.25,3.0,3.39,1.63,3.63,4.83,2.39,2.84,1.85,3.83,0.0,1.62,1.11,0.22,1.2,0.65,0.25,5.26,4.33,3.11,1.62,5.99,1.58,1.61,6.93,0.22,2.36,0.18,2.52,0.92,5.27,1.06,2.64,0.0,3.23,5.7,3.21,4.62,2.22,6.32,0.68,4.51,1.39,3.82,4.22,1.25,1.28,0.19,2.05,4.28,1.64,4.4,7.68,4.8,5.82,3.65,4.93,4.29,1.69,3.1,0.47,4.19,1.78,6.9,4.02,5.45,4.62,1.79,3.46,2.17,6.86,3.94,4.21,0.0,4.07,0.69,3.28,2.22,2.1,1.98,0.66,3.09,1.07,1.52,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,14.52,8.59,18.92,3.23,11.44,4.52,7.97,5.31,9.9,17.89,21.18,18.97,23.8,7.71,4.65,11.68,17.25,11.16,14.45,7.41,15.57,17.46,10.16,12.47,6.46,14.23,0.0,5.84,7.58,3.79,6.59,2.16,3.41,17.83,19.13,13.18,7.55,22.58,7.68,6.5,24.52,2.18,12.01,2.55,9.03,5.9,16.52,5.99,10.74,0.25,15.36,19.79,13.96,16.39,9.78,21.09,3.39,17.58,9.06,14.72,16.92,8.11,5.27,2.12,10.17,15.86,6.62,17.87,25.95,17.35,22.79,14.71,18.56,15.95,8.11,11.69,5.05,16.67,8.56,26.42,15.4,21.14,15.28,7.65,14.84,10.64,22.92,13.88,15.97,1.01,16.37,5.77,13.42,10.71,9.12,9.32,5.57,12.42,6.09,9.45,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,36.39,17.64,46.72,14.23,32.09,15.42,18.23,11.24,26.52,38.57,48.34,38.04,53.91,19.15,14.43,27.49,42.02,26.73,36.28,24.19,41.17,44.04,29.06,29.16,16.98,34.69,0.0,20.61,21.57,14.0,18.58,10.8,9.77,46.17,46.77,35.79,15.85,47.61,23.7,15.52,60.48,5.26,34.04,11.63,23.43,21.98,42.55,14.66,30.23,1.69,42.25,47.52,37.97,44.91,26.84,49.44,11.15,44.28,23.63,37.16,37.79,23.01,14.4,10.0,27.19,43.86,19.19,45.33,61.7,39.46,48.29,37.89,42.47,36.24,26.89,33.3,15.58,37.64,26.81,63.82,35.44,48.65,41.12,20.49,34.46,26.81,47.84,33.64,42.12,5.49,40.01,27.07,34.79,23.13,24.23,27.72,14.22,31.6,19.27,20.76,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,61.29,37.31,73.31,34.81,57.15,30.05,35.48,23.95,54.84,66.51,87.98,61.03,75.55,36.81,19.95,52.05,76.35,58.94,61.36,55.09,71.65,80.91,54.37,52.76,36.24,67.23,0.0,41.12,45.78,42.43,36.07,16.74,19.25,74.08,81.14,71.3,33.11,78.03,45.1,39.29,96.71,20.72,65.32,37.47,45.73,45.84,76.51,28.79,61.93,14.49,71.97,68.42,62.19,77.96,51.06,78.57,27.27,76.48,45.02,63.49,67.41,43.17,29.47,23.47,56.97,74.58,33.89,79.57,93.41,68.04,72.38,76.63,72.57,69.7,39.93,68.75,32.14,66.48,48.65,109.27,67.74,73.66,81.12,39.76,61.11,55.22,74.63,65.44,69.87,14.64,69.16,50.51,58.0,40.6,40.49,51.12,29.07,47.25,34.97,37.31,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,73.23,63.46,94.8,46.61,81.1,47.64,64.03,51.71,86.69,97.71,115.72,75.26,101.07,58.39,36.4,65.29,96.36,90.0,82.22,82.67,75.14,108.91,72.31,76.72,69.02,83.33,6.29,63.54,71.16,68.43,51.19,25.93,30.17,86.78,108.7,101.18,46.12,113.52,72.13,57.36,120.38,37.63,83.88,61.15,66.83,62.3,110.24,58.41,86.19,34.87,93.1,94.96,82.36,98.94,72.18,98.77,35.16,95.84,60.56,94.78,95.39,73.56,39.35,42.91,81.93,103.29,54.49,110.25,109.9,85.38,90.99,94.09,85.64,84.69,62.44,99.8,53.38,96.9,66.7,147.43,95.11,105.62,111.02,48.46,68.5,74.82,98.16,95.46,82.41,23.01,89.05,75.47,81.79,62.06,51.28,67.06,50.55,53.94,51.41,55.26,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,78.99,59.1,104.86,55.45,79.92,52.63,86.8,71.82,89.49,114.53,111.3,81.63,100.25,55.83,52.73,55.88,109.44,82.92,101.21,79.37,69.93,117.64,78.39,76.22,70.0,78.05,21.36,74.17,74.06,73.76,68.1,30.61,46.47,83.92,112.0,104.87,52.26,111.51,59.81,60.09,126.92,49.05,74.3,76.85,64.67,68.2,115.42,63.48,98.61,48.63,93.27,99.69,93.12,97.53,72.81,103.44,35.5,105.74,41.19,79.42,102.19,83.7,42.53,53.44,77.69,107.29,69.74,115.42,107.56,100.78,89.99,98.49,99.15,89.22,79.32,110.01,59.52,107.11,82.15,136.07,101.52,113.55,120.31,55.28,68.03,84.28,118.21,101.33,85.74,51.13,86.82,72.21,79.28,63.81,50.76,73.25,63.98,58.41,58.28,58.59,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,81.42,49.14,120.43,74.67,87.07,88.58,90.27,79.77,98.66,125.77,112.78,92.91,115.44,70.25,64.26,56.17,122.31,75.92,109.59,82.93,86.12,129.55,88.07,81.66,67.7,82.5,37.77,97.76,98.07,99.8,85.98,48.42,65.94,77.73,117.59,106.65,64.8,127.84,50.23,59.54,135.14,72.24,80.86,91.55,75.49,82.89,130.06,91.5,113.41,45.97,103.56,116.09,123.21,104.1,87.28,115.47,52.08,108.11,40.56,77.36,98.6,84.74,39.76,72.77,84.97,103.48,67.9,121.63,113.8,103.29,82.08,100.2,97.22,97.28,78.24,123.29,67.79,136.31,93.59,130.66,119.2,123.05,132.91,83.22,68.29,96.12,146.01,127.82,91.02,60.86,85.9,90.01,98.17,73.0,59.1,72.9,81.34,62.87,76.19,69.01,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,90.5,54.45,117.81,72.49,88.33,103.76,85.98,80.51,99.84,109.06,103.46,84.0,115.33,90.8,84.21,64.95,128.66,81.78,108.08,83.61,87.21,125.16,96.45,75.72,68.76,78.65,49.81,94.87,90.72,99.78,86.72,56.13,85.03,90.31,116.65,109.03,57.37,122.02,72.83,73.77,121.74,90.4,68.2,94.48,90.58,94.83,123.89,93.64,110.91,61.97,97.04,110.73,117.21,119.06,88.09,123.45,68.75,82.29,46.85,75.88,81.27,101.32,48.2,88.42,87.99,97.96,77.47,125.21,109.36,109.09,79.34,86.4,88.92,94.41,77.71,108.53,65.11,120.6,86.51,106.68,98.65,123.13,120.99,72.43,56.43,95.31,152.89,122.86,97.17,59.92,82.95,93.46,101.26,72.17,62.52,73.56,81.95,68.13,103.02,65.84,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,91.82,45.25,90.5,68.67,58.02,80.16,77.51,69.23,75.99,91.24,83.54,75.68,90.14,77.86,74.26,62.42,97.57,69.16,83.25,73.79,68.14,80.58,86.28,70.42,55.82,74.21,45.85,77.71,73.66,78.84,66.67,41.15,83.07,68.48,102.05,91.59,60.41,110.75,55.49,56.86,101.92,77.74,37.8,80.68,71.5,70.46,92.62,80.63,100.27,64.37,82.13,97.89,98.46,106.55,85.93,84.89,62.27,69.17,42.57,57.89,65.33,88.18,38.1,82.58,84.2,89.33,78.98,97.87,88.9,101.06,53.1,69.37,93.18,69.85,71.93,93.02,54.54,93.85,63.97,81.54,77.3,92.12,92.3,51.55,57.93,57.26,127.56,86.7,93.94,58.15,81.68,87.25,79.02,61.9,58.39,78.46,82.53,76.85,84.33,63.25,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,48.36,32.23,51.74,43.65,36.64,48.86,46.34,39.03,50.66,50.41,44.4,41.48,46.72,49.57,47.34,41.73,59.61,41.59,46.17,47.04,55.12,39.6,46.91,46.0,32.23,46.37,34.27,49.62,47.13,43.86,35.66,23.48,51.53,41.32,56.68,53.76,48.25,61.19,29.03,31.34,60.25,44.97,34.67,51.19,34.39,43.85,52.95,49.68,58.07,41.86,51.06,54.27,57.55,54.38,50.33,50.02,41.08,43.87,30.56,29.16,40.31,53.68,28.55,51.62,43.36,49.01,50.53,55.4,49.99,67.2,35.53,40.46,55.51,33.73,47.31,51.16,38.02,52.88,32.2,50.75,47.62,48.38,46.95,35.62,46.78,28.49,70.79,52.76,50.79,39.49,43.99,49.56,47.01,29.98,37.88,46.74,50.3,46.89,47.76,43.74,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,18.39,11.13,15.68,16.72,11.45,18.12,16.01,11.48,16.2,14.71,15.3,11.8,16.15,17.05,16.58,12.03,20.51,12.96,14.94,13.58,16.72,12.31,13.56,14.98,11.61,16.68,13.76,15.17,15.92,13.27,12.53,9.88,15.89,14.38,15.56,16.09,17.36,20.17,10.6,8.65,21.32,15.71,11.85,16.55,11.43,13.28,14.96,17.22,18.53,12.68,17.33,15.94,21.37,17.61,13.74,13.03,14.44,15.01,11.53,9.51,13.73,17.38,9.02,16.8,13.54,15.53,13.76,18.81,16.72,22.41,11.61,14.47,16.32,12.46,14.78,16.44,12.7,17.56,10.92,16.18,14.34,14.64,14.53,12.54,19.37,11.13,21.84,18.26,12.68,12.97,15.78,15.53,15.71,8.9,14.25,13.49,14.09,13.77,15.91,15.62,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,8.26,4.85,6.26,5.94,3.89,6.33,6.26,6.18,6.12,6.07,5.87,5.95,5.83,6.04,6.54,5.46,8.16,4.7,6.95,5.33,6.38,5.18,6.04,5.78,4.05,7.0,4.98,6.07,6.47,5.88,4.95,3.22,6.05,6.61,7.45,6.59,7.53,7.96,3.94,3.38,8.58,7.09,4.89,6.17,4.74,4.94,6.88,6.39,6.18,5.45,6.97,6.22,8.71,7.55,5.33,5.18,6.56,6.9,5.23,2.76,5.42,6.18,5.05,6.17,4.76,6.03,4.91,7.41,6.83,7.74,4.36,6.03,6.93,5.32,6.21,6.59,5.35,7.5,4.33,6.69,5.78,6.31,5.16,5.12,6.79,5.16,7.9,6.82,5.25,5.06,6.78,5.26,5.95,3.33,6.21,5.44,5.87,6.2,6.64,6.39,,,,,,,1.18
