days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,16.22,12.4,11.4,17.77,18.44,12.99,13.56,16.46,12.3,14.21,17.86,18.52,17.79,17.99,14.18,13.4,12.51,18.58,14.84,14.61,13.2,13.96,14.81,14.7,18.8,15.57,15.71,15.38,11.79,16.07,17.65,15.28,22.22,20.73,9.52,19.38,17.1,12.51,11.7,20.87,15.53,11.45,19.17,15.94,14.18,18.83,10.88,17.56,17.78,10.56,17.1,12.1,15.74,25.3,16.1,12.23,19.07,15.39,11.5,15.94,21.6,19.24,12.05,23.71,18.89,14.8,17.04,5.96,17.37,13.3,17.03,13.59,15.26,20.23,12.08,18.01,18.04,14.49,9.76,14.59,18.59,13.17,15.45,16.04,18.81,10.72,12.56,16.05,13.77,10.62,14.94,14.3,19.7,17.46,13.64,18.91,12.51,16.52,15.06,12.87,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,7.43,4.72,5.13,7.02,8.22,6.08,5.97,5.74,5.17,6.11,7.13,6.43,7.61,6.35,4.91,6.87,4.19,8.01,5.99,5.59,6.05,5.12,6.57,6.17,7.23,6.31,6.43,6.99,5.99,5.86,8.23,6.64,8.43,8.13,3.51,6.47,6.95,4.29,5.06,7.1,6.47,4.83,7.49,6.77,6.24,8.19,5.03,6.95,7.97,3.93,5.76,5.29,6.47,9.65,6.52,5.03,7.79,5.8,5.6,6.27,6.8,8.59,5.15,7.72,6.84,6.3,5.9,1.74,6.26,5.18,6.73,5.19,6.3,7.64,4.33,6.3,6.55,6.25,3.38,5.9,6.77,6.34,6.23,5.93,7.19,4.11,4.53,7.57,5.6,4.44,5.69,6.25,7.13,6.15,5.91,7.35,5.1,6.09,6.2,5.51,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,5.48,0.0,0.91,3.93,1.84,4.79,6.83,5.74,2.13,5.49,1.26,2.86,6.58,1.43,2.58,0.0,6.42,6.5,4.95,4.31,4.04,4.67,2.02,3.16,0.84,2.04,4.93,4.07,4.59,7.01,2.16,5.27,0.0,9.26,6.78,4.55,6.84,1.63,4.26,5.64,0.71,0.59,3.69,3.73,7.01,7.84,7.15,5.55,1.76,3.83,4.21,3.23,6.82,8.02,1.77,0.0,1.93,0.88,2.41,6.99,6.05,3.1,4.17,2.05,0.13,6.11,4.91,4.83,1.57,1.73,3.67,0.54,0.0,0.0,3.28,0.0,3.85,7.26,3.45,0.0,6.49,5.88,5.59,2.01,2.42,3.74,0.91,2.24,5.91,0.0,6.93,2.35,6.67,2.69,2.1,0.0,3.84,2.37,5.25,2.48,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,19.28,0.34,6.63,15.04,8.09,17.11,22.78,20.35,8.35,21.18,5.5,12.3,22.86,6.37,10.53,0.0,24.35,22.59,16.69,14.29,14.86,16.72,9.95,12.28,4.19,9.63,18.01,17.71,15.69,24.32,9.77,18.5,0.55,30.52,24.59,17.36,25.29,9.51,15.0,23.02,6.75,4.05,14.72,13.05,27.52,30.0,24.29,20.42,7.86,12.53,17.98,11.35,23.8,26.17,7.53,0.0,9.85,5.82,9.11,25.09,23.1,12.36,15.71,9.9,0.37,22.64,19.46,20.08,6.82,7.36,14.57,4.49,2.09,0.74,13.06,0.0,14.57,26.74,13.86,0.0,23.98,21.29,20.62,10.54,9.82,14.33,2.51,11.22,21.56,1.3,24.02,11.23,25.14,15.69,9.22,0.09,14.67,10.44,20.23,12.04,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,48.5,6.84,19.15,39.9,22.31,38.31,50.98,50.58,22.77,50.29,15.92,30.04,51.76,18.37,29.81,0.0,56.61,51.51,42.55,37.0,29.26,39.2,22.37,23.43,17.12,20.47,44.07,41.98,36.85,56.48,24.72,44.51,5.95,70.42,55.88,43.37,58.97,29.34,41.73,49.41,20.99,14.3,33.86,33.43,64.98,65.89,49.5,49.59,19.12,37.35,47.37,27.7,59.2,59.97,22.7,0.31,26.87,20.18,25.82,55.18,53.88,27.09,37.64,29.01,7.42,50.42,46.33,46.88,17.9,23.55,44.35,14.94,14.7,3.45,31.07,0.0,36.36,60.17,33.07,0.44,52.71,45.13,42.24,29.37,27.47,34.81,11.91,31.17,47.49,11.11,51.4,27.76,56.64,35.54,24.45,5.65,34.21,27.83,46.83,26.1,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,85.3,22.98,29.32,60.17,39.23,52.81,86.45,88.69,52.32,79.6,35.81,57.14,80.43,42.51,52.88,0.0,90.05,75.86,72.87,64.36,51.43,69.13,41.81,41.23,25.79,36.98,76.14,65.18,69.44,92.01,42.63,74.67,12.25,109.05,86.13,76.54,99.45,50.87,65.13,80.71,35.06,33.2,68.58,60.13,116.73,111.64,78.42,83.58,38.53,71.18,74.87,48.07,98.15,88.11,42.13,10.67,56.0,45.95,48.64,85.71,91.2,57.98,61.86,47.38,6.55,77.92,72.68,74.05,39.03,39.81,72.02,35.42,31.86,14.56,48.45,0.0,61.75,91.1,57.62,3.84,85.2,64.13,71.47,63.4,47.77,48.04,22.39,56.33,76.85,25.91,83.69,55.09,93.89,59.13,39.86,10.35,65.11,53.9,85.37,51.76,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,113.57,47.02,44.08,90.3,68.35,69.13,96.83,110.96,77.49,94.2,44.34,77.22,102.99,68.0,87.56,0.0,108.87,109.92,80.52,91.68,71.6,90.29,65.62,59.74,40.36,76.09,101.67,84.13,82.54,112.19,73.57,88.24,36.09,125.29,101.49,102.56,126.82,79.97,70.61,115.48,47.35,62.02,91.71,69.02,141.75,139.59,88.93,121.5,52.91,92.93,107.95,69.77,129.7,107.27,63.85,27.01,80.02,69.24,70.61,105.7,135.01,71.36,92.49,64.13,16.27,98.93,97.23,95.89,57.82,49.02,93.29,51.43,62.11,28.58,64.22,14.34,87.19,110.61,71.39,15.46,122.94,87.69,96.37,94.47,65.6,70.92,26.31,75.71,99.15,46.14,107.91,87.9,122.25,76.82,56.57,34.22,101.2,57.27,119.81,67.33,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,126.26,51.74,53.54,93.49,75.95,78.73,95.29,109.06,78.55,89.56,44.25,88.76,100.4,79.87,79.2,12.38,101.08,100.66,88.29,98.15,80.06,100.75,69.28,79.96,49.45,87.82,102.49,76.39,79.74,117.0,99.08,82.55,44.72,116.29,107.89,110.74,127.07,95.11,76.36,112.11,65.29,61.03,98.81,80.01,143.65,141.14,81.4,129.34,60.14,99.35,127.34,75.37,135.53,97.62,72.48,44.64,87.5,74.53,95.21,98.02,141.5,80.38,106.35,67.54,34.86,86.06,102.07,105.37,57.56,47.45,96.71,50.76,82.53,53.75,65.61,21.78,93.69,112.91,71.23,32.72,122.96,104.57,105.65,103.59,70.22,91.72,39.88,97.8,93.59,69.66,112.84,92.67,129.43,79.8,59.53,47.48,105.23,62.95,113.8,65.34,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,135.55,55.85,74.36,102.83,87.31,87.19,123.04,123.02,78.37,93.44,57.85,92.08,105.7,93.25,95.92,26.67,116.83,83.43,110.83,113.64,87.57,102.33,83.07,84.96,69.91,73.89,96.7,69.73,83.96,122.11,100.28,69.25,52.9,117.62,121.01,121.41,142.13,86.21,88.77,114.25,88.42,80.95,104.77,92.62,134.98,147.33,76.01,141.32,75.9,113.53,131.68,82.86,143.92,93.56,64.6,54.79,107.1,90.96,112.76,90.08,122.5,88.83,117.33,84.24,48.52,88.51,113.73,111.87,74.47,61.09,99.51,68.17,91.8,68.27,93.25,36.23,95.87,116.06,80.29,51.6,144.84,112.22,104.97,110.94,64.56,89.83,61.88,92.09,102.39,90.74,118.27,113.85,150.12,74.93,66.51,45.31,105.48,72.92,106.66,98.3,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,111.57,58.96,90.97,107.03,101.05,85.03,134.46,132.57,67.98,93.93,69.54,92.69,99.58,80.83,105.34,27.36,103.93,85.51,93.04,109.38,102.16,88.89,79.6,83.22,84.12,60.3,82.64,84.61,87.06,102.32,104.29,68.06,60.75,122.03,115.76,116.22,127.75,105.55,95.8,103.74,77.42,78.71,94.61,89.01,134.31,142.15,84.64,118.09,79.0,119.22,98.71,80.75,143.55,92.63,63.87,67.71,103.81,95.96,105.91,79.18,108.67,91.55,114.13,72.94,55.47,74.33,120.9,96.76,79.61,55.95,113.17,69.12,94.04,71.51,88.4,49.71,92.56,115.95,89.45,48.54,136.26,100.11,91.0,90.77,63.48,74.82,86.0,86.37,107.97,101.01,121.9,106.95,145.56,71.36,61.47,51.55,117.46,77.95,97.2,85.6,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,92.07,43.54,79.84,84.73,81.0,65.41,102.61,118.39,49.94,66.49,55.4,72.14,78.77,78.31,94.63,30.97,80.51,76.71,70.63,82.85,87.57,66.29,79.09,65.37,71.73,53.68,83.99,74.03,67.77,82.14,93.54,45.72,51.42,96.14,91.36,97.08,93.95,81.59,97.43,84.04,64.69,70.51,73.18,74.9,105.36,118.22,81.97,101.13,59.23,91.09,71.95,72.65,108.82,78.54,54.65,59.44,67.39,82.8,71.59,60.02,91.19,93.29,66.58,68.35,52.64,63.06,90.24,76.87,64.83,44.49,98.89,54.09,66.93,64.63,73.75,53.05,79.3,119.28,68.78,57.55,101.11,74.31,66.65,64.78,57.39,61.54,65.15,63.64,82.47,86.42,101.18,70.44,117.06,62.07,58.67,48.89,86.82,63.94,79.37,69.51,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,57.88,25.63,47.32,49.69,52.81,31.29,61.44,67.57,39.03,40.29,34.96,43.95,44.32,52.62,48.72,18.31,45.47,44.39,36.59,52.03,59.73,31.56,49.16,35.57,43.46,40.02,49.28,49.24,39.27,46.39,61.03,23.21,30.35,58.28,52.77,49.3,50.85,49.25,55.89,50.68,40.48,46.1,40.83,45.71,64.77,67.9,57.13,54.04,37.79,55.52,41.46,40.86,62.53,50.94,38.23,40.4,45.2,48.87,36.08,35.37,42.52,55.87,32.27,43.11,30.77,42.6,51.96,47.83,36.39,26.34,58.64,32.99,41.69,38.19,39.87,37.8,45.63,61.12,40.83,37.86,54.2,41.42,39.76,38.93,34.63,44.0,36.74,39.01,43.54,49.06,51.96,39.66,64.15,36.12,35.73,34.6,55.06,31.42,49.95,47.76,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,15.43,11.4,15.57,17.53,19.54,11.59,20.51,23.25,14.29,14.22,10.69,16.66,17.03,16.44,17.61,8.09,13.35,15.59,12.51,16.97,21.17,9.59,13.29,11.73,13.33,17.05,14.34,15.01,13.58,16.89,19.65,8.7,10.47,19.72,15.46,14.16,17.61,16.99,17.13,17.93,13.37,16.41,11.94,16.68,21.66,22.87,19.28,15.85,15.72,17.26,12.55,16.25,19.09,18.45,15.43,12.12,12.43,15.36,10.1,12.07,11.86,15.07,11.23,12.94,12.57,15.67,16.23,14.38,14.69,9.53,19.36,9.87,13.51,13.04,13.3,13.25,16.19,17.95,16.75,12.37,18.4,12.01,14.26,12.1,12.95,15.81,9.94,12.07,13.85,17.33,17.35,11.61,20.98,12.33,12.63,12.88,18.53,11.23,14.21,16.2,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,5.73,5.85,6.12,6.52,7.02,5.04,7.61,9.01,6.31,5.55,3.61,6.15,6.88,6.6,6.21,3.69,4.71,6.58,4.6,5.89,7.82,5.1,5.82,5.28,5.28,6.07,5.11,6.35,5.47,6.17,7.97,4.17,4.27,7.8,6.91,5.37,6.57,6.18,6.88,5.87,4.8,7.62,4.8,6.76,8.33,9.48,7.49,5.92,7.51,6.95,4.63,6.31,7.88,7.39,6.09,5.3,6.04,6.16,3.53,6.02,4.57,6.36,6.19,5.13,5.19,6.78,5.98,6.23,6.3,4.49,7.13,3.47,4.53,5.86,5.94,4.76,5.27,7.27,6.33,5.44,6.96,4.33,5.78,4.03,5.44,5.73,4.97,4.68,5.84,6.27,7.69,6.15,8.46,4.64,5.23,4.91,7.98,4.21,4.35,7.64,,,,,,,1.18
