days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,16.85,14.88,12.69,14.9,17.05,13.77,15.71,8.66,13.56,15.61,17.71,15.55,17.89,18.68,20.28,21.06,11.44,18.22,16.9,18.17,16.1,9.35,15.84,13.17,14.67,16.75,16.07,14.92,11.27,19.89,11.47,16.09,17.01,13.41,15.03,14.54,14.13,16.9,12.12,11.25,9.32,12.75,14.45,15.27,15.82,18.6,10.17,11.88,13.99,16.69,13.02,13.7,15.42,18.05,11.44,13.93,16.27,14.72,20.1,18.23,15.59,17.51,12.46,16.34,19.58,13.31,11.73,19.79,13.12,12.93,18.9,11.87,16.82,11.67,18.9,18.65,12.12,7.41,15.2,17.66,17.38,14.03,21.75,16.89,15.21,15.32,14.05,21.46,11.01,9.28,15.24,14.92,14.96,18.25,15.34,17.15,16.85,15.61,7.16,18.91,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,7.05,6.48,5.2,6.2,6.36,5.83,6.16,2.79,4.44,6.06,6.83,7.04,7.58,7.4,7.97,8.57,5.83,6.48,5.94,6.65,6.1,2.76,6.46,5.11,6.44,7.35,5.28,6.81,5.61,7.82,5.25,6.18,7.35,5.59,6.59,6.69,5.35,6.5,4.77,4.22,4.62,5.32,5.96,6.07,6.52,7.77,5.19,4.68,4.33,6.19,4.05,5.53,6.42,7.88,4.5,4.8,6.75,5.1,7.81,7.57,5.71,6.32,5.62,5.82,8.16,5.74,5.5,7.12,4.28,5.46,7.23,4.38,5.93,5.08,7.66,6.46,5.08,3.12,5.46,6.78,7.0,5.72,8.6,6.79,5.46,6.42,5.11,8.54,4.3,4.18,5.7,6.68,6.45,6.89,6.07,7.48,5.83,5.89,3.4,6.35,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,0.28,3.86,4.14,0.0,2.55,2.14,1.55,5.02,4.02,0.0,2.35,6.12,6.77,4.65,0.0,3.88,1.55,0.05,5.63,3.92,0.0,4.77,4.58,3.86,0.33,5.01,4.72,4.52,2.45,0.0,4.06,8.26,5.77,2.06,7.18,1.58,1.04,4.31,2.09,1.19,3.2,4.45,0.14,3.74,2.16,3.36,4.65,1.5,4.97,8.39,7.22,2.67,5.98,6.83,1.63,5.05,0.94,2.4,1.88,3.85,4.08,7.78,4.7,6.23,1.93,1.49,5.99,5.69,0.0,0.62,2.61,3.94,3.95,8.17,4.44,4.55,8.97,3.05,3.53,2.33,3.68,5.97,6.12,0.0,8.65,2.99,1.73,3.9,0.79,2.89,2.99,0.06,2.27,3.33,4.71,2.34,0.0,0.0,0.0,5.23,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,1.99,13.94,16.73,0.24,12.17,10.97,6.92,18.49,16.0,2.45,8.88,21.44,22.3,18.36,0.0,16.34,7.17,3.57,20.44,16.97,4.22,17.45,16.47,14.56,4.48,17.04,18.43,16.14,9.36,0.31,15.15,28.92,19.54,7.33,28.12,8.4,4.15,16.78,7.7,7.01,14.16,15.65,4.1,15.36,7.64,13.13,17.63,9.02,17.32,28.71,27.36,11.11,21.5,22.78,6.68,17.7,4.69,8.89,9.38,15.19,16.58,26.21,15.77,21.25,9.23,7.55,23.6,20.0,0.0,3.28,10.98,15.11,16.03,29.54,17.5,14.48,30.92,11.57,15.37,8.49,13.36,21.3,22.08,0.0,30.4,13.99,8.74,13.02,4.11,11.79,11.95,3.56,8.8,12.66,16.01,8.2,0.0,1.87,3.39,18.5,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,7.23,31.5,43.76,6.14,29.26,29.44,21.69,47.48,36.53,4.88,23.97,46.27,47.45,49.85,0.0,42.21,18.13,14.44,45.71,42.21,17.3,37.69,41.37,35.05,17.49,41.93,48.19,38.48,27.09,3.35,34.93,63.99,43.89,22.27,62.57,23.14,14.04,47.64,23.78,19.28,34.17,38.99,14.35,36.71,20.95,31.72,38.7,27.03,47.61,66.22,59.71,30.9,44.6,55.18,19.66,35.09,16.7,24.8,25.09,39.48,41.44,57.4,37.57,48.74,24.96,18.93,52.79,45.49,0.52,16.09,28.35,30.72,40.22,62.93,37.93,33.29,63.1,29.94,34.6,18.2,34.32,50.85,42.72,4.46,67.25,37.35,28.13,34.63,10.26,30.17,28.84,14.42,23.3,32.56,34.27,18.53,3.88,9.11,11.2,42.8,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,13.2,64.71,82.36,16.63,59.34,63.2,36.39,79.14,55.43,21.1,40.05,77.78,77.81,78.37,13.31,70.63,41.18,37.83,71.82,74.82,38.79,68.18,69.84,60.1,34.61,73.52,87.66,63.94,48.31,15.94,68.3,110.63,72.22,46.68,104.74,46.98,35.15,79.9,55.86,31.42,61.84,62.89,38.1,68.72,54.38,51.95,64.74,43.9,75.86,110.22,91.63,58.88,73.65,88.88,38.82,63.09,41.01,44.29,43.26,68.74,66.1,100.27,61.06,83.27,53.09,41.48,84.2,74.31,13.35,28.9,42.41,58.55,69.46,100.52,59.08,59.68,114.88,56.19,59.88,32.56,62.65,88.02,66.58,12.22,108.89,65.58,61.95,59.17,18.46,46.44,48.11,41.46,38.17,53.31,67.29,36.64,12.65,21.95,15.99,77.17,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,17.82,88.34,99.18,45.74,91.4,75.26,51.85,97.67,77.29,42.64,57.4,101.78,98.17,95.78,29.81,92.79,68.41,43.51,84.12,107.92,59.3,93.03,100.5,92.08,52.62,89.93,107.97,84.52,70.61,39.14,103.34,128.81,90.41,87.79,141.97,69.02,76.56,97.98,81.56,44.16,75.81,77.94,75.03,93.72,75.99,67.34,89.73,65.98,105.67,145.21,101.47,72.53,113.57,112.77,58.47,105.33,63.37,61.63,59.04,98.07,77.49,129.94,91.62,122.31,64.43,61.82,84.24,101.77,36.57,49.53,65.76,96.16,94.59,131.31,72.26,81.32,160.11,86.58,74.98,41.36,68.45,107.11,89.0,28.23,132.28,83.83,76.46,83.91,31.17,83.66,57.96,74.35,57.49,68.42,107.36,48.57,23.89,34.57,13.48,100.85,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,41.48,76.12,87.13,57.85,86.95,84.84,72.59,111.02,79.72,59.92,55.42,101.93,93.73,87.07,44.29,103.16,75.9,41.76,71.59,107.13,66.97,102.09,108.27,97.26,49.68,100.28,105.5,86.22,89.34,59.66,109.29,142.46,94.39,92.09,135.57,90.9,92.79,97.71,90.84,49.97,73.66,86.75,76.88,100.91,81.15,71.27,90.12,76.05,113.51,142.11,107.37,86.69,118.35,103.72,64.52,113.33,65.77,72.91,73.0,100.99,85.16,117.63,98.33,122.06,72.94,76.22,73.6,114.91,45.69,62.57,79.54,105.22,108.94,133.65,83.34,98.18,151.39,92.74,80.92,53.38,63.8,103.27,91.9,43.29,133.76,88.58,72.99,86.78,43.09,93.59,66.03,94.66,60.99,61.99,125.67,47.68,30.52,50.15,18.1,106.07,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,56.53,70.13,89.71,68.56,83.98,97.89,73.41,105.6,70.08,69.75,60.43,101.53,100.22,102.85,56.84,113.92,75.45,56.33,75.02,103.61,77.09,128.7,114.74,103.42,66.51,108.59,110.94,93.26,109.8,79.73,104.62,160.91,107.83,95.3,140.09,89.42,99.95,122.79,103.39,58.64,84.21,102.68,94.5,114.03,81.4,79.54,99.37,93.79,120.99,156.52,100.67,84.14,120.94,96.42,76.78,105.5,59.48,83.31,71.92,100.37,93.26,109.79,108.88,127.78,87.11,87.66,71.64,136.86,60.4,70.26,74.09,116.25,123.6,154.33,100.91,104.5,156.76,74.88,88.37,64.58,58.42,112.26,97.19,75.92,142.72,96.47,94.79,94.27,54.02,80.08,69.18,105.91,77.51,75.86,129.42,49.26,50.13,76.85,25.49,111.84,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,55.57,71.61,84.56,62.76,84.9,87.39,89.54,95.31,60.56,74.1,56.43,94.56,92.32,102.03,63.02,105.47,84.69,62.59,83.64,107.07,71.27,127.61,124.79,121.83,80.59,112.74,100.57,91.03,115.45,65.31,102.66,146.09,84.25,92.5,130.52,99.33,99.89,126.87,96.05,59.75,79.97,103.29,92.79,126.68,91.09,85.59,120.12,99.81,120.18,137.58,93.79,91.59,118.18,96.88,93.04,91.58,64.19,81.28,100.54,93.16,86.25,108.6,100.38,110.1,98.28,108.94,91.32,145.2,63.34,84.7,73.71,104.55,122.71,147.9,81.06,108.43,142.08,76.73,79.0,77.05,81.16,88.02,98.08,67.11,124.32,97.59,81.55,94.44,44.21,73.44,81.3,113.18,84.33,75.43,130.44,48.52,56.49,70.29,25.3,121.73,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,60.36,68.47,70.54,50.7,77.51,79.49,82.14,68.28,45.45,64.92,54.08,75.11,71.78,88.58,53.26,83.73,69.13,50.84,61.77,93.23,60.65,101.59,81.96,105.62,77.52,94.02,82.95,77.74,84.57,45.82,80.74,120.15,75.29,65.54,103.36,81.88,70.69,103.61,75.19,47.17,77.3,101.08,71.58,100.43,74.72,71.96,101.3,78.86,103.61,93.34,83.52,88.26,92.46,80.82,80.36,71.83,66.1,63.24,77.34,78.25,61.9,93.77,89.79,83.63,78.81,96.0,68.62,126.94,58.31,76.78,69.06,78.93,86.58,126.0,65.36,88.97,104.42,56.88,56.43,73.62,85.36,73.25,87.19,50.55,93.29,89.18,68.32,80.42,38.66,64.49,65.4,91.95,76.1,74.71,106.27,46.5,47.31,64.86,20.51,101.31,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,30.72,43.53,43.7,30.06,42.28,42.63,43.59,32.93,36.62,44.41,36.37,49.07,46.09,49.43,28.46,57.74,40.47,29.43,34.05,52.92,43.74,61.49,39.35,63.98,54.53,53.93,49.69,44.18,45.31,33.85,44.14,63.23,48.9,38.7,59.88,43.3,37.48,57.34,46.0,40.58,49.64,64.52,37.74,61.58,41.3,43.0,53.66,41.34,64.03,45.09,46.94,53.8,43.63,47.6,41.12,36.9,48.11,34.16,50.94,50.56,37.55,54.2,53.57,44.54,49.72,50.87,33.2,69.42,33.32,49.23,37.94,45.28,57.62,66.94,34.51,54.19,56.64,31.52,27.99,43.08,58.27,45.04,49.88,34.02,57.85,51.02,36.69,50.96,28.9,42.04,45.96,55.39,44.43,46.02,60.4,27.11,29.09,43.26,13.51,66.11,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,8.94,16.34,15.0,11.12,13.26,15.39,15.83,11.63,15.31,15.03,13.38,19.3,17.61,17.42,10.51,18.81,13.94,8.56,11.63,14.42,15.34,20.51,13.48,18.02,19.38,17.47,16.67,17.95,14.27,13.1,11.45,19.33,18.42,13.8,15.9,14.74,13.52,16.16,16.59,14.79,19.49,21.25,12.17,22.69,12.39,17.03,17.03,15.26,21.39,15.26,14.66,18.37,14.04,13.85,11.74,10.99,18.91,15.43,18.3,17.45,12.03,17.13,18.48,15.13,17.26,15.2,10.45,22.62,10.99,14.47,13.41,14.3,17.84,18.29,11.9,16.42,18.28,9.2,8.53,14.88,19.35,13.3,15.41,10.34,17.61,17.14,9.14,18.18,9.61,15.62,16.27,19.12,12.82,14.0,20.18,10.7,10.88,14.34,5.31,21.12,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,3.56,6.65,5.69,5.1,4.25,6.28,6.27,5.14,7.06,5.85,4.83,7.37,7.17,6.31,4.78,7.89,5.69,3.73,4.85,5.62,5.53,6.67,5.77,5.37,7.91,5.57,6.9,6.6,6.44,4.2,4.15,7.0,7.48,4.91,5.39,5.56,4.51,5.38,7.1,6.9,7.09,8.46,4.16,8.59,4.27,7.18,7.09,5.01,8.83,4.82,5.93,6.78,6.06,5.49,4.86,4.72,6.8,5.87,7.43,6.1,4.66,6.63,6.45,5.94,6.02,7.0,4.07,7.72,5.18,4.78,5.88,6.36,7.02,5.9,4.54,6.33,6.91,3.51,3.12,5.83,7.23,5.54,6.71,4.53,7.01,6.42,4.45,6.1,3.7,6.82,8.19,7.11,4.67,4.35,7.93,4.44,4.42,5.35,2.62,7.91,,,,,,,1.18
