days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,17.01,16.38,13.55,15.71,13.44,20.2,16.3,14.88,15.84,9.91,10.67,12.32,15.11,8.47,16.93,20.25,14.87,16.4,9.54,16.6,14.1,7.72,14.02,17.79,16.1,14.54,10.54,6.96,8.33,10.81,17.61,14.74,17.56,12.34,11.82,16.77,14.41,12.26,15.14,16.77,13.95,17.27,19.98,9.37,13.19,13.67,14.84,12.31,15.32,16.31,16.99,12.38,13.62,14.14,15.69,13.36,17.99,10.68,16.53,13.77,15.7,20.43,13.98,12.44,14.55,13.25,18.47,15.92,15.44,17.74,11.57,23.36,14.62,18.82,19.38,17.05,16.52,12.15,6.44,20.06,10.74,14.8,15.68,12.72,15.13,19.76,16.9,15.3,16.99,14.98,11.29,20.68,9.85,10.84,12.78,10.13,17.03,14.45,14.4,15.56,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,7.13,6.35,5.24,5.97,5.17,8.48,5.23,5.81,5.36,4.21,3.48,4.66,6.28,3.79,5.7,7.29,4.91,6.73,4.36,6.75,5.98,4.23,5.72,6.69,7.02,7.31,4.55,3.51,5.11,4.38,6.05,6.52,7.15,5.3,4.06,6.95,6.57,4.68,6.12,6.19,5.33,5.8,7.61,4.36,5.49,5.25,5.38,4.78,5.27,6.57,6.59,5.56,5.91,4.78,5.86,5.52,6.69,4.42,6.48,5.61,5.69,8.25,6.32,4.6,4.31,5.74,6.09,6.35,6.57,7.14,4.31,9.08,6.75,7.76,7.34,6.87,5.6,2.78,2.54,7.92,4.95,6.17,7.23,4.82,6.49,6.94,5.66,6.14,6.93,5.76,4.93,7.67,4.38,4.41,5.65,4.17,6.92,5.35,6.36,5.92,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,5.92,4.34,0.26,1.94,4.61,2.33,2.37,4.41,0.62,0.47,1.39,0.0,2.36,6.68,3.05,2.97,9.75,3.3,4.0,7.55,4.02,2.55,2.95,5.16,2.93,4.56,4.3,4.24,1.6,4.43,4.73,4.04,4.07,1.67,3.65,4.59,1.82,4.85,1.85,4.34,6.03,2.75,4.21,7.02,5.94,4.39,6.12,8.13,0.0,3.28,0.53,3.57,4.29,1.57,1.83,3.5,3.01,6.96,3.13,3.47,5.34,6.87,0.75,2.64,2.57,0.0,3.38,4.74,2.65,4.35,3.46,3.31,0.0,0.0,5.72,0.0,3.46,1.03,2.15,1.53,2.78,0.71,0.59,1.46,2.12,0.4,3.25,7.07,3.56,0.0,5.38,3.77,1.16,0.0,0.0,0.0,4.09,2.38,5.83,3.02,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,20.3,17.03,2.57,7.36,17.68,11.9,10.85,16.62,5.48,3.85,7.75,0.0,9.22,26.46,12.31,12.05,35.7,11.18,15.5,26.5,14.85,12.69,14.2,19.56,12.05,16.84,16.05,15.28,7.09,15.56,16.91,15.35,15.86,7.58,14.98,13.95,7.01,16.89,8.27,14.54,22.26,10.93,15.0,25.76,20.69,15.74,18.27,28.1,0.0,11.09,4.03,12.9,14.25,8.34,8.63,15.41,10.52,22.97,12.11,15.23,20.96,25.08,3.9,10.8,14.62,1.51,15.0,17.35,10.66,16.55,13.2,12.26,0.0,0.0,20.54,0.0,13.02,5.9,9.94,7.58,10.41,5.84,4.87,7.0,10.31,5.15,13.98,25.29,13.94,0.0,18.93,13.7,7.79,0.0,0.0,0.73,12.84,9.95,20.02,13.42,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,45.71,44.85,11.45,15.95,37.36,29.79,27.02,40.42,23.0,11.6,18.01,3.04,22.76,54.13,30.0,29.25,84.57,26.95,36.35,61.82,35.24,27.41,34.13,44.97,27.38,38.22,40.04,34.09,18.57,41.59,36.37,40.43,36.87,21.81,38.51,34.38,14.6,40.75,22.34,32.88,51.16,29.79,36.55,56.72,48.76,37.75,43.2,60.39,0.0,25.61,11.76,39.92,26.27,22.48,24.59,36.42,29.13,50.19,30.38,37.66,43.66,58.64,14.34,30.3,35.26,12.08,39.61,37.64,24.0,38.95,28.46,33.56,2.52,0.0,47.95,0.0,27.67,16.53,23.77,23.86,24.26,17.72,11.51,18.58,26.96,18.73,37.5,53.92,34.74,0.0,45.4,32.37,21.72,0.0,2.64,7.94,25.88,26.71,43.85,30.06,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,77.98,70.11,25.71,35.02,65.42,55.94,44.79,62.09,43.77,29.24,38.24,15.46,43.03,82.45,47.03,45.41,133.29,50.69,57.31,107.44,58.03,55.77,63.91,68.63,47.51,60.63,70.71,50.38,27.22,71.87,65.02,62.62,63.17,39.22,71.0,55.57,27.99,72.66,45.78,51.39,78.88,53.12,70.46,88.95,75.16,56.34,76.44,97.59,1.46,39.46,28.02,62.47,44.46,30.28,39.03,57.77,43.48,86.71,60.01,60.5,72.5,102.91,24.63,48.89,64.03,31.7,64.54,57.87,40.5,55.29,54.02,64.53,9.89,3.74,73.35,7.36,49.89,39.04,52.62,40.39,48.17,35.88,27.4,25.85,54.43,48.08,66.92,85.95,62.64,6.15,75.78,62.75,30.3,7.16,2.2,23.21,56.82,55.21,71.86,46.86,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,90.03,99.79,37.28,56.6,89.78,77.13,62.81,86.66,73.87,41.62,67.32,38.1,54.81,100.16,62.36,69.02,159.08,75.73,70.68,147.07,70.82,74.84,78.52,96.13,67.66,74.33,81.46,78.58,45.16,94.5,90.86,84.83,77.97,56.85,93.63,75.21,45.65,92.28,68.35,79.15,79.6,80.59,89.23,102.19,88.51,69.54,102.04,131.91,16.93,53.73,43.6,89.26,66.67,47.67,61.9,70.01,63.86,113.44,69.68,82.99,103.3,132.38,41.67,71.39,91.8,39.37,77.35,82.05,60.01,74.41,78.58,85.23,17.81,21.51,100.46,25.48,70.63,66.86,81.23,60.71,72.68,53.52,54.22,21.62,63.65,67.39,85.46,107.43,88.83,28.81,88.61,86.25,41.44,12.86,1.65,44.79,93.76,70.73,78.98,50.05,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,89.55,105.6,42.26,45.64,97.8,91.55,70.32,97.6,75.82,50.18,92.72,50.4,70.08,109.42,68.57,64.29,159.65,97.09,66.81,140.21,83.53,75.75,74.25,107.16,67.43,64.41,88.16,70.89,52.79,89.43,95.91,97.96,95.24,82.3,101.83,77.69,60.86,92.33,68.02,66.15,79.79,83.35,88.09,95.62,96.01,72.77,113.24,130.75,16.44,75.46,63.58,99.47,74.54,64.45,79.15,76.18,63.6,127.52,72.01,93.95,106.88,143.94,57.85,86.15,110.39,45.57,84.14,86.73,60.73,71.88,82.24,98.03,27.18,30.3,98.61,35.34,92.14,70.36,103.59,63.03,83.72,62.5,64.06,36.56,81.31,62.34,93.8,95.06,90.71,32.08,93.45,81.18,31.92,22.84,12.9,63.42,87.72,82.29,68.08,51.21,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,95.85,121.04,58.86,46.87,114.35,97.32,69.7,101.18,89.08,57.85,105.63,50.82,85.25,111.34,74.48,73.72,162.45,102.81,79.28,132.6,101.05,82.73,93.23,108.71,84.68,62.72,93.45,76.02,44.75,97.71,99.7,108.04,110.25,100.42,112.41,96.67,65.49,107.82,79.23,91.67,81.42,103.86,88.26,97.13,96.91,87.29,124.38,131.31,45.39,81.39,67.55,99.56,89.05,73.45,83.2,95.5,82.58,125.48,89.5,103.24,109.04,159.39,70.71,98.32,112.34,76.09,100.62,82.82,69.48,95.93,80.1,112.87,39.42,45.67,108.46,69.45,104.2,82.99,102.69,92.07,93.05,60.67,84.09,53.04,93.68,69.15,113.94,97.04,101.13,59.41,103.74,81.36,40.49,23.06,29.65,56.33,97.53,74.13,74.2,62.24,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,100.14,122.16,56.57,51.65,111.6,102.93,73.59,99.46,110.42,70.95,110.8,54.24,68.89,110.75,78.6,81.89,158.52,108.53,73.0,124.49,99.03,83.19,87.76,111.14,87.62,65.71,93.16,76.9,43.95,88.21,98.58,101.3,116.15,82.66,99.29,89.2,77.31,114.17,92.18,93.57,60.1,110.8,97.01,86.39,88.94,78.38,128.02,124.29,61.37,72.4,71.96,104.78,86.41,80.17,79.27,107.94,79.95,117.71,92.57,92.21,92.12,150.7,87.09,115.14,117.58,98.48,83.71,88.12,72.25,102.06,76.88,94.3,43.0,66.05,96.21,84.1,107.55,84.91,76.8,102.59,92.57,57.97,84.98,69.17,90.47,78.28,104.16,80.35,102.67,80.14,107.2,85.23,48.72,33.05,57.83,65.4,93.53,87.32,79.84,66.93,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,88.04,98.98,53.01,47.61,80.16,88.63,65.94,85.71,88.86,70.01,84.28,41.28,47.73,98.62,63.78,73.29,129.28,91.57,79.96,93.96,87.38,68.95,57.25,79.79,64.35,45.41,72.2,74.36,44.5,60.03,83.55,92.37,100.81,79.73,58.63,79.7,71.17,91.85,75.95,84.61,58.88,81.42,83.8,70.57,76.23,77.79,106.28,97.92,55.19,63.51,69.75,85.98,75.77,77.11,68.83,89.8,80.88,104.74,74.15,85.38,81.16,109.04,79.62,97.33,92.95,88.95,66.62,60.09,51.91,83.45,75.58,69.41,48.33,56.68,81.21,61.01,105.42,66.96,55.96,102.84,83.89,40.63,52.31,70.2,69.68,63.73,81.89,60.28,79.81,69.53,77.81,71.93,53.37,41.91,64.65,57.32,77.45,72.02,64.84,66.37,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,42.72,59.95,34.74,32.56,45.14,50.15,32.35,51.74,48.12,40.16,61.93,29.45,32.41,53.97,39.5,42.99,79.06,54.88,49.71,61.98,60.09,44.81,36.95,42.64,41.31,25.92,48.64,41.0,30.02,38.72,55.32,49.33,56.29,51.43,32.38,45.64,39.7,56.59,39.23,50.03,31.71,45.9,45.69,45.5,50.78,46.93,62.85,60.45,27.16,38.66,40.22,47.89,55.01,43.61,39.24,53.42,50.49,67.51,44.11,45.44,53.97,62.82,51.19,61.17,52.84,54.55,41.46,40.6,40.83,49.72,51.02,37.05,33.74,30.21,54.63,35.84,54.83,46.17,41.4,55.29,50.95,27.05,35.32,38.07,39.38,47.34,45.57,37.9,55.22,44.93,38.23,41.39,33.16,26.58,42.64,38.27,54.55,50.04,36.0,35.28,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,13.97,19.14,12.87,10.6,16.02,16.71,10.94,17.63,15.73,14.98,22.18,12.34,13.15,15.76,13.82,14.9,22.96,14.75,16.82,21.17,18.7,12.19,11.25,14.66,12.5,10.47,12.6,14.09,10.74,15.67,20.23,16.55,18.66,15.17,11.38,15.69,13.18,18.55,12.74,15.97,12.33,16.2,15.83,16.27,17.62,14.53,20.84,22.23,9.1,12.35,12.6,17.26,18.99,14.14,14.27,17.04,17.09,22.36,16.48,16.26,16.55,19.32,16.96,20.8,14.16,16.7,13.68,15.34,14.36,17.09,14.7,13.28,13.6,8.81,21.02,9.55,13.62,14.98,12.68,14.76,15.14,9.52,13.63,12.87,11.67,18.75,13.92,13.89,19.43,15.06,13.29,17.27,11.91,7.56,13.56,16.37,17.9,16.69,13.29,12.81,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,6.07,8.72,5.03,4.81,7.18,6.58,4.09,6.84,6.69,6.01,8.08,5.21,6.44,5.39,5.86,5.58,7.94,6.45,6.06,7.87,7.16,5.52,5.3,5.78,6.52,4.86,4.51,5.61,5.0,6.32,7.98,6.54,7.38,5.71,5.66,6.16,5.3,6.76,4.78,5.98,4.17,7.03,6.42,5.84,6.92,6.34,6.46,8.93,4.1,4.57,4.65,6.96,6.25,5.82,5.75,6.98,5.07,9.49,6.72,6.21,6.03,6.96,6.28,7.75,5.29,6.32,4.92,5.85,6.66,5.71,5.3,5.68,6.17,3.38,8.08,4.25,5.72,5.25,4.89,4.87,5.4,3.87,5.03,5.23,5.12,7.01,6.14,5.53,7.96,5.17,6.55,6.66,6.28,3.31,6.22,6.35,7.34,6.41,5.75,5.1,,,,,,,1.18
