days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,1.31,2.03,5.65,0.86,4.13,9.07,3.84,8.38,3.98,4.42,6.75,4.01,2.65,2.07,1.97,7.35,0.0,4.8,6.36,4.38,0.0,0.0,2.33,3.72,5.72,2.29,6.35,2.1,0.34,4.81,4.04,6.71,1.2,6.21,1.52,5.9,4.66,1.43,2.15,0.0,0.0,7.13,4.84,3.72,0.64,2.06,6.79,1.06,5.9,3.03,0.02,1.99,6.55,4.75,5.78,1.45,4.2,3.41,4.45,0.45,3.44,0.0,5.53,1.68,2.29,3.77,5.08,1.82,5.56,1.55,7.43,4.69,6.74,10.06,7.67,1.84,6.42,3.28,5.19,4.74,6.46,6.68,4.16,2.83,6.02,5.45,3.83,0.0,4.03,1.97,0.0,0.54,4.97,5.1,2.69,4.25,5.05,3.51,2.29,8.46,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,8.51,8.28,19.89,5.45,14.01,33.3,13.47,29.9,14.04,16.01,22.07,14.32,10.39,10.2,7.37,27.47,1.75,16.45,22.55,17.76,0.0,3.11,10.77,13.16,20.18,9.52,21.53,10.34,4.52,18.94,14.16,26.22,7.97,22.29,6.91,21.05,18.45,7.72,10.62,3.49,0.0,25.59,17.7,15.27,6.19,9.81,23.91,5.83,20.63,13.26,2.58,10.01,25.23,19.24,20.43,6.25,15.75,12.45,17.44,3.64,14.24,4.05,20.24,8.32,11.51,13.5,16.88,8.52,19.44,9.12,26.05,17.65,24.32,34.18,24.84,6.44,23.51,12.01,18.34,16.91,21.82,21.73,16.24,10.94,20.83,21.81,13.98,0.74,16.31,8.81,0.0,1.91,18.84,17.94,12.05,16.5,18.91,15.76,8.7,29.24,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,23.88,20.0,50.47,18.91,33.74,72.41,38.32,62.96,35.1,39.37,44.16,35.95,30.97,30.58,18.48,59.79,10.85,40.72,49.6,43.01,5.56,17.59,27.68,28.04,46.72,25.26,46.56,28.19,13.48,42.48,27.05,53.71,20.89,54.27,20.78,45.32,45.04,24.33,32.64,12.75,0.0,53.89,38.01,39.28,19.04,31.0,48.53,19.24,42.0,27.37,9.34,29.18,52.27,43.37,45.54,18.63,32.17,27.58,49.06,7.67,34.02,22.87,44.09,28.25,32.02,28.72,37.18,21.08,43.56,26.88,61.06,36.51,59.78,73.07,55.64,17.5,52.72,24.56,44.29,43.21,45.88,52.04,37.11,28.45,44.57,50.4,34.91,3.83,41.04,24.33,0.0,0.0,43.04,41.02,35.71,43.66,37.98,40.58,21.52,67.53,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,38.06,41.32,82.05,36.07,57.7,104.75,69.2,94.64,66.78,64.4,73.54,61.63,54.12,53.0,35.65,98.92,37.79,62.3,77.8,71.99,19.34,40.83,51.21,59.68,74.04,46.48,82.75,53.58,33.23,66.88,52.14,82.87,40.5,87.42,43.69,76.54,86.19,48.19,61.66,28.09,6.74,83.07,61.15,71.59,41.56,62.29,83.3,31.49,61.69,44.86,28.12,52.17,82.21,71.55,73.81,36.59,66.56,53.48,86.69,18.65,56.65,53.28,67.42,48.77,61.33,42.44,68.11,47.5,78.03,52.08,102.69,45.95,96.52,112.51,87.43,33.35,83.55,45.63,69.99,79.12,71.01,83.96,74.94,56.84,83.57,82.49,60.05,18.85,70.9,43.37,4.92,13.32,71.09,66.35,62.23,72.78,77.3,66.92,45.42,102.18,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,49.94,58.14,119.33,62.48,75.58,124.2,90.75,143.27,72.89,74.03,92.1,89.61,69.07,74.78,63.99,122.27,63.37,84.74,97.46,104.19,39.32,63.54,69.06,79.72,96.41,67.79,110.15,71.05,41.5,82.87,74.43,104.4,60.64,102.9,65.21,112.45,115.23,66.2,80.57,43.08,23.8,118.34,85.68,107.76,59.02,80.54,115.58,46.81,87.64,55.78,50.69,63.75,103.62,92.04,102.84,57.12,88.78,75.74,110.68,40.47,84.49,90.03,93.21,60.4,78.09,59.05,82.4,71.44,98.83,76.56,136.01,66.05,112.17,132.65,97.14,54.79,109.69,60.79,104.96,100.04,103.58,106.56,100.96,80.11,119.16,109.08,95.96,38.8,92.5,64.57,20.09,21.01,90.42,91.08,94.11,89.46,121.8,93.51,71.64,127.78,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,52.91,62.35,121.06,68.36,76.66,130.52,97.52,156.15,82.02,75.87,100.8,89.71,72.22,82.27,72.48,117.13,61.03,94.35,94.67,117.21,40.01,90.18,71.47,85.69,102.71,76.82,105.13,86.89,40.63,91.55,82.54,109.47,67.28,115.32,75.98,117.41,125.33,63.89,80.77,50.52,37.43,108.83,88.54,111.83,66.1,85.73,106.84,45.86,101.55,55.2,53.45,59.48,99.22,87.64,104.24,62.6,87.91,72.09,113.57,57.29,75.92,95.88,81.39,64.03,75.27,75.0,87.37,88.8,91.44,94.2,148.95,77.95,106.65,141.68,89.29,59.99,106.59,64.81,112.57,96.04,100.7,114.3,97.23,74.76,113.59,108.72,98.56,60.61,81.46,63.2,41.08,31.16,105.04,107.48,95.31,84.92,131.83,99.49,86.26,140.42,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,61.87,68.5,114.62,78.62,73.24,128.56,110.16,169.6,109.76,85.01,116.09,91.31,77.58,83.92,80.09,120.32,59.98,109.12,108.2,115.73,61.94,104.05,86.22,102.25,103.83,82.19,105.29,89.7,45.5,115.91,112.47,106.62,75.48,116.38,104.3,125.07,124.87,84.51,91.56,79.12,53.65,126.39,81.49,134.73,68.93,89.54,122.45,63.3,120.22,44.11,75.03,56.33,98.98,95.65,103.94,68.47,101.64,89.83,106.86,71.17,77.1,107.55,102.8,72.53,88.28,75.77,83.29,95.4,91.57,87.12,153.55,96.53,99.97,152.82,73.17,79.45,115.6,73.7,102.37,107.68,114.85,123.21,98.43,70.78,117.28,128.35,116.77,77.46,89.9,71.48,48.96,42.25,119.41,122.56,109.58,99.92,140.04,116.81,86.61,149.38,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,68.68,75.76,86.37,80.02,59.55,130.45,108.92,171.84,113.01,111.32,100.43,86.37,85.48,88.42,78.14,117.07,62.97,86.04,114.34,114.97,75.78,109.17,92.37,105.0,105.02,80.54,92.13,92.34,49.15,93.97,114.01,104.18,83.17,110.95,104.05,120.57,117.44,81.07,90.39,71.81,66.86,125.47,77.2,144.15,75.43,91.98,120.11,73.55,114.11,40.84,62.4,39.61,92.96,90.39,101.52,64.02,97.48,83.18,99.66,54.36,85.68,95.15,104.65,70.68,81.15,75.47,86.53,83.16,80.5,92.51,137.65,102.51,100.11,139.37,70.32,77.65,99.74,78.16,86.85,103.43,114.76,120.74,94.28,61.2,112.3,112.4,114.6,95.83,101.7,87.36,52.55,45.25,119.04,128.53,106.06,98.14,136.85,120.22,94.17,120.21,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,70.33,67.89,85.68,50.46,54.77,112.39,82.62,117.53,88.62,102.59,80.16,69.95,64.48,73.11,68.66,103.76,53.97,82.36,94.0,84.16,62.77,104.72,89.93,86.31,90.53,59.28,78.13,90.12,47.64,91.98,92.87,81.7,68.8,68.07,87.04,101.86,85.41,64.66,82.51,61.99,59.67,98.6,69.52,105.7,65.5,87.22,91.73,67.81,91.55,47.28,52.72,35.55,74.76,61.64,87.39,60.54,81.53,62.96,80.56,43.2,73.91,70.78,85.65,69.22,81.48,64.04,69.65,64.74,62.17,72.64,92.08,85.31,79.88,97.69,64.03,72.8,85.48,53.22,57.75,85.99,86.06,88.4,89.43,48.89,77.95,113.96,87.31,77.31,83.17,72.96,53.44,36.68,92.01,106.33,96.2,67.77,99.7,92.66,86.7,97.48,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,43.09,44.39,52.77,30.63,37.84,58.04,47.18,68.93,52.15,61.29,41.51,48.02,30.6,48.21,46.65,67.35,26.15,46.52,51.5,36.95,39.37,62.52,57.0,54.34,49.54,32.75,41.96,52.1,35.78,58.81,59.7,42.03,37.43,42.66,50.66,59.57,45.21,37.43,54.84,46.23,39.16,51.34,47.79,63.66,39.35,63.05,52.68,42.97,49.79,30.35,29.12,22.38,47.95,38.65,55.19,39.46,47.27,34.46,43.38,30.99,44.61,34.73,41.72,40.07,42.08,37.44,44.84,39.72,35.04,42.14,46.0,45.23,46.71,48.7,45.05,45.95,49.21,27.95,32.18,42.68,52.99,50.5,49.52,31.66,38.2,65.43,53.72,42.77,46.43,45.78,34.12,21.46,53.4,50.49,49.38,28.76,52.08,54.52,56.25,50.09,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,14.13,16.42,15.48,11.63,12.39,17.72,16.37,23.56,16.93,19.97,11.65,17.02,13.42,15.78,16.29,21.36,8.22,13.17,14.81,14.22,12.55,18.25,20.78,17.86,15.31,11.13,15.41,16.32,10.58,19.72,17.79,13.33,11.99,11.89,12.32,20.27,14.22,13.36,19.1,15.77,13.22,17.27,17.43,21.12,14.89,19.45,17.43,15.36,17.5,11.95,10.06,5.39,15.58,14.1,15.96,13.84,15.19,8.55,12.56,9.88,13.19,11.7,15.44,14.22,13.54,12.73,15.28,16.13,13.76,14.74,14.06,15.0,15.51,15.55,16.61,14.23,16.14,10.64,10.01,12.98,16.17,16.98,17.51,12.39,12.97,18.57,19.2,14.57,17.93,15.23,11.24,7.72,17.5,15.05,13.31,9.23,16.27,18.9,18.61,15.88,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,6.42,6.62,6.12,4.92,5.03,7.43,6.68,7.24,5.48,7.37,4.97,7.22,5.02,6.59,7.18,8.26,3.51,5.54,6.05,6.27,5.25,5.37,7.12,6.08,5.87,5.5,6.19,6.82,4.33,8.23,7.4,4.57,5.24,4.91,4.83,8.27,6.64,5.77,8.58,6.21,6.45,6.31,7.56,7.31,5.98,7.98,6.22,5.07,7.82,5.42,4.54,2.09,5.04,5.47,6.11,5.11,7.01,4.12,5.33,4.05,5.77,3.75,6.0,5.81,5.74,6.64,5.71,5.99,5.49,5.65,6.21,5.87,5.65,5.67,6.36,6.08,5.49,3.96,4.54,5.89,7.22,5.89,6.57,6.31,5.93,8.51,7.39,5.46,7.15,6.16,5.22,3.23,6.48,6.66,5.46,4.42,6.28,6.93,6.54,5.45,,,,,,,1.18
