days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,15.33,17.64,14.16,15.05,17.51,13.8,18.13,17.96,15.39,7.79,17.03,16.05,12.73,16.28,7.49,19.6,15.72,10.49,13.61,11.76,14.95,15.04,10.76,18.63,19.68,12.91,14.99,10.92,11.3,10.82,19.25,18.76,20.33,12.9,8.26,16.3,16.7,18.08,14.36,16.86,15.86,17.1,7.38,13.89,13.6,8.44,14.89,14.2,13.1,20.28,11.2,15.85,15.29,10.97,19.03,15.26,9.68,7.44,20.34,13.43,14.1,10.07,16.0,16.53,14.45,17.46,16.78,9.32,10.96,14.87,18.72,17.39,11.9,18.55,17.1,17.98,14.56,14.1,17.08,11.32,13.45,18.36,14.76,14.98,11.01,13.44,11.6,16.33,13.45,17.01,15.74,14.29,12.62,14.96,15.12,10.75,11.34,13.81,15.21,10.7,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,6.15,6.77,5.97,6.37,7.91,5.83,5.86,6.59,6.47,3.03,6.86,6.23,4.74,6.21,3.9,7.49,5.33,4.32,5.27,4.09,6.13,6.2,5.53,6.96,7.34,5.05,6.26,4.43,4.14,4.98,7.51,7.4,8.03,4.66,3.37,5.96,5.82,6.46,5.29,6.26,6.9,7.18,3.52,6.37,6.45,3.03,5.8,5.3,6.25,6.51,4.75,5.79,6.06,4.0,6.62,6.05,4.16,2.59,7.16,4.81,6.19,3.02,6.11,5.48,6.98,6.58,7.05,4.27,4.27,5.77,7.51,6.55,4.88,6.74,6.27,7.17,5.04,5.21,7.02,5.91,5.77,6.95,5.23,6.46,5.76,5.19,4.87,6.7,5.12,7.46,5.89,5.65,5.03,6.06,6.19,5.21,4.42,5.52,4.69,5.11,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,3.64,2.15,2.97,11.08,0.3,2.51,3.26,7.38,2.67,2.16,2.37,5.92,2.27,3.45,2.43,4.46,3.68,3.25,0.43,2.43,6.52,2.63,1.42,0.0,0.31,0.0,2.39,0.0,3.86,2.23,1.92,2.91,4.3,6.75,3.2,3.16,7.68,3.8,3.44,0.0,4.95,1.72,0.0,3.04,3.43,5.5,7.85,3.99,2.78,0.31,0.0,6.71,1.83,4.07,4.19,6.42,4.92,2.5,0.0,3.06,4.95,4.55,1.75,4.52,4.74,2.72,6.24,0.0,3.99,5.33,5.99,2.63,1.71,0.09,2.05,1.26,6.49,2.96,7.69,1.63,0.0,0.63,3.55,2.34,6.72,1.27,0.7,4.54,5.66,1.99,4.08,4.97,1.94,5.51,0.0,2.89,0.0,3.0,5.49,0.0,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,14.2,8.28,12.15,37.6,2.85,12.12,13.27,27.14,12.68,10.13,11.28,19.43,10.37,14.02,11.33,16.34,12.55,13.35,5.13,10.69,24.43,9.68,6.37,0.0,2.52,1.77,7.48,0.43,16.21,7.04,9.81,11.26,12.91,24.85,11.9,10.51,25.89,15.34,11.31,0.0,20.6,7.55,4.24,15.22,12.98,19.98,27.74,15.35,9.4,3.33,0.0,23.1,9.26,15.41,15.24,23.45,18.19,10.54,1.73,10.0,19.75,15.55,8.81,16.86,15.36,9.46,24.74,0.0,13.85,17.42,23.97,12.03,7.14,3.04,8.48,5.82,24.43,11.22,27.31,6.95,0.0,3.13,13.55,11.5,24.12,7.63,1.73,17.16,19.52,9.49,16.51,16.71,5.99,22.05,0.0,10.79,3.92,11.57,20.06,0.0,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,36.98,28.48,29.72,81.91,6.57,32.15,34.51,65.33,30.5,24.09,26.54,39.9,26.64,32.72,25.21,38.38,31.64,30.34,14.88,31.44,51.38,22.62,22.52,3.94,7.81,12.48,21.28,4.59,37.34,15.44,27.62,26.13,33.51,56.86,30.3,22.95,53.08,36.76,27.67,0.0,50.92,21.32,12.68,42.66,32.89,47.06,60.7,33.98,22.99,11.82,0.0,50.51,24.02,35.83,39.16,59.12,46.67,26.57,9.11,23.65,43.76,32.76,24.07,37.11,33.88,24.39,56.23,0.0,33.38,43.56,53.4,34.07,16.79,12.4,21.91,17.77,58.64,23.75,61.9,20.78,0.41,10.18,34.88,25.68,52.31,23.76,7.01,42.47,45.37,22.82,40.8,40.36,13.02,55.05,0.0,26.09,17.47,27.54,40.41,10.69,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,56.01,48.8,52.31,122.51,15.05,53.6,58.67,99.38,44.13,46.46,53.93,66.89,53.18,70.46,44.22,71.59,49.4,54.93,30.52,55.99,97.2,46.8,45.75,17.89,20.34,21.91,36.86,13.61,72.54,34.44,55.77,46.97,56.42,96.6,46.32,46.84,84.18,55.78,51.02,0.0,92.4,36.66,27.82,72.91,56.61,77.1,108.53,58.48,34.0,30.77,12.66,88.94,46.79,61.08,72.88,94.85,76.79,53.12,19.57,37.97,77.33,62.88,48.13,64.97,54.58,36.24,102.54,6.59,59.19,78.36,84.46,57.68,35.21,27.05,46.04,40.04,95.41,31.56,92.99,47.77,18.57,19.99,56.97,47.37,86.86,45.76,27.76,67.81,76.71,46.68,68.34,70.67,28.91,92.87,0.0,48.61,35.88,51.13,69.33,24.91,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,71.95,65.15,69.73,147.1,33.33,77.2,75.94,129.38,76.9,67.79,76.8,81.02,71.25,105.22,58.84,86.5,63.13,77.88,39.57,80.0,139.49,70.11,58.37,29.08,35.54,39.71,55.86,31.22,93.07,48.79,72.05,63.18,86.12,132.28,60.84,62.65,121.02,74.4,72.18,16.98,110.57,43.83,59.27,91.14,71.24,102.32,131.98,77.68,49.04,49.35,38.92,113.55,59.29,85.03,100.85,128.56,91.31,75.71,35.59,55.32,98.22,85.68,74.57,84.8,74.2,54.24,137.77,16.0,85.53,97.13,95.31,93.53,55.44,43.74,64.68,65.62,115.33,59.16,116.41,88.58,34.43,34.93,85.77,66.44,124.34,70.42,49.56,93.65,94.43,82.91,87.88,86.08,40.53,114.99,6.29,62.38,49.48,71.61,79.03,42.7,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,68.45,66.56,69.45,132.8,31.57,87.06,88.55,136.96,77.76,72.63,82.11,86.75,80.58,104.79,71.92,74.53,71.06,90.55,59.75,76.88,140.58,66.47,61.08,55.42,47.07,54.69,72.24,32.28,100.84,46.86,81.37,67.33,81.24,141.55,63.36,63.56,134.0,79.07,77.57,15.0,105.38,33.86,63.43,88.46,73.12,104.31,144.68,77.14,61.64,58.22,48.11,112.94,77.11,100.45,95.63,119.5,95.37,77.67,48.98,71.97,103.27,86.23,73.32,100.33,79.26,65.47,139.17,30.25,81.14,93.93,99.86,96.94,70.02,55.4,55.13,63.78,118.18,73.56,114.86,105.48,37.07,35.24,87.13,63.34,136.06,74.72,63.68,114.82,86.87,85.95,94.52,91.01,53.49,104.16,27.02,62.49,58.97,75.65,77.95,65.99,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,76.35,65.01,67.36,133.23,37.32,101.92,111.52,136.69,73.81,81.66,95.06,91.42,82.66,101.0,65.43,88.91,87.72,104.49,66.58,83.69,136.82,81.35,70.16,76.58,86.75,64.63,77.83,42.27,120.28,57.54,106.25,82.13,95.05,152.77,76.12,68.38,133.76,86.32,68.98,30.4,113.94,35.01,85.48,87.89,99.48,114.85,135.54,93.58,72.82,59.02,58.27,124.05,99.82,115.54,94.21,123.49,100.41,73.97,61.15,78.17,104.55,108.0,86.93,109.81,102.28,84.3,138.49,41.39,85.99,93.42,104.68,101.67,88.86,38.62,62.45,78.92,110.04,94.11,101.44,126.13,38.76,44.97,92.24,57.87,145.06,93.12,84.24,118.66,92.08,73.33,98.6,97.05,61.91,119.1,48.95,65.7,69.63,83.28,88.88,61.05,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,76.2,66.0,61.72,123.74,48.28,80.14,107.51,142.29,77.34,85.42,95.95,68.49,88.34,90.18,73.27,113.24,97.67,101.33,77.06,80.3,138.93,99.42,74.74,89.44,93.23,67.58,71.04,54.53,132.78,64.54,106.03,90.31,102.24,142.82,72.96,64.25,119.95,89.47,57.16,31.3,110.1,55.45,90.29,97.45,93.49,109.52,119.06,100.09,80.96,63.01,51.1,122.35,95.92,120.99,79.85,121.93,82.63,74.97,61.96,69.45,85.01,103.06,76.76,105.89,98.42,83.19,128.07,61.63,88.76,78.02,100.71,90.31,102.7,40.58,68.82,83.81,107.01,76.27,99.5,118.98,51.63,51.57,91.64,62.25,142.65,99.69,94.29,114.61,82.85,88.12,100.53,105.04,54.04,98.45,61.4,69.26,77.62,100.01,79.62,61.49,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,76.01,75.13,50.81,105.67,51.37,56.63,84.06,99.9,67.44,72.88,99.09,51.53,80.88,71.95,68.45,95.4,80.5,66.13,69.86,66.65,116.76,80.78,69.41,62.47,77.64,63.18,52.55,39.95,105.16,58.79,78.67,79.15,76.2,113.71,55.38,56.59,86.48,60.22,58.14,40.96,77.46,46.92,70.38,81.59,73.4,81.69,89.83,67.07,74.37,50.41,44.89,95.85,83.37,96.51,60.99,91.24,82.24,57.82,54.31,61.98,78.15,83.12,61.94,83.6,74.35,67.43,103.32,53.07,67.61,62.21,99.04,61.46,88.84,36.66,57.06,61.4,83.41,65.86,70.45,94.58,67.62,52.96,86.35,34.77,109.66,80.06,80.42,103.78,69.13,79.8,79.5,85.69,45.99,67.63,55.0,62.8,61.95,92.86,68.53,57.37,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,48.44,46.6,28.88,67.03,38.87,25.0,44.67,48.84,41.17,44.45,64.13,34.09,51.48,36.77,45.84,53.21,51.7,39.38,39.37,44.52,66.91,48.88,40.78,31.74,49.79,48.77,31.28,26.92,69.23,39.93,50.24,48.8,44.1,67.07,30.25,34.54,46.34,35.92,29.25,30.92,48.11,33.7,41.79,48.04,44.01,51.38,46.57,37.35,47.29,34.34,37.72,50.11,56.5,60.31,40.21,52.16,46.37,37.76,33.67,39.02,43.79,44.06,33.39,46.16,45.45,35.66,64.5,34.47,40.07,36.42,55.37,31.78,58.46,27.35,43.85,42.08,40.19,36.62,45.65,59.36,34.56,32.38,57.24,17.03,65.01,52.97,50.96,60.9,43.81,49.9,48.44,54.6,35.03,36.38,44.29,40.06,44.72,48.83,37.32,34.14,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,15.08,16.01,9.39,19.77,13.03,7.54,13.59,14.5,14.9,12.54,19.72,12.44,18.41,11.5,15.87,18.63,17.66,10.85,13.75,15.28,22.81,18.65,15.39,11.83,19.16,15.22,11.0,11.74,22.02,13.94,16.67,17.81,13.4,22.19,14.02,12.29,15.89,10.3,11.13,12.67,16.43,12.14,17.79,13.57,13.1,16.77,16.15,13.02,15.76,12.9,13.25,16.14,15.19,20.02,14.49,16.58,14.69,14.19,12.32,13.13,15.29,13.56,10.85,13.29,15.98,11.95,19.23,14.28,14.28,12.56,18.26,10.71,18.25,11.36,16.4,14.78,15.05,14.57,14.73,19.59,10.45,11.76,20.22,8.49,20.67,17.92,18.67,23.38,15.04,13.9,14.55,16.29,12.79,12.15,17.63,13.39,16.86,15.98,13.52,11.24,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,5.46,6.12,2.91,7.58,4.36,3.32,4.65,6.7,6.36,5.64,8.14,6.12,6.42,4.81,6.65,7.32,7.12,4.46,6.16,6.35,8.97,8.24,5.62,4.46,7.79,6.45,3.45,4.8,8.94,5.72,5.82,7.23,6.0,8.1,6.32,6.21,6.22,3.76,4.59,4.5,6.74,6.05,7.07,6.19,4.96,6.83,7.14,5.9,6.01,5.6,5.75,6.63,5.8,7.25,6.55,5.86,5.13,5.12,4.37,5.39,6.66,4.79,4.6,5.81,6.1,5.73,7.3,6.88,5.18,5.87,8.32,5.61,7.24,4.54,6.75,6.02,5.77,6.12,5.64,7.95,4.32,5.3,7.38,3.74,7.72,6.74,7.32,8.97,4.87,4.53,5.47,5.82,6.36,4.26,7.32,4.97,5.92,6.28,4.72,5.21,,,,,,,1.18
