days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,14.93,18.19,20.91,15.73,13.51,15.17,12.14,10.43,13.47,15.12,10.6,13.66,10.19,14.84,18.28,16.54,11.3,12.09,13.07,10.67,9.58,16.55,16.33,14.45,17.38,19.09,15.47,10.75,20.33,17.06,14.9,6.76,9.69,17.36,14.57,16.98,13.22,11.0,9.01,11.69,15.71,14.27,11.94,13.18,12.89,14.2,14.18,16.1,18.67,13.41,11.11,22.84,17.61,18.94,14.02,12.17,20.04,15.68,17.26,15.31,19.12,17.15,17.43,15.07,13.53,18.19,7.89,12.82,21.78,17.91,17.86,11.77,10.0,17.69,12.68,9.98,14.35,16.97,11.72,16.49,18.76,20.46,14.28,12.57,12.53,18.9,10.53,21.63,22.04,16.87,15.96,10.0,15.64,11.52,14.3,10.19,14.31,16.74,13.47,11.37,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,5.94,7.17,8.07,6.44,5.97,5.94,3.99,5.68,5.2,5.7,4.91,6.07,4.39,6.11,6.37,5.96,5.17,4.58,5.28,5.39,4.89,6.6,6.83,5.78,6.36,7.09,5.86,4.4,8.36,6.33,5.47,3.72,5.23,6.18,6.76,6.43,6.71,4.88,3.44,5.01,5.98,6.01,4.25,5.17,5.62,5.88,6.59,6.03,7.82,5.02,4.59,8.59,7.79,8.13,5.85,5.21,8.37,6.56,6.25,6.66,8.14,7.15,6.26,6.34,5.37,6.44,3.68,5.07,9.07,7.28,7.34,4.85,5.1,5.85,4.97,4.42,5.2,7.53,3.85,6.8,7.54,7.52,4.78,4.8,4.38,7.39,3.99,7.91,8.22,5.75,7.3,4.06,6.77,3.88,4.82,4.56,5.16,6.52,4.39,5.66,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,3.38,2.01,0.99,8.12,3.94,3.47,0.45,4.18,1.73,0.0,4.43,5.26,0.0,3.43,0.0,1.89,0.76,3.05,4.86,2.79,5.94,0.0,5.51,5.48,0.0,3.38,2.58,6.25,1.58,2.5,1.41,3.21,6.81,3.08,7.51,3.27,5.91,1.6,0.47,0.12,3.25,2.93,2.54,0.54,0.0,1.33,0.0,2.01,5.97,4.37,0.94,6.07,2.75,0.82,2.86,5.95,3.32,3.51,7.97,0.0,6.78,1.85,1.88,0.0,2.73,1.03,2.16,2.92,6.35,3.07,2.84,0.0,0.0,2.95,5.32,5.61,5.04,4.13,2.0,3.58,0.31,3.52,1.18,0.56,0.01,5.81,2.34,3.37,0.03,3.39,0.0,6.81,0.82,0.02,0.0,2.59,6.54,5.12,7.42,4.54,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,13.36,8.84,3.73,26.51,15.02,11.18,4.55,17.11,6.59,0.0,18.09,21.24,0.39,14.87,0.0,9.26,4.93,10.64,17.74,10.39,21.19,0.0,20.41,20.17,0.71,12.39,10.73,20.34,7.58,8.25,7.06,12.11,23.98,12.69,26.39,12.11,21.47,7.98,4.04,2.02,11.71,11.64,11.17,4.41,0.0,5.54,1.24,7.34,19.28,14.88,4.94,22.67,9.89,7.38,9.33,22.88,13.84,13.02,27.02,0.0,22.27,8.21,8.01,2.48,12.03,6.35,8.77,12.83,24.76,12.52,12.51,0.0,2.4,10.88,20.36,22.12,18.66,16.11,7.85,14.36,3.07,11.16,5.64,5.42,3.46,19.94,9.98,14.28,0.15,11.43,0.0,24.59,4.8,3.42,0.0,9.52,23.18,18.25,25.21,16.31,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,34.54,26.63,12.83,56.28,36.44,25.46,17.89,35.83,18.22,0.0,44.32,47.93,8.72,38.68,0.0,23.11,19.18,28.37,42.14,24.06,49.99,0.0,43.65,43.85,11.01,31.78,32.91,43.67,13.56,20.97,15.98,29.84,53.8,33.41,61.59,30.21,49.44,17.44,13.2,13.23,29.74,28.24,25.96,15.07,1.15,12.79,8.89,22.68,46.37,37.0,17.66,50.31,18.44,16.31,24.09,51.11,31.78,29.77,57.65,2.12,47.94,22.19,20.34,11.36,25.7,21.09,20.98,32.38,61.64,29.72,32.76,5.51,16.22,28.58,43.13,51.46,43.26,40.38,22.45,34.27,8.54,32.33,20.81,17.57,15.4,45.97,24.4,38.14,3.4,28.33,0.0,57.66,12.91,15.24,0.0,17.36,54.85,41.08,54.7,38.75,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,64.53,49.52,31.24,97.66,66.74,48.68,41.26,56.93,42.28,0.0,74.51,81.63,18.6,64.28,4.89,34.75,38.47,49.79,66.82,49.36,75.68,8.08,73.92,76.14,30.82,59.22,62.8,78.3,32.55,45.48,16.89,54.42,94.17,66.31,96.0,50.32,81.8,37.56,29.65,33.09,58.23,48.3,50.47,30.65,9.18,27.96,14.02,44.63,77.49,67.9,30.84,75.75,36.72,30.72,44.72,86.93,55.59,48.29,87.21,11.98,70.01,31.92,32.61,22.75,44.87,54.24,37.25,50.63,103.49,57.56,53.16,19.35,36.18,46.94,59.69,76.46,73.76,64.45,45.32,69.47,18.37,65.75,45.96,32.21,27.91,78.86,43.48,67.49,11.42,54.06,4.21,93.82,29.95,35.22,0.0,21.14,89.47,65.04,93.3,67.17,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,89.11,62.7,39.75,118.51,89.67,64.75,63.33,79.33,55.46,0.0,101.11,128.59,42.71,96.98,12.06,45.29,51.8,77.69,81.31,78.91,95.99,25.54,102.3,110.87,42.55,90.95,84.77,116.76,55.16,75.22,32.56,86.68,117.34,90.52,121.78,75.78,105.21,51.86,43.51,42.1,85.76,74.04,68.75,45.92,25.51,43.14,15.58,70.99,93.27,76.95,49.95,85.91,47.68,53.44,73.06,95.37,68.09,69.55,102.19,26.24,86.16,47.05,50.02,33.73,47.79,81.42,66.71,85.71,125.26,82.95,72.0,34.41,61.06,74.03,80.05,97.19,89.29,72.66,70.45,102.15,28.18,86.81,61.49,55.76,48.65,97.64,65.53,89.81,20.19,84.43,12.03,136.0,52.99,51.79,4.22,38.67,119.82,87.98,123.32,75.19,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,87.22,77.13,28.86,116.01,104.26,77.35,81.22,87.74,60.81,17.17,111.79,130.07,53.32,110.56,29.56,52.27,63.08,91.06,69.7,83.07,109.07,20.47,100.4,106.51,31.46,103.0,87.67,109.39,52.9,79.22,39.23,93.68,116.18,95.12,118.24,76.45,97.77,66.67,50.59,35.57,76.56,103.96,76.92,61.76,27.76,59.74,44.91,74.25,91.62,80.08,62.27,106.12,62.02,57.57,81.62,92.97,78.23,59.65,102.98,29.02,83.39,63.94,65.33,49.33,49.67,82.48,70.23,97.7,119.42,95.68,63.35,34.11,67.17,85.55,77.48,111.72,74.08,85.69,83.08,107.78,45.3,93.42,64.32,63.95,70.77,93.77,73.98,105.8,42.13,94.12,25.22,130.86,62.85,65.76,12.66,47.53,124.69,87.83,123.33,75.45,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,104.29,92.86,24.82,122.91,115.56,99.27,96.36,85.75,61.25,11.92,124.29,127.06,67.5,110.99,45.86,63.07,89.89,96.09,82.71,94.04,127.53,51.74,108.15,115.19,44.83,106.94,90.05,111.36,79.32,109.97,62.07,97.65,120.7,103.28,128.13,75.37,117.18,87.89,58.15,42.25,78.26,130.81,79.32,67.68,43.76,62.5,60.31,88.38,102.36,80.05,76.94,116.82,69.49,78.51,108.97,111.34,95.21,67.81,124.71,52.6,89.6,75.98,83.2,63.23,68.34,92.48,81.64,104.01,120.21,109.91,62.59,53.36,101.69,86.11,79.12,127.88,72.54,92.87,109.07,113.18,61.72,101.8,66.31,69.72,80.36,89.01,78.56,135.67,56.38,110.09,50.09,116.29,75.25,77.08,33.52,51.34,133.56,94.78,122.88,96.32,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,95.49,104.86,41.95,131.28,119.01,88.41,88.05,83.37,62.47,24.99,109.42,124.39,80.52,89.66,64.24,61.42,97.55,87.22,104.26,103.02,117.67,61.07,101.64,115.33,50.35,83.55,87.57,119.86,79.19,88.62,67.04,93.24,109.63,94.82,111.84,85.24,137.63,95.12,70.51,52.96,80.53,123.55,86.75,77.33,46.82,56.53,71.08,90.92,93.65,93.38,80.53,102.73,79.28,95.67,105.07,103.12,108.06,86.67,107.03,66.27,87.08,86.06,82.55,62.81,84.28,104.96,77.95,105.87,102.06,111.97,66.02,63.81,102.72,102.17,78.06,128.09,83.14,90.81,109.29,103.52,48.26,107.15,68.64,72.37,88.25,84.92,94.59,142.68,55.45,111.14,58.52,96.51,61.92,66.28,38.97,75.21,138.87,97.93,120.28,93.2,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,76.55,86.26,50.34,101.6,107.35,64.22,65.67,84.13,57.13,32.8,80.92,98.99,74.69,72.9,59.35,48.31,64.26,81.34,81.16,81.95,93.65,57.19,84.54,95.57,41.07,68.25,84.05,98.56,71.39,70.5,54.98,84.45,86.11,68.56,93.03,86.95,107.22,79.97,59.96,42.09,58.54,103.06,86.76,69.59,48.34,57.17,53.92,80.9,83.32,68.44,57.1,77.08,68.65,78.78,81.04,70.63,83.05,74.03,81.12,62.57,70.25,65.29,73.13,53.61,78.91,93.25,74.43,92.97,82.44,93.45,52.21,64.84,75.42,83.55,66.35,111.37,74.41,73.82,87.18,94.55,52.46,84.91,61.34,41.68,68.83,70.89,78.18,109.92,61.78,95.43,58.42,69.58,40.41,46.72,27.8,73.97,103.97,76.38,96.18,67.09,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,41.12,57.93,31.97,62.49,62.71,41.55,28.39,60.35,42.66,29.42,46.97,54.59,45.73,39.78,40.84,25.37,36.64,54.96,46.29,46.56,55.42,36.57,50.11,63.49,30.32,41.06,55.38,57.95,42.91,54.48,36.76,57.58,50.95,33.36,57.27,38.98,57.71,50.47,38.09,23.25,34.28,63.45,51.93,47.97,36.5,41.12,33.27,41.07,50.3,38.1,30.7,44.32,44.62,52.66,59.26,33.25,56.14,41.22,49.03,40.02,36.17,41.44,42.36,39.28,49.11,52.83,42.73,54.08,41.11,50.64,28.51,50.4,46.14,52.44,38.84,59.85,43.86,41.03,53.56,61.32,29.37,40.91,47.15,26.65,38.53,49.89,48.41,56.05,44.15,52.11,42.58,45.76,25.7,25.81,14.73,44.48,67.39,41.97,60.01,38.16,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,14.23,20.71,11.27,16.81,18.78,11.11,11.25,20.27,14.6,12.45,13.95,18.41,15.22,14.17,13.1,9.07,14.33,20.5,14.59,17.47,16.86,12.35,17.55,21.52,10.04,15.06,16.47,15.28,13.5,18.51,13.96,20.44,14.73,8.99,20.88,12.89,15.81,16.83,13.7,10.2,12.65,17.93,16.67,18.17,9.36,14.46,11.87,17.81,17.44,11.25,9.75,15.39,18.25,18.24,21.38,12.09,18.79,14.41,16.44,15.3,13.51,13.87,14.42,15.35,18.32,18.33,14.54,16.54,13.06,15.27,10.4,17.02,13.1,16.88,13.68,18.24,14.42,14.64,19.12,21.4,9.4,13.47,14.62,10.96,12.16,17.06,14.47,19.95,13.68,17.38,17.39,14.54,7.86,10.12,3.9,14.11,21.54,10.08,18.48,13.19,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,5.44,7.72,5.02,6.27,7.39,4.94,5.39,6.91,6.15,6.78,4.67,7.14,6.17,6.38,5.01,4.17,5.73,8.17,5.2,7.44,6.16,5.29,6.37,8.28,5.44,6.54,6.32,4.65,5.58,7.91,6.67,7.49,4.27,3.37,7.07,4.42,5.97,6.76,6.07,4.59,4.52,5.77,5.83,7.25,4.62,4.59,3.41,7.71,7.26,4.73,3.68,6.11,7.29,6.55,8.26,5.5,7.22,5.8,6.68,6.3,5.45,5.2,5.15,6.35,7.56,6.24,5.48,5.98,5.81,6.54,3.83,6.82,5.53,7.18,6.17,6.49,5.98,7.28,7.42,9.08,4.18,4.96,6.25,5.23,5.97,6.43,5.1,6.95,5.79,6.12,6.89,6.17,4.14,4.39,3.07,6.92,9.22,3.18,8.05,3.02,,,,,,,1.18
