days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,11.56,11.91,13.3,17.54,17.21,7.81,13.49,13.6,15.68,15.63,11.13,18.67,14.19,13.72,16.45,9.15,19.27,10.69,10.33,11.62,17.36,20.62,14.18,16.25,16.0,18.55,18.95,8.7,17.58,15.5,12.15,14.29,19.51,15.08,11.33,14.7,15.55,17.23,14.72,17.3,12.72,18.65,12.57,17.23,19.11,11.2,14.07,14.44,15.81,11.65,11.96,8.29,18.31,16.89,16.62,11.24,10.26,10.98,18.93,12.48,14.21,11.74,15.14,18.14,8.65,19.56,14.0,8.9,16.27,17.36,22.58,16.23,13.42,14.06,14.66,15.88,18.55,6.7,13.02,14.51,14.77,18.49,14.82,21.84,15.9,18.46,10.56,12.23,13.23,10.38,21.22,12.11,13.51,15.62,16.47,12.27,16.82,12.97,11.54,18.61,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,5.24,4.83,5.19,6.84,7.55,3.59,5.52,5.38,5.47,6.22,4.32,6.89,7.1,5.14,6.72,4.58,7.62,4.05,3.76,5.08,5.94,7.59,6.17,6.57,5.69,7.31,7.4,3.51,5.98,6.06,5.86,5.79,8.72,6.23,5.31,5.88,6.12,7.19,5.92,7.09,5.81,7.64,5.23,6.44,7.94,5.31,5.91,6.24,6.47,5.13,6.09,4.75,8.07,5.58,6.01,4.95,4.63,5.58,6.4,5.99,4.94,5.06,6.25,6.93,4.24,8.69,5.96,3.82,5.96,6.81,8.67,5.99,6.24,5.54,5.5,7.62,7.46,3.66,5.26,5.41,5.6,6.82,6.23,8.85,5.36,8.03,4.86,5.37,5.5,4.16,7.75,4.74,5.23,6.02,7.48,5.03,6.77,5.79,4.86,7.01,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,1.78,5.27,3.16,2.63,4.34,0.03,5.04,2.12,1.93,3.83,4.33,3.12,0.0,3.37,3.85,0.62,5.8,1.67,1.86,5.28,6.92,0.85,1.6,0.0,6.79,3.69,4.26,2.76,0.0,2.81,1.93,5.27,2.29,3.26,1.38,0.0,0.0,2.7,2.88,4.17,3.79,2.07,3.77,2.7,1.72,3.64,0.83,3.59,0.96,0.0,4.38,3.58,3.08,1.92,6.35,3.84,3.44,1.85,2.52,4.17,9.12,4.44,1.31,0.0,6.25,1.98,0.72,3.45,0.72,2.3,6.95,4.36,0.0,0.16,3.15,1.28,2.85,4.66,2.63,1.42,3.58,0.54,0.0,4.87,2.34,1.12,4.72,0.0,0.37,3.55,0.0,1.4,0.15,0.67,3.98,0.29,0.36,1.19,2.92,2.38,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,6.29,21.95,12.85,10.35,17.18,3.73,19.03,9.03,8.1,15.04,15.27,10.15,0.0,14.53,16.95,3.69,22.26,7.07,10.3,18.16,25.32,4.05,7.85,0.0,23.99,15.47,16.64,11.21,1.7,12.18,10.24,20.07,7.81,13.7,6.7,0.12,0.0,12.08,10.11,16.69,15.64,8.74,16.02,11.16,8.63,14.19,3.91,13.29,6.04,0.0,16.59,14.85,12.34,6.0,22.85,14.29,14.02,9.84,12.47,17.74,32.05,15.17,6.2,0.0,22.43,7.91,6.1,13.38,5.51,11.56,24.23,17.14,0.44,5.13,10.26,3.79,9.84,15.35,10.98,5.04,14.15,4.05,0.0,16.06,8.81,4.32,18.12,0.0,3.29,16.32,0.0,5.42,3.09,4.39,15.32,4.63,2.97,5.85,10.75,10.39,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,17.59,51.35,30.05,25.62,37.86,12.03,42.28,26.82,19.18,33.49,40.03,24.17,0.29,35.26,39.16,18.16,55.86,14.86,22.31,36.24,52.66,9.35,17.0,1.05,44.97,37.77,40.71,29.58,8.57,32.92,26.42,51.02,17.94,37.43,21.58,5.77,3.02,32.47,29.13,40.29,37.66,29.34,44.99,29.7,25.01,37.59,12.52,28.61,23.61,0.0,40.23,34.95,27.01,12.9,45.11,32.22,32.81,29.14,30.5,45.83,71.4,34.88,18.51,9.05,51.65,25.81,17.19,29.23,22.49,23.78,53.79,38.98,4.63,13.89,26.48,7.87,21.36,34.91,23.87,13.15,34.38,16.99,0.0,37.25,22.79,11.93,39.71,0.0,9.19,39.34,2.2,15.49,16.34,17.79,35.63,22.18,8.45,22.85,32.09,28.86,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,32.78,86.22,50.65,47.07,68.5,26.03,69.44,53.52,30.63,60.97,75.55,40.93,10.44,56.38,68.28,39.02,89.22,28.04,26.57,59.63,91.5,19.23,43.62,21.03,68.57,64.37,64.82,43.81,22.31,63.78,46.44,80.48,37.55,63.68,48.63,22.38,15.35,63.48,50.47,65.25,64.39,58.11,83.6,56.31,46.91,68.22,38.81,54.73,54.88,3.11,68.35,63.5,44.47,23.13,77.81,60.16,56.8,52.96,52.7,74.45,106.84,61.18,41.23,20.46,84.62,47.82,36.38,56.31,44.21,40.39,81.57,65.33,8.88,25.79,51.46,13.27,38.67,54.36,33.91,36.61,65.01,36.4,0.0,75.66,42.82,16.32,66.37,4.05,25.1,67.19,11.89,22.67,23.76,40.08,68.4,43.87,19.24,37.77,60.4,50.62,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,49.5,110.03,72.85,67.84,97.34,45.0,95.58,88.9,56.64,92.44,117.85,55.66,32.83,74.65,84.37,50.62,109.48,52.67,48.44,75.94,113.14,22.8,74.28,49.18,93.86,81.65,100.52,66.59,43.2,92.06,59.21,113.61,52.28,88.19,54.68,58.91,30.17,83.54,69.38,83.1,77.73,66.48,118.45,78.66,72.93,93.03,60.21,67.96,75.55,6.46,94.27,86.97,79.51,38.89,99.35,85.47,84.73,70.23,75.95,91.7,124.71,87.46,63.23,37.87,115.26,57.73,49.2,71.46,64.36,49.37,106.97,78.54,22.83,28.17,71.34,35.27,56.08,76.2,45.95,32.86,94.05,44.25,19.9,93.77,53.52,34.03,84.68,20.21,40.56,79.33,19.87,33.73,36.04,67.51,99.44,57.67,54.74,61.52,88.69,67.06,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,70.09,111.22,73.67,65.9,96.18,53.39,119.82,100.41,57.01,91.6,125.28,54.69,28.01,75.28,85.56,39.41,106.38,59.75,65.25,86.15,110.23,19.32,72.29,52.58,99.49,78.88,103.74,84.04,57.18,109.66,69.9,133.99,57.39,79.22,56.06,71.02,43.78,91.96,70.95,90.05,68.08,79.65,124.77,88.5,90.99,96.54,59.59,81.4,87.61,26.35,102.82,95.53,103.85,52.38,91.59,88.69,86.81,75.6,73.82,101.58,122.14,95.17,77.23,55.21,106.2,67.9,49.92,76.28,72.18,59.21,112.42,63.11,43.79,34.69,83.11,50.97,66.72,85.67,52.58,32.08,101.44,61.21,43.02,104.29,57.34,51.49,81.9,41.69,46.94,77.27,32.91,55.96,32.47,76.94,97.88,59.48,73.86,64.91,95.82,76.14,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,80.38,122.05,91.01,75.24,96.24,57.26,142.23,112.54,50.94,82.88,135.45,68.03,32.16,80.63,109.08,56.98,106.12,63.73,75.64,82.35,111.77,47.06,85.25,64.52,113.56,92.55,95.72,103.95,69.21,117.02,67.5,144.31,77.9,95.41,52.55,85.26,63.48,91.73,91.91,97.62,63.44,69.52,128.61,84.81,93.34,88.83,65.74,78.93,90.29,56.27,109.87,101.12,110.06,65.48,119.52,94.12,92.65,89.89,83.42,114.09,129.33,98.59,79.96,55.62,107.76,71.0,66.18,88.58,92.27,81.87,121.17,80.63,64.61,55.62,84.95,68.64,77.88,87.19,61.99,47.93,113.73,81.02,63.21,120.58,82.49,68.12,84.08,62.03,49.45,76.19,58.51,80.2,28.95,105.78,133.38,73.64,78.62,81.42,90.14,87.76,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,82.14,112.75,95.28,79.03,106.11,55.43,122.04,103.92,61.22,79.13,116.34,63.29,48.28,77.15,111.01,71.32,100.7,75.65,71.22,84.11,98.98,57.53,90.64,67.86,117.59,85.3,76.0,106.17,74.64,105.07,79.25,146.44,103.87,94.85,67.4,91.52,63.2,93.98,93.69,78.64,63.28,70.69,132.74,89.89,91.81,92.07,56.97,84.21,85.36,63.87,103.84,111.16,115.09,71.91,111.03,105.94,80.92,98.33,85.37,100.56,112.55,99.59,74.21,47.84,101.73,66.95,76.9,100.09,87.64,97.91,106.64,81.18,83.64,57.98,79.83,69.68,85.61,90.74,74.67,51.14,103.26,93.66,62.46,99.16,78.57,72.41,85.23,73.21,62.61,72.27,66.0,89.78,26.45,109.9,119.74,81.95,77.95,80.13,91.08,104.67,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,65.39,95.35,76.63,69.4,78.22,51.68,96.05,75.32,44.62,66.65,93.15,58.24,38.64,63.09,80.83,63.74,92.91,58.69,72.74,70.42,78.79,52.94,65.4,53.36,89.73,62.91,67.68,96.56,72.14,90.88,63.97,98.2,82.35,77.43,52.01,73.84,55.38,91.47,78.43,49.81,64.06,72.64,110.99,74.49,75.18,79.13,50.16,55.51,65.02,60.85,73.66,84.34,88.17,70.74,91.28,90.95,65.13,76.27,67.42,61.82,91.92,85.78,68.05,41.68,84.29,51.13,65.58,78.19,73.17,82.03,81.13,49.83,64.14,61.55,66.52,72.0,70.61,83.6,74.07,48.85,73.5,76.93,37.14,78.0,77.45,66.14,73.71,68.2,54.4,57.72,60.66,80.16,25.81,77.15,91.15,73.79,54.59,70.88,78.17,102.8,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,40.99,53.0,45.57,43.24,46.58,29.36,61.8,46.51,36.35,43.7,54.2,36.22,30.77,39.62,45.62,34.11,59.7,33.85,47.36,33.72,47.72,43.64,37.57,36.26,60.38,36.87,40.86,51.74,51.28,49.92,39.81,58.05,49.84,59.6,29.73,44.1,37.62,52.72,42.92,23.01,44.73,40.71,60.58,45.9,55.05,49.56,29.47,42.94,37.8,38.51,42.3,44.93,59.74,38.76,51.08,50.09,38.56,53.71,37.32,32.92,55.12,56.09,43.88,26.28,44.4,39.54,43.88,50.68,40.01,50.22,46.19,30.36,34.12,45.78,44.08,48.6,47.61,58.58,50.46,35.89,44.39,44.19,22.81,41.76,44.03,38.68,56.21,41.39,28.59,34.34,35.54,51.64,24.49,48.78,49.24,52.72,35.2,35.36,46.46,56.65,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,13.6,15.5,15.29,18.3,15.8,7.86,21.26,16.86,15.36,13.5,15.59,11.14,13.77,18.16,16.55,13.49,17.53,12.8,17.35,10.81,16.44,14.49,12.54,11.83,21.4,11.28,13.91,16.7,16.49,17.67,12.7,18.52,17.43,20.33,12.28,14.97,14.78,17.23,14.15,8.97,13.87,16.39,19.4,16.86,17.59,14.67,10.98,16.71,12.63,12.24,14.54,15.48,17.86,9.64,14.97,15.64,14.9,14.3,10.57,14.48,18.32,16.83,16.1,8.22,14.65,15.19,12.38,16.1,14.83,17.64,13.86,9.85,11.77,16.73,14.07,19.07,15.67,18.39,16.01,14.45,16.75,18.33,6.9,14.71,15.74,11.74,20.16,17.77,8.41,14.96,13.29,18.6,8.55,16.2,17.35,14.61,13.36,15.23,15.62,16.72,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,5.6,7.12,6.14,7.1,5.9,3.35,7.3,7.11,6.44,4.93,7.29,4.93,5.75,7.09,5.46,5.75,7.17,5.15,7.01,5.09,7.51,6.57,5.4,4.33,9.05,4.11,5.64,7.21,6.24,6.32,5.14,6.51,6.83,7.3,5.13,5.32,5.55,6.89,5.75,4.91,5.16,6.5,6.5,6.88,6.35,4.9,4.75,5.93,5.09,5.1,6.54,6.06,7.84,3.11,5.85,6.44,5.37,4.87,5.4,6.46,7.49,6.46,6.47,4.22,5.16,6.46,6.58,5.25,6.28,6.73,5.56,3.71,5.12,6.0,4.86,7.8,6.97,6.52,7.59,6.75,6.97,7.37,3.31,5.23,5.91,6.15,7.72,6.72,3.74,7.52,6.82,7.69,2.99,6.25,6.25,6.19,6.01,6.85,6.6,6.21,,,,,,,1.18
