days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,16.39,17.89,16.3,7.19,11.73,15.16,15.57,13.07,16.77,17.58,14.49,10.25,22.23,15.54,14.78,19.79,16.29,13.45,15.05,14.84,12.36,15.0,10.17,16.22,10.27,13.01,13.88,11.06,16.03,17.37,14.54,12.38,19.82,19.42,10.91,10.94,17.02,15.48,15.24,19.02,14.47,13.19,9.73,18.69,21.94,17.17,14.14,12.08,10.99,13.15,18.76,13.9,12.96,11.91,16.75,14.78,15.88,14.31,12.4,18.41,15.29,16.22,20.43,12.74,17.59,21.44,17.41,15.19,10.44,12.01,13.87,11.81,16.03,19.24,15.59,22.67,14.93,20.03,19.54,12.13,19.84,11.14,19.4,19.2,16.92,21.92,17.03,12.96,8.68,16.9,19.19,11.42,12.79,16.76,15.55,18.1,16.87,7.4,13.02,15.03,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,6.13,7.05,6.75,3.01,4.24,7.59,5.92,4.34,6.41,7.09,6.35,4.11,8.56,6.73,6.27,7.83,6.97,4.27,5.48,5.14,5.27,5.86,3.91,6.92,4.91,5.15,5.66,5.34,5.42,5.93,5.16,5.97,7.13,6.52,3.86,4.53,8.16,6.24,5.98,7.31,5.74,4.47,3.98,7.52,6.96,6.44,5.82,4.52,5.23,5.6,8.99,5.21,4.88,5.34,6.24,6.82,5.41,5.84,5.68,6.08,5.54,6.75,8.35,6.86,7.03,8.83,7.06,5.95,5.03,4.35,5.5,5.43,5.56,6.57,8.27,8.31,6.34,8.13,7.31,5.54,8.45,4.64,8.36,7.79,7.32,9.03,6.97,5.19,4.18,6.34,8.12,4.43,4.61,6.8,5.91,6.95,6.68,2.93,5.27,6.42,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,4.22,4.82,0.0,5.04,5.69,5.86,6.23,8.45,0.0,2.22,1.93,7.13,3.98,1.29,0.0,4.66,4.02,0.1,5.5,3.51,4.23,7.23,2.51,3.18,7.18,5.96,3.84,6.36,1.9,3.01,0.38,1.49,6.86,0.93,0.53,5.82,0.0,0.95,5.27,0.0,1.18,5.26,5.86,6.74,2.69,0.8,4.4,1.01,3.47,6.17,3.52,8.36,0.97,3.19,0.0,2.42,4.71,8.1,1.24,1.53,2.19,0.92,4.61,0.61,6.26,4.43,6.23,3.18,0.0,4.21,2.95,2.27,2.44,0.0,0.66,1.34,4.55,0.59,3.5,3.15,5.04,2.22,0.0,0.0,0.75,4.05,3.56,7.59,2.66,1.75,5.76,0.0,6.14,9.05,2.01,1.39,3.45,0.93,2.29,1.0,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,16.01,20.56,0.0,16.7,22.64,20.52,20.59,29.94,2.95,8.98,6.52,26.23,14.13,7.57,1.55,18.54,16.03,3.54,20.79,13.89,15.15,25.55,8.78,13.98,25.21,21.76,15.0,23.17,8.97,12.45,3.32,8.71,25.38,7.43,3.91,19.84,0.0,4.57,19.76,0.0,7.49,17.78,20.93,24.57,10.36,6.7,17.49,4.18,12.6,23.94,14.64,29.76,4.43,11.65,2.56,10.22,17.21,28.81,5.86,8.74,10.51,4.92,17.54,3.68,23.05,14.45,24.56,11.87,0.0,15.77,11.78,8.25,9.63,1.32,4.79,5.96,18.57,6.18,12.53,12.25,19.91,9.6,0.0,0.0,3.91,15.0,15.35,27.46,10.48,6.48,22.36,0.0,21.79,32.26,7.62,6.51,13.08,5.39,9.49,5.51,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,37.69,49.81,0.0,32.46,51.12,48.78,46.94,67.82,12.88,24.84,11.04,61.25,33.29,17.85,6.9,42.44,37.04,9.56,51.4,34.61,37.78,63.22,18.36,32.41,54.81,53.52,39.45,46.57,22.9,29.39,12.06,22.93,55.72,20.57,14.92,45.38,4.45,16.54,46.98,0.0,19.36,39.02,49.66,56.27,26.39,19.78,38.69,12.7,31.85,52.9,37.23,69.88,15.07,34.91,10.63,26.55,39.62,64.83,21.48,22.0,32.61,14.92,37.68,11.89,54.62,34.27,52.3,27.31,1.2,34.92,25.81,21.92,23.84,6.21,15.16,17.46,47.91,22.09,33.08,28.39,49.61,25.11,0.0,6.09,16.49,39.47,36.03,60.75,28.52,16.74,50.54,0.0,54.02,70.63,18.56,13.66,32.26,18.17,29.93,18.63,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,68.97,85.22,12.13,62.42,91.29,91.41,81.22,121.92,29.1,53.61,15.89,100.71,56.64,44.5,20.5,70.33,65.76,21.86,95.52,61.24,66.15,102.81,38.26,51.65,92.49,89.96,69.59,68.56,39.86,46.1,22.83,44.74,94.01,38.69,30.48,81.22,21.72,37.52,68.5,0.0,43.86,66.02,78.6,98.99,48.35,42.04,65.85,17.58,53.26,79.3,67.61,120.44,49.39,66.66,36.39,53.81,62.37,103.41,44.29,44.15,57.32,31.19,59.03,32.49,79.42,57.74,95.27,42.41,20.87,56.29,38.71,46.84,41.99,27.88,30.86,28.01,81.09,34.42,56.5,54.83,82.53,50.49,9.12,26.19,36.36,61.29,59.8,91.16,46.51,30.21,89.48,0.0,101.29,100.18,40.25,29.88,67.23,29.66,46.1,51.55,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,91.77,104.98,37.22,79.44,132.22,114.94,108.66,147.17,41.51,64.53,27.98,132.5,76.02,56.94,33.55,90.72,98.53,40.47,123.46,95.28,96.21,119.81,54.89,61.24,129.0,114.39,88.79,96.55,53.81,42.54,33.32,60.09,122.02,53.37,40.63,106.76,41.2,49.13,95.78,8.44,71.88,85.61,93.85,129.78,56.16,63.31,81.18,32.91,58.28,106.94,99.16,142.89,56.53,89.18,60.73,80.72,82.51,143.16,64.15,69.83,91.37,48.64,67.69,54.05,108.17,82.16,114.17,61.85,22.57,81.25,47.03,62.92,59.1,51.57,41.65,35.65,100.46,37.23,83.66,74.23,111.58,82.6,15.38,49.07,55.81,81.59,89.49,100.69,55.41,35.22,114.68,9.04,134.13,122.18,58.19,60.16,89.91,49.69,61.16,68.48,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,98.96,107.07,67.67,88.78,133.35,107.34,93.52,154.76,64.91,71.83,35.04,128.76,90.14,73.19,48.76,93.61,95.84,43.56,127.67,107.35,98.93,114.89,60.23,64.01,128.65,119.25,101.61,109.31,66.7,56.42,53.46,61.67,130.17,63.15,48.07,111.26,46.0,69.83,103.01,27.49,80.0,89.7,93.17,123.38,55.52,76.55,84.72,49.08,67.58,125.53,84.11,142.11,57.89,89.0,71.64,86.78,79.37,133.43,80.93,74.25,98.84,56.62,67.5,70.09,96.28,88.42,115.79,65.08,30.46,73.62,56.62,59.07,63.63,63.14,58.7,44.0,112.49,40.23,90.95,78.73,119.13,87.21,38.33,59.21,68.39,80.67,107.68,92.81,59.25,56.72,109.88,19.41,137.19,119.36,72.03,61.5,92.55,65.93,70.71,75.67,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,95.82,135.44,86.49,89.64,124.1,113.35,93.39,163.98,89.53,70.53,44.36,133.74,91.94,100.04,65.75,101.95,97.54,43.79,132.78,99.23,93.62,105.1,64.7,63.94,128.21,125.36,106.92,117.65,75.08,73.87,54.88,71.61,134.85,70.22,67.38,126.8,37.5,83.15,113.08,29.01,83.22,83.48,107.32,121.46,59.78,77.47,99.36,71.54,80.98,133.62,84.56,138.06,69.9,99.08,69.2,83.11,75.53,126.86,90.4,94.78,102.37,66.46,75.35,69.39,100.45,100.83,118.67,76.67,51.77,90.97,69.91,81.83,64.79,67.62,76.09,60.11,102.15,65.53,96.65,90.7,110.03,107.2,48.88,78.25,72.42,90.13,120.27,99.33,74.5,71.67,121.73,31.77,145.4,111.06,89.34,82.63,97.93,90.77,69.99,81.94,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,93.87,133.5,89.21,101.33,93.69,103.94,115.41,137.2,101.66,87.88,52.53,113.54,78.23,106.12,67.93,100.9,110.29,60.19,129.35,100.97,91.69,95.26,64.88,65.06,113.86,122.2,106.67,119.03,65.85,87.48,54.05,74.49,122.36,67.49,70.38,118.03,41.02,92.87,125.4,40.27,70.91,91.73,93.6,106.8,63.74,72.73,97.45,86.75,73.69,131.4,77.24,147.46,58.64,90.47,72.93,73.15,73.12,111.03,93.27,98.87,89.81,74.61,67.01,59.73,94.08,111.63,111.67,86.68,68.19,81.08,65.6,86.47,77.64,75.13,65.88,84.3,100.35,85.16,79.57,91.05,107.93,112.55,62.43,92.71,71.31,87.76,107.75,95.83,82.56,91.64,122.17,40.99,133.94,105.0,90.83,73.65,85.72,81.78,74.34,87.87,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,86.63,109.94,77.26,77.1,72.98,78.88,94.67,92.29,70.02,86.91,44.85,85.05,62.81,90.86,66.5,79.44,95.99,48.91,105.42,89.41,75.15,65.25,66.78,55.25,93.93,96.63,91.63,94.05,54.53,65.96,59.22,56.97,68.82,57.86,68.49,87.1,47.28,82.64,93.75,47.15,75.35,67.79,79.65,97.03,41.59,46.63,81.16,82.1,47.93,117.79,65.77,114.19,55.43,77.97,61.69,61.69,68.91,87.47,79.8,94.56,84.13,61.38,61.01,49.91,78.5,85.19,83.73,69.2,49.43,74.32,63.7,78.16,62.49,52.99,61.24,79.68,89.44,68.54,64.75,77.96,89.95,98.73,45.88,79.65,67.16,71.9,100.14,83.1,70.6,78.59,105.04,46.12,105.78,86.26,69.46,43.63,70.27,72.62,60.01,61.15,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,49.03,58.81,54.48,47.59,43.01,56.19,50.98,53.27,41.26,49.54,31.71,52.11,40.41,50.09,40.52,43.03,53.11,31.88,59.09,42.72,39.72,38.09,40.19,38.55,56.69,52.46,47.57,57.58,29.49,37.37,33.86,35.09,41.83,39.28,37.18,46.76,37.16,44.86,46.27,34.51,46.89,42.41,54.48,58.52,26.33,25.25,52.25,47.94,35.88,74.12,38.37,70.62,28.27,44.06,33.4,41.88,41.94,52.18,48.4,58.82,51.05,32.05,45.8,39.57,47.49,49.88,53.34,41.17,39.93,49.75,49.69,42.76,38.74,40.46,35.16,47.1,53.23,34.56,43.16,51.36,55.44,57.75,29.0,40.61,44.94,36.2,53.57,51.04,46.22,48.82,58.28,25.43,58.85,47.95,45.76,30.69,41.84,52.45,33.01,42.91,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,14.8,15.82,16.62,15.9,12.27,19.16,17.3,17.25,13.86,13.49,11.7,16.12,16.68,15.26,13.96,11.19,18.24,12.62,19.61,13.09,11.8,13.96,15.37,13.35,18.14,18.1,12.99,17.49,11.93,13.39,13.01,15.18,15.47,14.66,13.58,14.14,10.88,15.6,13.94,12.58,17.82,13.21,17.65,19.09,7.71,10.03,16.51,16.0,11.19,21.1,12.09,24.02,12.06,16.45,10.28,14.08,12.06,17.52,15.82,16.7,19.17,12.82,13.13,15.86,16.16,17.92,19.0,12.12,16.45,18.14,16.68,13.44,12.76,14.24,13.02,15.19,18.06,9.46,13.86,16.77,16.82,16.26,11.58,13.39,14.38,8.79,15.72,16.66,15.62,14.11,13.15,10.31,20.43,15.6,15.02,10.02,14.23,16.51,9.79,13.36,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,5.27,6.2,6.17,5.5,5.05,7.68,6.61,7.13,5.8,4.71,5.53,6.78,6.6,7.19,7.07,4.0,7.37,5.23,8.04,4.84,5.51,5.09,6.2,5.51,6.23,7.13,4.28,6.53,5.46,5.18,5.84,7.45,5.28,5.18,4.98,6.74,4.29,7.58,5.87,5.19,7.79,6.3,7.23,7.23,3.9,3.64,6.9,6.13,4.54,7.86,5.07,7.85,5.34,7.99,4.27,4.98,5.48,6.6,5.88,6.05,6.86,5.44,4.18,6.96,7.28,5.9,7.2,5.52,6.83,7.66,6.52,5.68,4.51,5.8,5.74,5.78,6.6,3.04,4.76,7.34,6.6,6.39,5.06,4.81,5.73,3.95,7.04,5.89,6.46,5.75,4.68,3.9,7.06,6.24,5.6,3.59,6.62,6.7,4.03,6.12,,,,,,,1.18
