days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,20.82,14.89,13.54,16.28,18.12,17.99,12.76,16.48,17.6,17.79,15.04,18.85,13.09,13.94,7.75,16.16,10.55,14.87,14.38,12.18,17.08,14.41,18.86,13.27,11.18,14.67,18.21,14.95,12.71,12.62,15.93,17.91,10.64,19.82,14.59,16.51,11.58,16.46,10.31,13.0,13.85,15.26,11.19,16.74,14.77,18.67,20.23,17.52,11.44,10.82,12.59,16.22,13.66,8.77,13.43,16.14,13.53,15.53,10.96,18.1,14.34,11.22,13.68,13.98,14.96,17.06,17.26,21.05,15.84,15.15,14.46,20.4,17.15,14.24,9.28,9.96,23.78,17.67,15.18,11.38,19.13,14.69,14.2,11.72,15.06,18.33,19.44,19.14,15.92,10.56,12.96,17.94,21.0,13.94,12.44,10.52,12.76,17.74,17.03,17.72,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,8.89,6.9,5.12,7.34,5.93,7.34,5.29,6.47,7.01,7.01,6.06,8.24,4.77,5.46,3.58,6.36,4.1,6.2,5.67,5.89,6.24,5.17,7.94,4.53,4.78,6.38,6.91,7.25,4.97,3.82,6.08,6.26,5.13,7.32,5.76,5.94,5.56,5.5,3.78,4.14,6.6,5.93,4.74,6.91,6.41,7.01,7.15,7.14,5.08,5.23,4.7,7.79,5.45,3.23,5.69,5.82,4.64,4.84,4.26,6.79,5.95,4.51,4.82,6.03,6.69,7.02,6.81,7.46,5.91,5.35,5.79,7.51,5.85,5.12,3.64,3.72,8.45,6.72,6.04,5.01,7.11,5.65,5.59,5.77,6.43,8.08,7.78,7.27,6.58,4.78,4.86,6.92,7.52,4.7,5.72,5.33,5.98,6.29,6.92,7.34,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,4.26,1.42,1.78,3.45,5.08,2.06,4.4,3.58,0.0,4.63,3.18,1.63,5.16,1.14,5.05,0.79,1.65,0.0,4.82,0.53,2.41,1.96,0.0,1.86,2.49,3.92,2.71,1.1,1.13,0.84,5.49,3.59,5.45,1.8,5.92,4.15,0.29,4.36,5.72,2.72,2.71,3.77,4.39,5.9,2.53,0.63,3.61,4.65,4.62,4.35,0.05,0.37,0.0,2.59,0.89,1.43,2.2,0.89,6.25,6.07,1.6,3.62,0.57,3.65,0.4,3.24,1.0,0.0,2.9,4.5,4.25,0.95,1.84,0.0,6.06,6.96,4.03,1.22,1.88,0.0,1.27,0.91,0.35,2.85,6.25,2.96,0.0,4.04,8.24,5.25,3.51,8.07,2.3,1.3,0.0,0.0,1.55,5.25,0.09,0.0,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,18.47,7.29,8.05,13.26,19.38,7.1,15.88,14.64,1.25,18.05,12.89,7.82,19.73,5.81,17.63,4.82,6.87,1.42,20.51,4.08,8.84,9.02,0.0,10.37,10.55,13.46,9.68,6.19,4.79,4.92,23.55,13.66,19.14,8.9,19.1,13.67,2.66,14.59,22.76,11.9,7.31,15.22,14.71,21.95,10.18,4.72,15.03,16.82,16.23,16.88,1.73,5.18,1.0,10.01,5.02,4.11,10.45,4.73,22.72,22.41,7.59,14.63,5.77,12.23,5.01,14.62,4.45,2.89,13.16,15.76,16.62,6.11,10.27,2.71,20.95,25.28,16.05,4.26,6.28,2.81,5.65,4.63,2.98,12.4,23.3,11.72,2.61,14.86,29.11,18.16,14.26,28.48,11.92,6.63,0.0,0.0,6.16,17.6,3.38,0.0,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,47.21,15.85,25.85,34.36,44.17,19.35,40.9,34.78,10.85,38.0,29.14,17.69,43.2,16.48,37.7,18.6,18.91,13.34,50.37,11.48,25.17,29.6,0.0,28.52,20.92,32.2,26.99,20.52,18.66,15.05,59.73,32.17,42.96,23.13,44.17,35.06,9.75,31.09,50.36,28.87,16.31,39.84,29.67,52.13,25.05,14.5,38.24,37.97,40.14,41.27,3.63,19.59,9.22,28.04,16.61,16.16,24.65,17.68,51.55,48.9,22.36,39.23,17.72,27.35,20.49,38.29,14.07,11.77,36.51,36.44,38.28,18.09,31.27,15.38,44.74,60.94,39.45,10.64,16.59,10.72,14.09,13.38,10.46,26.84,52.58,29.54,11.63,30.81,66.21,45.62,30.95,65.2,32.26,23.25,0.05,0.0,18.35,44.9,15.01,7.28,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,78.92,36.13,44.25,64.53,80.44,46.9,65.96,53.48,34.67,56.49,56.77,30.63,76.54,34.23,66.71,32.7,29.41,32.41,88.73,27.29,38.83,49.13,7.25,50.95,37.29,60.06,49.84,39.82,35.52,35.93,101.95,54.44,68.23,39.93,87.85,67.62,27.74,60.76,87.21,50.24,34.76,79.75,39.15,85.68,47.67,44.7,63.12,64.57,57.59,69.34,11.09,34.84,29.73,50.16,29.81,39.68,39.68,39.64,84.0,73.44,48.0,67.84,42.28,47.59,35.15,58.4,25.93,23.29,62.63,62.5,75.68,44.28,52.19,27.55,68.87,98.9,72.51,24.33,38.2,32.44,29.26,31.63,18.99,51.84,92.61,51.7,24.51,43.42,105.42,82.54,55.65,111.68,64.78,36.29,3.52,11.97,46.78,75.7,37.16,21.26,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,112.89,56.24,60.78,89.58,107.9,71.51,72.26,69.44,70.92,72.69,81.95,54.23,103.96,47.51,87.34,50.33,30.22,53.33,117.7,34.66,53.89,66.59,17.92,60.22,55.59,69.07,81.97,61.16,50.22,49.22,126.4,85.25,88.21,59.24,125.23,87.65,55.75,77.85,104.14,76.87,63.33,126.19,56.98,109.74,66.93,72.52,86.94,88.62,72.34,89.87,21.79,47.11,51.06,67.68,53.74,51.68,58.7,59.32,107.93,98.87,68.69,77.83,66.58,65.71,42.93,68.99,45.49,49.62,83.04,73.51,116.88,59.38,77.18,35.47,80.87,117.67,95.78,48.14,59.02,56.11,35.43,51.01,34.97,78.92,109.53,59.54,43.13,57.32,129.81,97.37,84.53,147.93,82.65,70.45,7.26,23.19,70.97,112.88,42.21,46.93,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,117.79,74.83,75.62,108.33,109.98,80.69,81.59,73.16,91.02,83.6,90.68,74.67,106.55,46.19,83.28,60.21,32.16,54.9,108.03,41.94,74.29,74.79,18.72,73.13,63.8,77.3,88.68,64.02,52.04,67.71,126.07,98.9,92.32,60.13,116.41,84.44,42.81,94.67,102.97,69.25,73.72,121.18,60.96,104.84,82.29,82.05,86.45,90.19,86.77,88.67,31.89,50.98,57.28,80.78,70.06,72.11,65.05,62.63,105.67,110.69,75.76,80.85,72.07,99.75,50.58,79.19,49.91,58.44,83.74,66.09,129.46,52.48,91.68,51.06,86.74,117.24,109.92,64.41,70.04,58.8,50.03,58.83,53.43,76.97,110.37,68.14,49.46,55.62,134.87,101.24,83.39,136.23,91.61,81.64,17.58,34.81,66.97,112.21,40.85,61.65,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,135.36,88.89,79.21,117.3,103.7,95.2,84.05,84.93,110.34,89.87,102.09,66.75,123.69,51.43,83.33,73.08,57.37,69.77,114.6,58.73,72.04,91.31,36.08,85.88,64.46,99.75,94.73,57.57,52.64,90.41,115.36,107.93,102.38,58.55,128.97,92.38,49.24,126.49,94.03,77.64,94.82,118.39,71.55,116.17,101.44,94.91,91.06,102.24,91.61,103.86,44.8,57.99,84.8,115.18,69.22,84.19,62.63,60.34,108.79,125.64,63.41,93.62,78.24,108.86,56.66,94.53,64.33,63.75,101.61,81.55,135.8,68.5,88.75,61.51,93.25,124.85,104.61,65.91,96.24,78.26,73.48,63.06,55.61,82.93,129.38,93.82,59.84,72.79,133.21,117.5,89.21,132.17,96.23,85.09,34.17,49.08,74.59,121.34,55.9,84.19,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,124.13,82.79,68.16,98.51,94.79,90.82,85.79,102.87,113.68,106.58,104.47,76.51,118.82,50.97,78.0,75.51,66.59,57.93,105.72,68.07,59.28,90.65,52.76,80.43,44.47,84.91,95.63,61.64,63.08,84.72,109.58,101.14,89.24,53.04,125.31,86.3,53.18,110.96,90.27,80.17,104.53,118.85,82.92,89.18,106.51,100.62,89.87,109.31,89.83,102.85,45.26,50.32,90.36,101.12,70.06,83.4,68.83,55.2,109.42,118.05,92.05,74.8,76.92,103.33,68.33,80.51,78.32,64.76,81.84,68.44,146.08,63.55,97.95,77.73,100.92,115.59,105.32,64.82,112.01,82.2,78.89,62.45,83.17,86.67,118.76,94.96,43.68,64.4,124.81,116.58,102.86,132.22,86.15,88.04,51.43,55.41,87.17,129.92,48.39,87.49,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,91.08,59.86,58.12,77.97,83.74,87.46,83.64,90.36,101.58,108.02,80.97,65.71,88.81,40.62,81.44,57.49,59.79,57.96,89.23,77.46,43.22,68.22,51.61,59.17,43.89,80.06,82.2,56.25,54.23,73.03,105.09,72.6,84.25,60.72,105.04,74.54,45.03,88.12,71.07,71.36,90.66,77.4,81.33,63.45,79.35,78.77,81.52,83.74,75.19,76.32,35.99,50.8,77.18,84.37,47.41,59.75,86.39,56.68,88.11,89.73,68.87,61.25,58.45,82.0,62.95,50.22,66.13,56.98,58.56,60.75,114.32,49.97,86.08,59.08,87.42,103.17,78.9,54.18,93.63,69.77,61.08,57.43,82.27,67.63,89.67,81.13,49.6,53.53,103.73,87.62,78.94,104.29,71.05,74.07,49.35,47.75,83.12,115.17,52.91,82.48,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,47.19,37.11,39.68,47.96,48.0,53.91,51.71,51.78,66.69,57.05,53.58,45.91,54.72,22.35,55.95,43.92,40.5,37.78,54.47,49.77,27.82,37.88,28.12,38.96,34.48,43.35,45.63,36.64,31.26,49.59,61.43,40.69,58.76,39.27,60.1,44.53,27.41,52.16,45.31,43.79,51.12,39.89,60.1,32.52,49.22,47.05,47.12,49.58,43.59,50.15,30.96,32.31,40.15,49.43,34.9,36.62,53.45,38.54,51.35,42.31,44.99,40.87,41.66,43.44,32.32,29.27,48.3,41.88,41.35,36.58,62.19,37.61,48.62,43.04,55.16,48.2,53.31,31.91,55.75,46.84,37.54,36.88,48.78,42.27,53.52,44.72,27.2,32.06,68.94,57.39,45.61,58.11,43.34,38.86,30.81,24.73,38.95,67.2,29.92,55.92,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,15.02,12.63,9.63,14.48,15.98,16.52,16.57,16.88,22.98,21.06,18.5,16.5,15.36,10.42,18.24,15.22,13.28,11.5,17.57,17.72,8.42,14.23,9.26,14.35,14.17,13.62,14.81,11.88,11.25,17.25,20.55,12.46,19.33,13.95,18.17,14.76,10.93,17.81,16.45,11.9,16.12,12.51,19.58,12.32,16.74,17.13,14.02,13.74,15.8,15.3,12.02,10.96,10.87,18.92,11.9,10.97,15.3,13.57,18.79,12.27,16.26,15.4,15.13,11.91,11.38,11.93,14.03,12.53,15.54,11.74,20.48,12.67,12.91,15.13,18.58,16.3,15.59,8.06,17.41,15.52,11.73,12.15,17.48,15.99,19.43,16.31,8.38,10.73,22.14,17.04,16.88,17.59,12.86,11.57,9.21,13.14,14.45,21.91,10.37,18.67,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,6.94,4.48,3.37,5.3,7.03,6.16,6.42,7.05,8.88,8.85,8.27,6.71,5.71,3.93,5.86,5.3,5.65,5.56,6.89,6.31,4.22,6.82,4.09,5.76,5.41,6.45,5.8,5.52,4.97,7.53,8.14,5.77,7.8,5.25,6.13,6.21,4.86,6.97,6.86,4.75,6.37,4.18,6.85,5.3,7.39,6.75,5.18,5.08,5.02,6.38,4.1,5.51,4.36,8.24,4.97,4.67,5.21,4.81,7.67,4.7,6.71,6.19,5.75,4.03,4.2,4.92,4.63,3.88,6.86,5.36,7.3,5.18,4.6,5.99,6.81,6.25,5.1,3.17,6.01,6.51,5.12,4.47,7.0,5.91,8.37,6.23,3.27,4.41,8.25,5.81,6.38,7.71,5.46,4.46,2.3,5.17,5.63,8.56,4.45,7.87,,,,,,,1.18
