days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,2.1,6.22,3.24,0.52,4.79,0.17,0.0,3.1,3.8,0.68,4.79,0.15,2.61,2.56,5.67,0.0,2.87,4.8,1.17,4.26,5.02,4.47,3.36,2.99,1.37,3.23,4.65,8.06,2.01,1.61,4.17,0.0,3.39,1.15,7.27,5.19,2.9,5.93,4.25,5.98,2.43,3.22,1.94,3.46,1.19,1.9,5.78,2.06,3.22,0.0,9.24,3.98,3.26,0.0,0.09,0.0,2.26,3.97,2.34,0.0,3.09,4.15,3.62,4.37,1.14,2.1,1.6,2.79,4.65,1.95,4.21,6.74,3.81,3.28,1.43,2.63,1.44,3.73,0.55,4.12,4.09,3.83,2.94,3.38,1.65,0.0,6.94,3.04,2.49,3.14,1.8,0.0,0.88,1.6,2.48,0.39,6.0,3.75,4.16,4.77,,,,,,,0.96
,,,,,,,,,,,,,,,,,,8.42,22.02,13.1,3.8,15.98,2.3,1.67,14.31,17.16,3.12,13.83,2.83,10.94,10.63,21.38,0.0,12.3,18.45,8.7,16.12,18.66,17.29,12.31,11.43,8.53,13.5,16.57,26.84,8.16,9.65,15.45,1.32,13.2,5.17,23.8,18.26,12.45,22.72,15.4,21.18,11.38,13.04,10.62,12.16,5.93,8.88,22.97,8.53,10.61,1.93,33.9,17.04,12.77,0.0,2.19,0.0,10.46,16.72,9.08,1.72,11.1,15.23,14.33,17.22,2.43,11.36,7.07,10.7,16.34,8.96,17.01,26.27,12.42,11.91,8.22,10.83,5.84,14.73,6.35,14.75,15.97,15.55,11.77,14.4,8.35,0.0,24.73,10.98,10.04,11.61,8.38,1.01,5.76,6.67,10.1,5.16,23.8,14.94,15.86,19.01,,,,,,,1.22
,,,,,,,,,,,,,,,,,,21.27,50.96,32.11,15.02,44.88,13.62,11.1,37.86,46.72,14.87,27.31,10.82,27.78,23.43,55.94,0.0,26.8,39.67,21.76,40.93,44.87,40.17,31.88,29.67,26.97,34.36,39.0,66.05,18.7,26.76,37.55,11.77,32.06,17.42,56.89,42.27,29.36,50.38,35.36,50.72,32.41,32.1,27.72,28.28,17.6,26.36,60.63,25.22,23.87,12.05,72.22,47.42,30.05,3.45,13.67,0.0,28.68,41.92,24.16,10.15,29.7,38.86,36.18,40.91,4.5,29.96,22.6,26.36,36.37,28.41,39.55,60.59,26.12,27.03,22.86,28.11,14.92,36.51,18.33,37.35,35.19,40.97,29.03,34.96,20.69,5.49,59.45,23.43,28.69,26.52,20.01,5.27,21.25,15.34,22.34,20.36,48.51,31.69,35.75,43.95,,,,,,,1.26
,,,,,,,,,,,,,,,,,,48.64,81.84,43.37,37.58,71.75,37.49,23.3,58.76,84.51,30.03,53.65,33.51,50.13,39.54,96.2,1.18,46.2,58.37,39.73,65.77,78.94,64.92,62.48,58.92,41.1,64.69,61.37,109.41,34.42,51.64,72.18,37.39,59.08,26.56,89.36,74.97,47.81,89.26,52.6,78.45,60.22,57.41,57.72,51.35,33.46,53.38,106.72,52.54,49.99,29.68,116.7,91.13,47.38,5.5,31.43,0.0,40.34,72.92,66.14,25.1,56.97,76.13,67.09,69.32,17.37,52.65,45.09,43.59,60.99,48.22,64.95,99.85,53.1,53.6,41.93,53.29,24.27,65.73,33.32,70.23,51.4,69.76,43.18,55.08,43.1,27.06,100.74,34.75,54.27,42.99,39.72,18.7,42.45,29.41,53.36,32.16,78.3,56.47,59.43,71.13,,,,,,,1.2
,,,,,,,,,,,,,,,,,,64.14,103.09,52.98,66.59,89.86,45.51,35.43,66.44,101.96,40.4,72.61,51.76,63.91,66.79,123.6,18.56,65.17,92.55,56.01,84.47,105.49,85.33,79.04,65.18,55.63,80.58,67.11,123.64,62.06,72.76,108.5,63.14,71.07,35.02,109.96,105.38,59.58,129.99,76.21,105.26,81.77,70.43,82.67,78.43,53.15,74.08,128.76,72.22,68.76,45.56,148.15,123.42,72.23,21.52,51.23,9.25,49.5,91.25,95.44,35.49,88.46,101.64,84.79,94.83,32.49,64.97,67.53,64.09,87.23,73.49,98.53,119.31,96.98,82.43,65.71,76.38,40.12,77.57,42.95,93.04,64.47,94.52,63.32,71.55,60.84,48.8,125.98,53.47,82.94,45.23,50.21,33.24,68.41,54.33,75.12,37.63,109.49,86.06,86.6,78.81,,,,,,,1.12
,,,,,,,,,,,,,,,,,,63.31,82.22,49.87,71.69,99.03,50.07,32.74,87.99,111.48,65.08,77.61,71.46,71.92,63.69,122.18,29.49,66.61,104.48,61.25,92.07,110.71,91.3,80.71,64.6,66.08,72.23,72.9,118.31,73.04,78.46,110.99,72.11,55.72,46.76,106.0,114.32,78.96,132.17,73.31,107.28,82.18,76.6,100.57,83.12,73.33,73.95,128.34,87.03,73.67,42.96,140.35,118.23,71.99,48.52,75.58,33.14,63.69,94.53,90.55,45.26,95.84,104.9,83.24,107.77,53.44,70.48,66.67,71.03,101.8,89.77,102.23,113.86,90.16,89.58,79.12,84.81,55.04,65.05,58.65,88.68,63.0,93.18,64.23,79.04,65.41,43.54,117.41,66.92,86.68,45.17,49.02,49.48,78.23,83.85,85.94,60.83,102.16,85.68,86.1,74.93,,,,,,,0.8
,,,,,,,,,,,,,,,,,,75.43,82.7,62.28,72.03,103.58,72.57,49.27,117.13,125.74,83.0,89.38,80.56,87.97,70.88,125.98,42.62,54.77,119.02,74.35,98.48,119.59,93.44,88.52,72.65,66.38,85.72,89.11,125.3,80.11,87.63,116.33,91.34,54.59,59.27,109.76,127.62,107.63,144.08,74.08,121.83,83.06,95.47,123.86,98.43,81.19,95.25,136.34,91.78,75.5,50.15,127.91,133.49,70.93,64.81,89.53,64.01,72.03,97.58,95.26,35.8,97.79,122.23,85.7,127.83,75.29,78.12,75.55,89.14,98.66,101.59,105.82,120.53,105.82,85.91,66.75,83.71,78.72,58.05,69.08,97.48,62.07,97.57,71.1,98.82,54.15,58.14,139.4,87.99,109.86,51.72,53.58,83.06,100.07,107.19,113.36,68.81,93.5,95.05,105.8,82.64,,,,,,,0.74
,,,,,,,,,,,,,,,,,,85.63,86.57,58.51,66.73,126.61,76.99,40.49,112.85,129.23,74.72,88.54,72.03,85.06,85.63,102.04,62.33,53.93,118.24,60.65,92.25,113.67,83.99,93.93,65.45,62.37,89.53,90.23,120.04,78.85,97.53,97.97,79.25,63.86,59.6,107.18,124.14,100.84,144.28,98.29,122.6,90.04,83.7,122.27,94.18,85.29,94.78,133.31,95.18,75.55,48.91,106.2,139.91,80.02,74.54,81.55,79.06,81.73,99.01,87.46,45.45,75.78,127.39,78.85,132.66,77.5,67.63,75.93,98.28,83.63,100.4,96.65,110.57,105.65,74.43,54.31,76.33,89.51,71.47,64.91,98.59,48.25,104.15,84.3,93.36,61.97,73.39,135.08,78.12,107.15,56.55,66.9,87.2,95.83,93.09,109.99,50.83,103.03,86.09,122.06,69.12,,,,,,,0.76
,,,,,,,,,,,,,,,,,,86.37,65.68,45.94,60.16,106.76,58.27,35.64,88.82,98.89,51.01,82.46,70.51,74.71,83.79,84.4,53.45,47.44,93.49,60.23,72.31,91.56,68.76,95.18,58.29,61.32,72.57,73.03,85.39,66.05,79.33,82.1,63.8,46.04,52.85,86.02,97.7,79.52,114.6,82.35,94.06,86.0,61.24,90.12,74.0,71.74,76.21,111.75,73.46,56.46,40.63,86.44,98.8,56.3,66.3,57.72,77.4,62.84,76.14,85.75,50.64,56.94,104.06,68.1,113.52,77.22,59.09,59.43,66.21,58.57,96.66,85.22,75.76,97.43,56.98,46.31,72.15,70.1,63.59,59.83,63.79,43.49,82.08,80.86,81.32,56.36,71.19,114.29,59.56,96.79,57.26,62.7,74.67,77.99,85.17,94.03,52.93,87.73,70.02,100.19,57.37,,,,,,,0.9
,,,,,,,,,,,,,,,,,,55.03,34.08,18.32,42.68,56.37,34.61,18.62,46.86,55.19,29.23,51.42,45.46,40.63,47.86,58.34,32.45,37.66,58.01,40.03,47.57,44.73,38.53,54.51,33.8,43.83,43.16,47.47,44.41,41.74,49.89,46.99,45.61,31.23,36.77,45.47,53.76,47.06,69.17,51.08,55.3,53.23,33.28,48.28,44.14,39.96,45.46,64.8,44.72,30.58,22.8,52.47,57.87,38.27,44.5,39.39,44.27,31.35,47.64,57.67,30.51,34.82,60.31,53.62,55.0,55.56,38.65,41.8,31.78,35.8,58.23,52.8,44.6,57.81,37.63,33.14,42.51,46.16,32.88,38.77,41.95,28.33,46.74,51.61,48.25,31.43,41.26,65.62,37.52,50.82,38.56,42.34,42.82,50.43,50.58,49.01,38.44,51.44,36.75,54.02,37.93,,,,,,,1.02
,,,,,,,,,,,,,,,,,,17.5,14.56,8.47,15.76,18.27,11.73,6.55,16.73,19.61,11.83,16.28,15.42,15.35,17.33,21.58,11.34,11.96,17.92,13.26,14.9,11.46,14.23,16.9,12.43,15.5,14.97,13.87,12.91,12.86,16.58,14.54,16.92,10.65,12.32,14.73,15.59,16.68,23.11,15.83,17.24,16.17,12.75,18.03,15.97,13.28,14.31,19.13,15.41,9.34,8.32,15.54,19.44,11.61,13.74,12.9,11.84,10.63,17.01,18.26,8.79,10.56,18.98,15.61,16.46,18.13,11.74,12.18,11.4,14.67,15.87,15.57,13.26,19.29,12.2,11.59,13.27,13.01,12.93,13.66,15.62,9.97,15.03,12.6,18.16,8.97,15.57,18.63,13.18,13.67,13.09,18.34,11.21,15.29,15.89,15.39,13.02,17.5,11.73,20.7,10.39,,,,,,,1.08
,,,,,,,,,,,,,,,,,,6.71,6.76,4.08,6.49,7.28,4.49,3.56,5.8,8.27,5.6,6.95,6.37,5.35,6.51,9.01,3.94,4.68,6.62,5.64,5.55,4.49,6.75,7.06,4.7,7.35,5.58,5.09,5.52,4.95,7.66,5.38,6.25,4.7,4.68,5.24,5.0,7.33,9.17,5.28,6.17,6.91,5.56,6.24,5.75,5.25,4.37,6.96,6.64,4.34,3.77,5.99,7.13,4.79,5.44,6.34,4.76,3.78,6.94,7.35,3.96,5.03,6.9,5.73,5.9,6.21,4.31,4.72,5.06,6.16,6.16,6.02,5.8,7.8,4.31,5.07,5.36,5.44,5.5,5.13,7.1,4.08,6.29,4.48,7.93,3.12,5.21,7.12,4.81,4.7,5.03,7.36,4.61,5.83,6.82,6.08,5.52,6.42,5.49,8.62,3.32,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
