days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,15.44,15.81,17.72,15.27,13.63,17.84,14.15,12.43,11.94,20.31,18.24,14.43,11.81,14.93,14.63,18.88,14.89,12.69,13.48,12.6,12.85,12.79,16.64,15.44,17.24,7.14,16.12,16.98,15.51,16.8,13.75,10.9,12.76,15.37,18.0,12.71,16.61,15.15,16.66,13.71,19.1,11.89,19.03,17.92,12.49,10.43,19.23,15.64,10.06,13.0,14.42,17.68,16.09,14.89,15.55,13.69,17.39,16.34,14.19,9.11,13.69,16.03,15.59,13.05,14.8,15.61,14.92,14.38,15.88,17.73,10.25,11.96,17.91,10.89,14.83,6.43,11.14,13.21,10.46,14.56,8.53,12.04,14.98,9.97,17.69,11.53,20.58,19.03,18.42,19.82,14.31,12.33,17.43,17.68,16.74,16.2,20.19,15.89,13.13,16.12,,,,,,,1.08
,,,,,,,,,,,,,,,,,,6.44,6.15,8.31,6.88,6.13,7.59,5.75,5.17,4.75,7.36,7.62,5.64,4.52,6.87,6.04,7.0,6.32,5.38,5.68,5.1,5.58,6.42,5.99,6.56,6.34,3.63,6.53,6.58,5.88,6.03,6.56,3.99,6.3,5.39,7.98,5.42,8.03,7.32,5.67,5.81,7.71,5.35,6.61,6.36,3.72,5.52,7.99,7.07,4.94,5.05,6.75,6.55,6.04,5.98,5.49,6.34,6.99,5.89,5.75,4.16,6.18,5.66,6.57,6.38,6.42,5.19,5.83,7.11,5.81,6.76,4.06,5.31,7.12,5.76,5.39,2.87,5.02,6.35,4.76,6.09,3.96,5.43,4.58,4.04,7.94,4.68,7.61,7.84,6.69,7.3,6.29,4.3,6.5,6.61,6.0,8.03,8.01,6.77,5.54,6.41,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,8.48,0.92,4.03,3.9,4.82,4.92,3.76,2.33,5.57,4.45,0.85,3.28,1.74,0.88,0.57,1.29,5.68,2.38,5.44,4.5,1.64,3.11,0.45,5.24,6.04,4.64,3.1,1.0,4.38,3.66,6.01,4.47,3.04,0.77,2.83,0.0,2.92,1.11,0.23,2.39,0.0,0.0,6.16,3.15,3.89,2.62,2.41,3.98,0.0,5.27,4.62,0.0,0.0,1.6,2.32,3.34,3.36,8.43,3.71,1.2,3.41,4.23,2.39,0.0,7.3,4.93,4.32,4.06,3.88,1.72,1.97,4.0,3.13,3.83,0.0,4.16,4.34,6.22,6.3,0.0,3.26,3.65,0.0,3.38,0.05,0.89,1.44,3.35,4.43,5.18,1.08,2.98,5.11,3.98,0.0,7.87,4.61,0.94,0.76,5.71,,,,,,,0.96
,,,,,,,,,,,,,,,,,,28.3,4.88,13.92,13.85,16.1,16.77,14.21,8.76,21.87,16.79,5.68,14.3,6.9,4.3,2.37,8.77,19.47,13.2,19.62,18.54,8.92,12.66,3.24,18.11,22.25,18.03,10.91,4.78,16.23,11.17,22.17,15.59,11.59,2.97,11.09,0.0,12.57,6.43,1.65,9.87,0.0,0.0,19.88,13.72,14.91,12.87,11.05,15.1,0.0,20.03,17.16,2.75,0.0,8.45,8.61,14.83,13.19,31.48,14.07,6.44,14.64,15.27,8.53,0.0,25.67,18.1,17.47,16.92,15.07,7.04,8.45,15.46,14.44,13.84,1.26,14.53,16.65,22.37,22.18,0.0,13.9,14.49,0.0,11.94,2.59,5.05,7.55,13.0,18.61,19.27,6.14,13.59,19.69,13.86,3.08,26.94,16.96,5.98,3.9,20.43,,,,,,,1.22
,,,,,,,,,,,,,,,,,,60.93,15.93,35.15,28.7,34.37,43.06,38.21,23.47,51.79,38.03,18.21,29.11,16.98,17.4,10.4,20.54,39.95,45.33,46.76,45.51,22.8,33.45,10.0,38.75,50.63,43.39,26.18,15.89,31.6,28.17,50.31,27.05,34.63,12.36,26.94,1.72,32.51,18.39,10.62,27.78,9.86,0.0,44.89,36.19,37.14,25.67,30.31,37.03,0.0,46.25,47.13,13.14,2.49,26.15,21.51,34.64,24.51,71.94,35.92,17.93,32.82,34.8,24.55,4.31,62.39,40.99,40.62,41.03,43.46,18.86,18.34,37.7,30.69,37.46,8.91,33.47,36.56,51.21,48.87,0.0,32.66,36.02,0.0,31.88,13.34,10.86,27.32,29.14,46.4,48.56,16.72,35.63,39.74,26.18,11.67,58.68,41.15,18.44,12.17,47.27,,,,,,,1.26
,,,,,,,,,,,,,,,,,,95.31,30.23,57.76,56.53,53.47,77.31,67.23,27.59,91.13,64.02,44.41,34.77,26.47,33.16,21.84,40.62,64.51,76.42,75.37,79.86,41.52,61.06,27.35,59.26,88.12,81.97,39.69,43.19,47.81,52.36,77.35,44.47,56.99,32.16,60.94,10.09,51.69,31.3,32.41,55.91,29.12,0.0,76.59,53.34,64.1,48.48,56.19,60.84,0.53,65.66,80.29,40.74,9.93,56.75,40.8,62.22,38.76,114.76,63.79,33.73,52.88,59.26,45.17,27.2,106.39,68.42,64.97,70.35,75.21,38.34,40.54,70.69,50.36,69.68,22.18,48.08,58.5,88.36,87.72,0.0,60.37,70.16,4.63,59.54,28.24,28.84,58.48,44.14,79.11,79.46,28.84,60.09,62.03,51.87,22.81,100.4,64.2,40.23,28.92,78.29,,,,,,,1.2
,,,,,,,,,,,,,,,,,,131.93,45.6,66.88,77.16,67.4,102.7,85.59,39.0,109.27,104.36,67.56,44.48,39.39,40.56,35.65,56.74,80.76,97.98,88.38,103.06,79.22,98.75,34.93,77.15,128.39,109.15,57.27,64.36,63.4,71.25,101.56,57.02,71.49,48.74,90.27,12.27,68.9,46.74,58.62,80.39,36.51,0.0,99.92,88.09,88.96,76.42,83.23,98.1,27.02,107.16,104.74,74.02,11.44,79.96,51.32,80.86,62.8,132.52,92.98,51.25,63.49,93.36,68.5,50.73,129.37,101.14,83.73,91.48,101.6,55.92,56.8,97.49,65.24,85.28,42.1,52.69,90.71,122.53,119.47,0.0,78.19,96.42,12.64,86.64,47.35,42.06,75.01,63.79,101.81,97.79,44.4,79.69,86.6,68.03,42.09,127.66,80.32,51.12,47.71,88.15,,,,,,,1.12
,,,,,,,,,,,,,,,,,,142.41,44.42,75.07,87.63,72.03,105.99,100.8,49.62,109.65,103.7,62.71,57.99,62.05,43.73,53.86,69.48,86.91,100.73,77.0,105.79,93.43,99.22,44.55,82.81,147.01,111.06,67.24,60.2,64.31,70.45,98.6,59.48,77.62,63.42,90.67,17.17,71.61,52.76,64.11,82.23,37.22,0.0,96.63,88.4,91.41,88.5,83.79,101.12,32.25,119.88,112.72,78.54,26.7,72.31,71.28,83.63,75.26,134.27,102.83,59.19,81.56,93.7,78.71,68.83,116.59,95.96,100.09,104.98,111.86,67.12,72.82,101.39,71.48,95.72,56.54,51.93,104.95,117.72,128.33,8.45,86.89,101.83,4.0,97.61,66.61,61.26,90.55,62.02,108.5,94.98,47.23,83.2,90.77,66.24,49.92,133.77,79.59,61.07,51.24,116.52,,,,,,,0.8
,,,,,,,,,,,,,,,,,,165.27,64.48,67.3,79.69,59.91,101.9,105.88,48.28,110.82,99.04,61.9,65.62,79.33,58.53,67.49,76.77,89.81,116.92,69.7,116.34,97.54,89.57,53.3,103.55,159.71,121.74,79.54,76.42,79.26,65.9,113.93,75.99,101.61,68.28,88.05,36.0,92.35,55.79,75.35,99.91,41.43,7.52,89.9,100.19,102.98,98.15,98.12,107.6,39.14,120.47,107.57,105.45,47.66,89.3,84.65,98.89,90.68,152.99,112.57,66.68,100.81,116.77,100.05,70.95,113.94,110.18,101.21,123.73,123.08,74.09,70.31,117.29,84.9,97.24,76.73,62.48,114.05,120.6,130.67,20.19,93.0,104.47,9.25,105.28,87.51,93.0,89.59,60.64,115.83,109.33,46.68,85.22,82.97,79.74,47.74,129.81,91.28,68.17,46.61,109.17,,,,,,,0.74
,,,,,,,,,,,,,,,,,,144.22,65.55,71.8,69.32,68.09,80.98,111.52,44.79,98.03,97.27,76.45,76.64,65.3,53.49,79.44,71.28,86.7,107.85,71.2,109.54,82.26,64.6,67.63,84.99,146.93,106.87,80.41,93.32,95.71,62.46,109.57,74.52,98.49,69.77,97.25,46.29,109.66,55.77,86.76,105.29,28.83,40.51,92.5,99.07,114.28,95.85,94.19,94.68,60.87,106.15,89.5,105.5,58.77,83.71,93.25,91.68,104.15,152.58,117.45,71.17,97.29,125.15,110.05,78.05,111.68,118.99,112.5,130.91,123.4,90.18,71.67,110.98,66.67,90.35,68.9,64.27,120.63,119.12,116.9,25.96,89.74,102.57,7.7,110.15,102.58,91.35,93.69,61.55,97.88,104.45,60.56,93.19,89.56,79.12,65.73,123.2,91.53,57.54,52.2,96.2,,,,,,,0.76
,,,,,,,,,,,,,,,,,,99.92,52.48,66.63,50.1,43.79,64.99,88.59,46.65,75.13,73.79,76.71,75.78,46.62,56.47,60.88,53.83,74.49,86.98,54.81,91.42,70.04,58.09,63.68,73.44,108.66,73.48,67.11,68.99,81.52,53.76,91.31,62.08,87.2,62.74,89.56,50.29,94.18,59.73,77.06,85.66,31.38,43.98,80.48,89.45,99.9,74.9,82.95,71.08,61.41,88.54,72.37,87.14,55.2,78.93,76.22,76.63,89.8,95.5,101.62,49.29,77.83,98.66,101.83,47.56,80.26,85.45,107.37,105.57,104.33,82.45,69.96,92.24,60.38,82.43,71.15,46.29,92.19,104.13,86.11,26.02,75.38,94.28,16.78,100.9,78.02,67.6,83.44,53.26,76.17,85.43,56.81,78.54,78.27,66.39,62.82,83.94,65.51,57.01,36.92,79.82,,,,,,,0.9
,,,,,,,,,,,,,,,,,,50.99,32.32,40.92,26.03,30.1,40.54,48.87,28.56,54.02,37.5,45.68,46.97,31.31,32.62,28.63,31.75,42.98,60.72,32.44,56.2,48.02,31.9,41.02,48.99,61.25,43.28,41.68,35.82,54.25,35.29,52.49,47.55,51.42,33.59,50.92,39.9,52.39,33.5,50.73,51.28,21.95,33.42,41.93,50.88,55.36,46.97,55.79,42.36,45.43,56.0,36.48,55.75,37.7,48.69,51.32,54.47,52.18,57.94,63.33,40.4,47.4,61.12,63.93,23.18,45.91,47.82,63.62,67.13,60.83,47.38,53.84,52.21,31.96,45.14,48.68,38.01,50.64,53.2,47.56,15.88,47.84,55.56,4.84,54.3,41.01,42.9,48.58,35.15,44.06,50.26,38.91,49.71,47.99,43.54,38.07,50.87,34.86,30.98,29.75,46.98,,,,,,,1.02
,,,,,,,,,,,,,,,,,,18.5,10.88,12.21,9.37,12.32,15.62,19.65,8.77,16.53,13.7,14.07,18.28,12.61,11.44,10.8,9.5,14.4,20.39,9.66,16.94,16.56,13.96,16.35,16.4,19.46,15.42,14.01,11.81,18.07,11.78,17.66,17.26,17.13,11.16,16.63,12.81,17.79,11.38,14.87,13.38,9.63,12.4,12.99,17.96,16.98,16.68,19.13,15.52,16.36,15.09,11.02,17.35,15.21,16.92,16.36,18.13,18.07,17.2,19.44,14.28,15.82,20.28,20.38,9.11,17.43,15.41,22.88,18.7,20.95,13.95,15.65,16.06,13.41,13.02,13.51,15.18,15.01,15.94,17.25,6.83,14.47,16.01,2.6,16.72,15.29,12.86,15.55,13.03,14.12,15.71,14.06,16.9,15.9,15.85,12.21,16.19,12.35,11.75,10.13,18.48,,,,,,,1.08
,,,,,,,,,,,,,,,,,,7.54,4.31,4.41,4.84,6.47,6.23,7.97,3.46,7.32,6.54,5.92,7.49,4.98,5.11,5.06,3.58,7.23,7.96,4.47,6.6,7.07,6.41,5.97,6.23,7.03,6.28,5.56,5.6,7.63,3.9,6.09,7.43,7.96,4.67,7.43,5.55,6.15,4.42,5.26,5.43,4.46,5.42,4.73,6.68,6.02,5.83,7.85,6.46,7.47,5.99,4.16,5.98,6.17,7.69,6.95,7.23,6.86,6.55,7.31,6.32,6.03,7.5,7.31,3.98,6.51,5.5,8.38,7.15,8.24,5.65,5.89,6.56,4.87,5.19,5.31,5.99,6.09,7.4,6.48,2.92,6.26,6.32,1.61,7.45,6.94,4.14,5.28,6.01,5.86,5.86,6.19,5.38,5.83,5.77,4.99,5.1,4.37,5.44,4.92,7.86,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
