days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,3.59,0.0,4.08,6.65,3.75,2.16,2.0,3.85,2.74,0.58,6.17,2.11,4.92,3.26,0.37,1.79,1.23,2.36,3.35,5.95,0.87,6.8,4.6,3.36,8.18,5.91,3.11,1.44,5.53,0.0,5.72,4.17,2.75,0.75,8.26,2.07,0.0,1.87,4.84,0.0,2.2,5.69,3.54,9.66,8.11,3.96,4.28,3.65,1.17,5.13,7.75,5.79,1.24,2.09,0.0,0.0,2.65,6.23,4.38,5.22,3.48,3.51,0.0,0.0,3.96,3.17,1.02,4.06,0.9,2.05,6.19,4.96,3.34,5.25,2.84,1.94,3.02,1.32,3.27,1.88,4.22,2.43,3.11,0.0,3.16,6.07,6.16,5.95,0.95,3.28,4.75,2.3,2.92,5.06,6.49,1.77,3.64,2.46,7.9,2.11,,,,,,,0.96
,,,,,,,,,,,,,,,,,,13.5,0.0,15.34,22.41,12.96,7.58,8.55,12.4,10.67,1.29,23.28,10.36,18.56,11.07,3.86,7.43,4.91,9.12,14.37,20.38,3.71,23.8,16.5,11.58,27.5,20.58,10.85,6.89,18.45,0.0,19.52,16.23,10.44,6.13,26.21,10.49,0.0,7.56,18.82,0.0,9.75,21.67,13.37,35.05,29.56,16.92,16.94,14.01,6.38,17.28,25.49,22.57,3.99,10.29,0.44,0.0,10.31,21.78,15.68,19.04,12.05,14.92,0.0,0.0,16.6,12.88,6.24,16.71,4.45,9.91,21.64,19.79,12.08,18.99,10.88,8.28,11.01,6.31,11.83,7.0,18.53,10.27,13.43,1.74,13.67,21.97,21.24,19.47,4.84,11.67,16.37,9.79,14.33,15.82,21.7,6.77,13.31,10.24,28.82,11.89,,,,,,,1.22
,,,,,,,,,,,,,,,,,,37.34,6.49,36.4,51.14,35.62,17.51,22.69,27.69,26.37,7.79,50.02,30.19,41.69,25.33,10.22,14.09,15.64,22.11,38.58,47.01,14.12,54.12,41.74,29.63,58.17,45.57,18.93,23.58,41.16,0.0,44.28,37.31,25.58,14.25,56.35,31.81,0.0,21.35,45.89,1.78,25.38,45.94,26.12,79.52,66.57,36.47,42.08,37.68,14.54,39.82,58.07,48.43,9.58,28.33,6.16,8.33,26.04,49.44,38.98,43.81,30.26,38.16,5.02,8.15,42.46,33.85,24.51,35.48,14.86,21.66,48.94,38.3,29.24,47.55,25.7,24.55,24.97,18.88,26.75,24.12,44.15,26.35,35.85,5.89,33.22,50.39,47.07,46.53,14.08,23.56,35.72,24.89,34.55,35.64,47.78,19.27,31.98,21.41,64.32,31.52,,,,,,,1.26
,,,,,,,,,,,,,,,,,,68.2,23.07,56.84,87.61,68.19,43.48,46.95,47.13,50.38,27.07,75.03,46.48,67.79,41.82,23.25,27.1,28.07,49.15,64.54,79.67,30.14,90.54,79.45,49.41,92.98,72.41,36.6,50.08,61.07,0.0,71.79,68.68,40.53,29.5,97.34,50.06,11.34,31.4,83.84,15.5,45.36,74.36,37.0,127.67,105.18,62.64,64.38,69.1,31.87,70.51,91.62,75.49,24.54,47.16,31.06,34.82,55.87,74.44,67.67,76.38,56.18,76.16,15.04,22.84,72.9,64.02,51.36,70.2,26.09,39.53,77.31,69.16,41.6,87.9,44.36,51.82,47.83,44.09,51.15,49.19,76.34,51.61,66.86,2.91,56.83,86.47,87.1,75.97,34.04,35.39,63.67,43.31,56.4,61.03,92.39,46.32,51.92,35.9,103.92,61.72,,,,,,,1.2
,,,,,,,,,,,,,,,,,,83.22,33.11,81.0,105.79,87.93,43.73,71.16,67.48,73.66,34.96,86.18,51.89,95.44,57.29,39.89,40.4,35.87,60.47,93.44,106.8,52.03,130.63,111.9,73.51,102.9,94.03,53.08,69.04,77.14,0.0,105.78,95.93,67.28,54.85,116.42,69.07,26.4,57.38,107.51,21.19,52.71,94.92,63.34,174.81,129.07,77.7,86.63,100.13,44.77,92.1,117.32,90.6,40.92,70.05,60.21,55.44,79.37,101.49,90.17,108.72,73.16,96.56,32.26,40.76,98.28,75.96,79.39,92.15,37.13,49.49,102.58,109.7,56.84,105.75,59.18,69.53,75.7,55.47,84.17,75.54,109.36,88.28,97.77,28.61,77.19,115.92,104.94,87.04,57.37,55.66,83.4,63.18,71.43,95.87,120.5,64.64,75.46,75.82,134.48,85.48,,,,,,,1.12
,,,,,,,,,,,,,,,,,,93.02,34.15,93.46,113.77,82.55,63.47,83.13,79.43,82.05,48.88,78.61,61.38,104.67,68.8,41.64,45.89,49.19,58.21,90.19,106.05,57.44,127.39,112.99,107.42,110.41,107.93,63.78,94.45,71.26,14.07,108.87,107.09,75.68,51.74,121.88,72.91,33.66,69.93,111.04,24.91,47.92,97.69,74.43,167.88,123.73,88.52,94.53,113.57,47.74,98.03,111.17,103.41,56.14,63.55,64.67,63.96,91.99,96.15,92.62,112.93,68.9,98.49,43.71,63.33,115.78,80.75,99.25,96.64,37.7,61.65,103.35,118.53,48.01,101.63,66.82,76.06,95.57,60.61,102.12,71.64,107.14,101.61,93.41,31.18,93.75,117.21,111.54,102.92,60.36,64.78,99.91,70.63,76.7,91.59,132.23,73.55,79.83,84.9,119.03,83.67,,,,,,,0.8
,,,,,,,,,,,,,,,,,,102.91,43.31,119.29,123.78,96.25,83.2,101.46,96.49,114.82,41.83,89.92,82.75,116.82,64.42,62.45,53.73,58.94,45.07,93.31,116.03,60.55,139.99,126.63,117.85,119.41,103.88,70.8,99.87,81.1,28.95,127.17,130.6,91.13,75.08,118.55,99.11,58.76,81.04,112.83,42.66,55.63,103.23,81.08,178.61,126.72,92.11,113.3,114.98,57.13,100.46,122.76,108.57,68.03,71.77,85.56,62.63,112.29,89.19,111.08,121.91,66.52,94.94,59.99,77.09,134.66,94.65,123.53,105.29,43.95,67.12,113.66,114.38,48.91,115.35,70.44,84.29,107.31,70.05,122.38,95.08,121.01,108.15,81.28,29.41,91.66,114.79,119.37,114.63,69.56,69.6,114.23,79.72,88.93,88.7,149.8,72.18,93.75,97.65,117.17,96.6,,,,,,,0.74
,,,,,,,,,,,,,,,,,,95.89,50.36,114.03,135.59,88.68,86.32,105.31,88.98,116.67,48.8,80.1,88.8,106.24,66.34,83.15,45.35,50.16,36.94,87.4,106.95,39.92,137.93,122.55,104.7,115.67,94.54,70.15,101.61,79.93,40.72,118.87,117.5,102.71,67.06,118.09,100.98,77.16,84.18,103.28,45.39,81.01,106.27,88.99,163.24,118.28,93.87,89.35,99.21,61.94,98.04,128.11,102.98,75.29,90.28,90.29,57.21,112.02,70.66,96.61,128.15,78.35,101.43,70.95,68.92,127.75,106.76,121.6,104.83,42.54,80.36,118.12,105.83,58.65,114.44,68.43,90.63,88.72,70.88,124.33,95.2,119.05,92.34,86.06,22.71,81.73,117.13,116.31,108.89,65.64,68.15,109.93,82.33,85.8,97.03,134.53,53.45,103.43,89.97,106.46,102.45,,,,,,,0.76
,,,,,,,,,,,,,,,,,,69.08,51.77,99.58,118.72,69.44,72.13,89.06,60.25,94.08,48.12,63.54,73.41,81.32,69.2,74.78,45.11,39.99,48.33,67.83,83.78,35.62,114.19,101.17,87.9,88.6,74.28,73.53,91.97,63.09,46.75,88.86,89.84,83.14,60.25,86.04,88.48,74.34,69.46,76.04,37.18,68.97,85.75,74.65,126.15,85.11,70.63,64.44,88.14,62.64,79.76,108.6,100.83,71.13,84.32,78.42,51.48,82.19,41.16,87.98,91.69,94.96,86.68,63.89,72.0,99.37,80.55,88.38,89.75,48.31,76.2,102.95,83.16,50.87,74.34,59.83,84.96,67.38,64.58,104.59,84.79,106.14,74.28,65.92,30.98,73.39,93.0,88.51,86.4,56.41,56.15,89.47,74.14,76.25,74.18,107.79,38.37,91.61,81.82,67.15,84.06,,,,,,,0.9
,,,,,,,,,,,,,,,,,,43.47,33.6,61.23,69.35,44.22,42.25,50.77,40.08,52.06,40.8,41.14,45.93,50.5,40.41,42.78,30.83,24.63,31.74,44.59,45.98,26.19,65.75,56.88,53.49,58.19,45.37,49.14,48.51,40.66,32.83,47.38,40.97,44.78,38.99,51.44,54.82,51.2,47.1,46.51,29.49,49.27,51.71,43.88,70.16,53.82,39.22,50.35,47.71,29.36,39.3,66.64,61.17,42.61,48.52,45.3,35.28,51.46,19.31,59.38,59.27,53.05,43.34,41.38,40.77,51.02,48.38,50.98,61.51,35.38,45.31,62.3,46.26,33.95,43.75,41.86,55.42,44.66,44.85,61.6,51.94,64.74,43.75,40.38,30.19,49.16,61.19,57.27,42.98,37.82,32.3,44.87,41.12,46.56,43.29,64.81,21.41,50.55,55.11,32.71,43.74,,,,,,,1.02
,,,,,,,,,,,,,,,,,,11.86,10.53,17.35,23.28,14.24,15.27,18.17,14.01,17.82,16.69,11.94,18.48,18.51,14.99,13.53,8.8,7.0,10.73,14.26,14.68,9.22,21.07,20.17,18.62,21.94,18.47,19.3,15.42,12.18,10.31,15.76,15.9,13.2,12.69,16.26,17.88,15.61,19.11,14.71,10.29,16.79,16.3,13.1,20.22,17.95,12.72,17.1,14.15,8.88,12.85,23.33,21.74,13.74,14.94,17.25,12.49,14.62,7.49,19.05,17.36,17.0,11.67,14.04,13.14,15.08,13.91,17.05,20.59,13.81,14.85,20.57,16.15,10.45,16.16,13.82,17.51,17.86,16.53,18.04,17.33,18.35,13.14,15.56,11.65,18.85,20.24,21.7,11.19,13.9,10.91,13.41,15.51,16.01,13.09,20.33,5.72,16.35,17.17,10.75,15.27,,,,,,,1.08
,,,,,,,,,,,,,,,,,,4.63,4.37,5.78,8.84,4.71,6.55,6.5,4.98,6.37,7.38,4.3,7.24,7.25,6.58,6.08,3.97,2.89,5.16,4.87,6.22,3.17,7.64,8.27,6.62,8.52,7.8,7.51,5.42,4.92,4.03,6.18,7.23,5.07,6.22,6.97,6.92,5.64,7.87,6.43,4.88,6.58,6.92,4.92,6.74,6.68,6.11,6.34,4.83,4.58,5.82,8.97,8.87,6.05,5.83,6.13,4.51,5.97,2.74,7.6,5.22,7.96,4.56,6.17,5.23,6.4,5.36,6.35,8.35,5.43,6.01,7.68,7.21,4.64,7.19,5.59,5.97,6.74,6.11,6.43,6.88,8.02,5.11,6.07,6.0,8.02,7.83,8.48,4.92,4.66,4.97,6.55,6.89,6.17,5.54,7.38,1.73,5.85,7.22,4.61,6.25,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
