days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,9.54,14.5,12.95,12.95,15.94,17.11,12.58,17.62,17.83,15.04,17.75,17.94,12.86,11.31,15.79,14.94,16.34,17.49,12.0,15.52,18.16,11.74,11.79,14.5,15.36,15.86,14.96,19.12,15.74,13.1,16.52,18.93,11.3,13.77,11.89,15.41,15.11,7.9,13.05,19.16,8.49,18.8,16.58,14.02,17.91,14.61,13.17,19.19,9.4,16.51,16.97,15.46,8.53,12.87,16.03,17.03,12.26,13.99,16.56,15.83,14.37,20.27,18.07,20.61,14.23,14.19,17.77,16.45,20.15,16.22,14.08,13.0,11.93,17.97,16.33,15.39,18.2,17.06,12.23,9.93,21.09,15.87,13.17,18.17,13.35,13.51,8.74,17.31,13.19,19.79,13.89,9.96,18.45,19.06,15.21,18.13,11.18,20.42,20.92,16.79,,,,,,,1.08
,,,,,,,,,,,,,,,,,,4.87,5.51,5.15,5.7,6.65,6.36,5.5,7.78,6.64,6.84,8.25,7.72,4.92,5.05,5.87,5.77,6.4,7.59,4.91,5.01,6.83,5.63,5.37,6.21,6.56,6.94,6.72,7.77,6.8,4.92,5.61,7.18,4.43,5.25,4.96,6.78,5.63,3.21,4.61,7.05,2.83,7.87,6.6,6.33,7.47,4.98,5.86,8.13,4.19,6.09,6.56,6.81,3.66,5.68,7.75,7.66,4.82,6.03,6.39,5.7,5.74,7.85,6.53,8.62,5.86,5.84,6.77,6.0,8.12,5.95,6.1,5.06,5.63,6.79,6.67,5.9,6.54,6.65,4.14,3.97,8.05,6.14,5.49,6.69,4.92,5.42,4.41,7.49,5.57,8.74,5.15,5.05,6.43,8.64,6.47,7.21,5.96,8.07,8.89,6.22,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,1.77,1.88,1.68,5.87,0.0,4.45,1.63,5.17,0.0,7.27,3.66,3.7,2.07,6.79,5.54,2.44,8.34,2.98,0.7,6.24,0.0,2.5,0.0,1.11,2.73,0.59,1.93,0.73,1.44,3.34,0.0,2.01,3.72,4.38,2.63,2.04,4.74,5.54,2.21,6.39,5.25,4.08,2.23,2.13,5.82,3.45,4.36,3.6,6.56,0.96,5.46,2.26,2.91,4.56,0.63,2.58,0.0,3.1,4.35,2.29,6.78,6.42,3.8,0.98,0.0,1.73,0.0,0.0,6.45,0.0,3.59,2.72,1.89,0.0,2.34,2.39,5.91,4.33,3.3,2.3,3.58,2.12,4.7,0.54,0.0,2.23,4.63,0.0,4.93,3.84,1.74,4.02,3.91,0.93,0.16,2.35,1.34,3.86,4.33,4.21,,,,,,,0.96
,,,,,,,,,,,,,,,,,,7.64,8.01,7.83,21.75,1.06,16.87,8.24,19.1,0.0,26.56,13.3,14.78,8.84,24.88,19.07,10.76,28.17,11.6,6.63,22.65,0.0,7.8,2.09,6.28,12.17,3.59,7.78,5.35,10.11,12.14,0.0,8.06,14.69,17.82,9.58,8.74,18.15,21.81,7.19,21.52,21.79,15.42,9.45,7.75,21.63,12.99,17.65,14.6,24.17,4.5,20.55,8.85,12.98,16.13,6.17,10.91,0.0,13.51,16.27,10.74,26.99,23.87,15.37,4.26,0.0,8.16,0.01,0.0,23.92,0.0,14.95,11.61,9.68,0.0,9.35,9.07,21.43,17.81,12.34,10.63,15.91,9.8,14.68,3.88,2.52,7.25,18.38,0.0,18.64,13.97,7.79,13.21,14.66,7.09,0.8,10.74,4.87,15.45,14.05,13.29,,,,,,,1.22
,,,,,,,,,,,,,,,,,,19.91,25.93,21.14,50.1,8.7,37.93,26.36,46.72,0.0,64.65,31.67,40.55,24.93,58.64,41.28,28.88,59.47,26.38,16.74,51.66,0.0,17.78,5.17,20.54,26.03,7.55,21.21,8.97,32.77,34.64,1.22,21.38,31.86,39.45,24.61,27.81,43.97,49.43,17.49,43.96,52.6,37.13,24.58,20.34,49.71,36.58,42.93,37.07,54.0,17.08,51.44,26.83,29.71,33.86,17.65,26.19,0.0,36.4,36.11,31.58,60.29,58.63,39.33,15.18,0.0,26.29,3.24,0.0,52.63,1.96,33.83,29.08,28.51,0.0,26.69,25.71,52.17,40.82,27.22,29.2,38.03,29.23,31.11,12.94,10.53,14.32,44.23,8.1,43.61,32.2,16.16,34.46,33.56,25.78,10.18,26.91,14.34,36.04,36.66,24.14,,,,,,,1.26
,,,,,,,,,,,,,,,,,,40.1,55.02,47.19,81.63,22.04,68.57,51.35,82.13,5.24,109.15,53.89,73.55,59.84,88.99,69.24,59.99,100.24,48.19,24.59,98.11,15.16,39.92,10.29,36.1,40.25,23.47,35.44,26.53,56.97,58.08,27.38,44.07,53.45,61.76,50.4,45.72,76.13,82.14,31.62,72.28,79.72,61.19,37.8,43.63,85.28,67.08,69.52,67.2,76.58,35.46,86.49,51.62,50.4,63.27,45.82,50.79,9.94,62.73,71.35,49.56,91.31,91.16,61.23,35.91,16.18,48.8,15.32,9.64,86.49,19.64,60.75,53.58,59.07,0.13,53.66,48.94,89.7,79.18,47.06,49.77,61.58,48.44,63.21,25.44,28.65,28.6,76.5,30.42,69.1,64.18,29.87,62.38,56.25,51.58,37.35,49.12,23.46,72.57,70.19,44.62,,,,,,,1.2
,,,,,,,,,,,,,,,,,,69.49,74.41,65.0,98.66,46.53,93.95,76.11,108.09,26.54,137.35,81.58,89.81,97.9,113.18,98.46,71.78,126.83,76.69,39.5,115.31,28.35,62.46,29.86,54.38,46.14,44.19,61.3,49.12,74.46,74.89,35.85,74.5,70.89,88.51,59.72,54.36,95.42,110.98,63.6,89.16,99.97,85.37,59.65,74.95,110.31,81.11,83.1,105.26,90.66,48.16,106.96,75.46,76.82,103.47,67.9,74.89,29.05,87.17,91.12,68.58,116.87,117.98,71.47,49.36,39.47,72.95,35.79,22.01,116.91,47.79,81.97,75.13,81.09,21.52,81.15,70.32,119.04,113.43,67.83,73.42,84.6,67.22,89.65,43.6,55.72,39.0,95.18,53.55,79.15,86.38,55.47,87.01,72.81,75.76,51.34,81.46,38.54,110.58,104.45,70.45,,,,,,,1.12
,,,,,,,,,,,,,,,,,,64.84,80.01,58.16,107.7,63.25,98.46,67.32,103.06,34.14,135.26,78.41,101.17,109.99,113.8,101.34,67.54,130.05,76.38,55.41,114.06,45.51,74.62,39.74,81.43,51.95,54.13,67.18,70.99,95.5,86.08,39.97,95.95,74.99,99.01,64.82,51.47,92.36,114.33,73.84,95.45,99.76,83.18,61.14,78.65,116.39,81.29,92.72,108.0,96.77,56.18,98.52,80.72,77.87,94.45,90.86,81.71,54.86,95.73,91.87,61.17,113.77,126.11,75.84,72.41,41.53,73.89,48.48,23.4,106.45,50.53,101.04,85.48,107.0,37.91,79.58,91.89,123.57,106.72,76.13,68.41,74.61,81.63,96.81,55.53,63.29,37.6,99.58,54.7,91.25,109.86,83.91,93.36,79.45,103.99,58.66,82.57,41.23,104.81,102.45,64.54,,,,,,,0.8
,,,,,,,,,,,,,,,,,,86.68,85.47,61.33,123.43,86.3,103.52,80.75,99.64,46.63,144.38,86.37,113.97,84.22,120.92,105.63,75.71,134.02,82.55,72.2,123.27,46.16,96.13,32.18,95.12,73.54,71.74,80.3,84.52,102.23,93.02,55.71,110.8,76.45,110.6,74.24,40.39,86.78,109.97,97.08,113.5,112.0,83.17,77.39,83.28,120.46,93.4,97.82,111.04,123.13,76.98,97.24,92.27,84.66,92.39,89.35,93.28,67.51,102.01,100.4,77.98,106.17,136.56,87.09,85.83,43.5,82.5,64.02,39.37,99.01,57.91,103.24,86.12,107.73,59.29,90.66,101.52,111.47,126.84,78.53,80.68,87.69,78.67,108.61,66.21,75.47,56.31,96.54,61.85,100.31,138.09,107.1,94.34,82.02,115.22,66.42,97.5,51.33,112.69,104.27,67.33,,,,,,,0.74
,,,,,,,,,,,,,,,,,,92.74,71.45,57.97,118.66,98.5,104.15,80.04,86.32,65.11,140.64,88.52,110.69,87.42,117.71,94.48,75.93,112.84,79.16,79.37,121.16,49.72,100.02,24.07,99.9,89.56,76.38,75.17,92.75,99.61,74.4,67.5,103.85,67.99,119.05,69.42,62.9,89.53,102.66,99.35,115.69,100.42,67.5,69.93,73.87,108.45,92.98,78.44,115.01,129.7,73.75,94.25,100.39,89.59,101.61,82.97,90.4,74.3,92.28,106.66,94.59,101.05,125.07,87.08,76.63,59.25,70.9,74.82,53.65,80.46,59.95,101.1,90.93,101.32,70.38,92.6,91.71,91.34,116.7,68.1,73.79,82.57,69.21,105.38,70.37,93.18,63.29,89.75,76.31,83.02,131.17,106.38,104.34,61.15,109.39,68.31,107.07,54.83,103.95,92.0,70.95,,,,,,,0.76
,,,,,,,,,,,,,,,,,,88.22,56.13,43.11,105.45,80.61,76.26,84.46,73.71,58.66,113.98,78.48,94.74,63.8,91.11,74.24,63.94,84.86,71.61,67.5,85.19,44.3,81.71,36.54,90.86,85.98,70.99,57.33,87.73,80.9,58.47,69.16,85.97,62.75,95.25,60.47,59.2,78.48,74.16,74.76,82.64,69.3,55.55,54.14,54.34,79.97,65.62,64.54,96.26,101.41,57.37,74.23,66.38,82.62,81.76,68.45,89.0,52.55,62.76,75.39,82.31,77.01,96.52,71.23,63.8,47.33,58.65,57.54,57.0,57.58,58.87,95.76,86.59,82.95,52.74,76.8,67.07,74.44,112.53,67.41,64.91,74.47,49.67,102.14,70.29,71.9,61.93,72.04,65.67,65.2,100.42,93.36,104.4,49.41,100.01,67.09,89.19,60.67,77.6,80.06,54.94,,,,,,,0.9
,,,,,,,,,,,,,,,,,,57.65,29.49,29.94,59.21,51.71,42.05,51.35,44.89,36.78,67.66,44.93,45.27,43.83,46.26,47.26,38.48,54.72,46.55,44.18,42.16,37.1,47.57,28.62,66.1,43.75,42.77,37.72,52.37,43.97,40.7,48.18,49.68,33.88,53.04,28.26,38.14,55.83,42.15,55.57,43.99,38.57,33.51,36.23,30.38,45.82,47.52,35.21,56.73,58.76,39.49,42.31,28.9,44.11,50.26,46.44,47.93,29.25,35.61,41.43,41.99,52.13,57.51,49.47,36.13,31.79,36.94,30.17,28.44,34.24,37.69,61.21,59.07,51.29,41.01,48.85,33.94,40.07,68.86,39.53,43.46,38.08,34.52,63.05,46.16,42.09,42.05,38.8,34.47,45.85,62.25,56.73,65.92,31.82,45.69,40.71,52.51,36.74,46.06,45.3,33.7,,,,,,,1.02
,,,,,,,,,,,,,,,,,,17.69,11.52,14.07,17.54,16.09,15.81,15.76,13.22,10.99,20.86,16.37,13.32,14.53,13.63,16.84,12.86,19.35,14.12,16.21,14.35,13.64,14.69,10.22,20.64,12.56,14.57,11.78,17.64,14.92,14.64,15.54,15.65,13.39,15.77,11.74,13.2,17.52,15.0,21.06,14.44,14.34,9.35,14.31,10.47,13.96,17.23,13.22,19.29,17.14,15.07,10.93,7.86,15.51,15.35,16.5,14.08,9.82,12.24,12.55,16.54,17.63,15.46,16.5,11.41,12.62,15.38,10.73,10.21,13.49,12.86,19.97,19.01,16.0,15.34,17.17,11.72,12.28,21.72,14.45,15.32,11.95,10.74,18.35,15.28,14.71,12.52,11.73,11.91,15.21,21.44,18.61,22.33,12.02,14.38,15.14,16.49,15.9,17.69,17.3,11.25,,,,,,,1.08
,,,,,,,,,,,,,,,,,,6.91,5.15,6.56,6.9,6.64,5.97,6.08,4.88,4.66,9.07,7.46,5.58,5.6,5.57,6.9,4.84,8.16,5.48,6.06,6.29,6.85,5.55,4.42,8.56,5.83,7.32,5.09,6.17,6.23,5.88,5.74,5.97,5.98,6.18,5.52,5.83,7.71,5.73,8.45,6.09,5.57,3.88,5.5,3.78,5.75,6.54,4.72,7.36,7.08,5.4,4.94,3.25,6.7,6.0,6.81,5.32,3.85,4.36,4.75,7.24,6.33,5.1,5.76,4.14,6.09,7.17,4.79,3.82,6.28,4.68,7.83,7.86,6.35,6.12,6.96,4.57,5.07,7.62,6.89,5.92,4.45,4.45,6.83,6.86,6.08,5.42,4.9,4.82,5.61,7.67,8.16,9.21,6.05,5.73,6.35,5.22,6.51,8.24,6.5,3.74,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
