days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,13.24,18.51,20.31,16.1,15.41,18.42,16.32,15.53,18.09,16.24,12.91,20.04,14.51,15.31,12.6,10.94,15.94,19.64,11.52,11.79,17.75,10.29,21.99,12.64,14.59,16.75,13.52,19.49,14.25,20.55,13.11,14.87,13.61,17.78,8.43,19.5,9.78,21.35,11.05,17.68,16.53,18.71,17.11,15.85,15.4,15.78,11.83,16.4,9.99,18.0,9.31,16.97,12.51,14.74,9.28,16.18,16.06,16.82,13.07,15.05,13.87,16.9,17.68,15.3,11.06,13.4,11.97,13.13,15.71,10.06,19.05,12.84,16.21,16.78,14.53,10.68,16.67,24.51,12.84,12.85,13.01,5.95,19.36,14.08,16.99,18.4,15.76,12.1,11.1,15.02,15.01,11.55,15.23,13.0,16.74,13.34,16.64,12.26,10.19,9.56,,,,,,,1.08
,,,,,,,,,,,,,,,,,,4.42,8.61,8.63,5.11,6.36,5.95,7.6,5.66,6.08,6.71,4.29,7.51,5.93,6.75,4.18,4.1,5.84,7.45,4.37,4.74,7.64,4.73,8.7,5.63,5.34,6.27,6.09,8.5,4.68,8.08,5.49,7.28,5.44,8.07,5.14,7.96,3.81,8.9,4.09,6.32,6.25,6.91,5.0,5.96,5.78,6.45,5.54,7.26,4.28,7.65,3.55,6.38,5.5,6.92,3.57,6.24,6.13,7.0,5.48,5.05,5.99,6.7,6.69,5.59,4.97,4.69,5.07,6.25,6.51,4.01,7.59,4.72,6.42,6.95,5.31,4.53,6.57,7.76,4.95,5.07,5.09,3.19,7.59,5.53,5.98,7.34,5.73,5.22,4.88,5.48,6.11,4.94,6.47,5.16,6.16,5.44,5.65,4.83,5.54,4.22,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,6.06,0.19,2.83,2.96,5.14,8.19,2.4,5.66,0.07,0.0,3.66,5.37,2.24,7.88,3.31,1.63,1.24,0.0,4.88,4.18,2.32,5.81,1.5,1.83,4.27,5.13,0.69,4.09,5.95,5.78,3.86,2.57,3.67,0.7,6.63,2.57,3.65,2.96,3.62,0.0,6.4,4.01,2.96,0.0,4.05,0.0,4.52,2.78,4.3,4.47,6.41,2.12,2.57,4.99,0.0,6.33,3.29,3.13,0.0,1.54,7.38,5.55,3.47,1.05,0.0,2.44,4.17,0.0,4.44,2.23,3.98,0.0,3.37,2.08,5.94,1.41,2.81,0.0,2.81,5.31,5.09,5.06,9.48,2.86,0.0,2.26,2.5,0.91,2.62,2.01,1.29,3.03,1.82,2.57,3.02,2.72,3.93,3.31,0.93,5.65,,,,,,,0.96
,,,,,,,,,,,,,,,,,,20.32,1.84,10.66,13.65,19.17,29.8,11.15,20.99,3.04,2.0,13.84,22.08,9.58,26.65,13.37,9.24,6.84,0.0,18.59,16.31,9.37,20.51,7.86,8.78,12.67,19.23,4.97,14.14,21.11,22.95,15.45,10.95,15.49,3.82,22.62,9.92,13.02,10.38,13.64,2.06,22.7,14.88,13.81,0.22,14.95,1.0,19.42,11.0,14.94,17.05,23.76,6.86,11.05,16.43,2.65,22.52,15.09,12.34,0.0,8.13,25.99,21.1,14.15,4.73,0.39,8.25,16.37,0.0,16.51,10.32,17.14,0.0,15.06,8.96,22.52,3.6,10.78,0.0,12.37,20.27,18.42,19.48,33.03,12.37,0.0,9.76,11.68,4.72,9.88,9.47,6.76,13.87,9.18,10.09,9.46,11.38,14.9,13.63,4.5,21.17,,,,,,,1.22
,,,,,,,,,,,,,,,,,,45.23,13.9,22.5,33.7,45.87,67.75,29.28,53.35,13.06,7.16,36.06,49.92,27.22,57.19,29.33,25.2,21.86,0.0,41.64,45.66,23.86,41.82,23.8,23.7,28.79,44.34,14.68,30.31,46.31,50.25,30.8,26.46,36.21,9.23,55.12,23.78,36.52,26.39,30.71,8.54,52.6,32.4,36.9,8.17,33.36,6.38,45.79,28.51,38.13,39.68,55.69,18.39,27.09,38.03,13.18,53.0,34.83,31.52,0.0,21.74,59.48,47.38,32.21,18.45,6.22,17.95,35.59,1.17,42.27,27.23,42.6,0.0,38.15,27.87,56.24,7.9,24.27,0.0,35.47,49.73,40.06,36.95,72.74,29.11,0.0,23.56,30.42,14.65,25.56,21.5,22.12,33.76,29.05,24.96,24.3,25.43,34.91,31.55,17.07,52.87,,,,,,,1.26
,,,,,,,,,,,,,,,,,,72.31,32.58,48.9,55.87,75.97,103.06,48.29,88.69,33.24,22.11,54.2,78.69,46.99,89.93,51.94,47.11,42.15,6.38,65.8,89.48,48.62,73.25,37.78,50.55,49.47,63.91,34.47,55.75,67.46,71.48,58.92,49.7,61.48,24.94,97.68,44.55,62.77,43.44,49.71,18.73,89.56,48.83,64.75,25.82,58.04,23.75,65.36,57.05,57.2,67.94,89.91,35.57,48.09,77.39,37.11,76.43,53.06,49.41,8.31,35.73,99.81,78.03,54.18,43.49,17.95,27.63,56.11,17.32,82.84,46.49,66.28,7.53,62.96,40.1,85.77,18.54,48.6,1.9,60.24,81.28,66.44,60.89,115.49,52.03,0.48,49.34,55.84,26.93,37.2,38.98,43.26,62.12,48.72,36.86,43.48,48.51,65.01,56.62,30.54,86.02,,,,,,,1.2
,,,,,,,,,,,,,,,,,,90.92,56.18,78.77,70.33,117.58,110.04,64.28,120.15,58.27,54.4,81.34,93.1,54.54,107.9,83.08,67.42,53.57,15.73,95.45,112.99,76.17,90.98,53.53,75.91,66.17,87.98,45.49,70.34,84.79,90.42,91.63,61.28,85.55,29.77,130.91,67.07,88.76,64.3,68.24,44.0,108.39,76.69,86.65,49.6,87.64,47.52,80.69,83.14,81.7,90.0,111.38,52.94,65.66,103.58,62.28,96.06,70.0,62.36,20.27,72.92,119.49,109.88,82.75,70.22,37.67,50.0,76.31,25.89,113.29,66.28,75.52,1.22,87.48,67.87,122.62,40.19,68.82,27.09,80.75,111.84,83.42,85.35,142.27,82.46,14.48,73.17,83.29,49.49,44.3,51.16,70.69,88.87,81.69,53.7,54.88,65.27,80.1,84.82,43.9,113.18,,,,,,,1.12
,,,,,,,,,,,,,,,,,,107.51,83.35,93.82,60.21,123.56,118.36,73.16,115.08,76.23,74.14,99.55,94.38,55.98,113.05,89.17,75.83,61.21,17.41,109.61,111.31,74.02,86.74,63.72,86.35,76.94,93.16,39.65,69.99,91.92,91.66,93.76,63.55,109.4,31.33,138.85,76.84,77.65,63.91,75.06,64.98,90.09,74.32,92.26,57.4,76.55,55.06,83.41,77.33,78.97,92.2,128.67,64.68,69.2,100.81,54.53,92.4,67.71,62.44,31.94,76.22,123.33,122.9,95.11,75.25,46.34,61.77,87.99,41.07,104.98,71.87,79.35,14.42,102.81,81.5,134.66,54.08,85.43,43.19,69.95,106.24,88.09,88.89,138.85,86.8,35.48,87.32,65.16,64.62,52.03,52.56,68.74,81.96,87.57,66.8,52.02,67.46,91.52,98.6,62.94,109.42,,,,,,,0.8
,,,,,,,,,,,,,,,,,,128.48,98.52,92.7,70.33,129.64,136.27,72.71,121.44,94.37,82.91,103.99,106.22,67.27,126.86,91.55,94.91,66.34,34.97,120.88,120.71,83.61,90.3,72.98,97.01,80.76,108.61,36.44,81.69,101.92,95.74,93.4,65.06,110.06,43.03,149.18,84.59,83.66,63.66,80.04,80.5,106.2,84.93,105.06,56.65,84.73,50.82,89.13,82.42,91.22,105.8,147.52,77.87,73.81,85.99,58.21,109.29,72.15,61.73,50.99,83.42,115.75,135.28,100.26,90.23,61.08,75.19,95.64,29.11,113.49,80.58,83.71,34.3,122.62,93.05,144.61,77.97,90.72,42.0,77.44,110.79,102.97,79.88,138.07,95.35,37.61,95.7,71.95,88.56,63.78,72.11,89.16,74.86,87.57,76.96,67.78,67.14,97.12,109.38,92.87,109.37,,,,,,,0.74
,,,,,,,,,,,,,,,,,,125.29,88.12,88.56,67.72,127.46,151.16,71.22,117.01,88.84,85.93,96.37,119.61,64.1,112.63,88.84,100.07,72.57,40.56,112.6,104.64,90.8,84.7,66.06,112.97,83.66,111.22,43.42,91.89,103.56,81.74,80.92,79.33,93.42,56.6,134.01,82.77,81.88,66.95,79.32,72.93,100.6,101.42,104.44,57.91,79.99,51.59,89.55,74.04,83.85,122.44,125.55,78.11,98.3,83.64,44.68,101.64,73.36,78.41,55.53,78.25,113.68,124.59,101.58,81.2,60.69,79.2,85.71,35.93,104.32,81.36,71.31,42.16,93.25,95.47,126.14,99.18,89.65,49.16,71.44,107.69,98.65,87.66,126.7,85.1,32.28,95.39,67.79,80.37,65.86,69.05,84.39,85.83,89.67,81.14,79.5,50.92,81.43,121.24,90.65,99.21,,,,,,,0.76
,,,,,,,,,,,,,,,,,,108.56,75.57,64.93,61.69,107.13,122.44,52.27,101.24,82.89,71.63,85.8,95.37,56.32,82.84,67.69,73.82,61.56,46.16,78.36,83.09,68.18,73.64,63.18,100.7,53.62,96.92,44.37,89.6,90.98,79.67,56.15,64.75,74.58,61.86,114.2,59.99,62.21,59.9,52.41,58.37,79.07,81.25,82.15,54.76,59.18,40.98,57.67,58.64,75.35,93.32,95.3,74.61,90.97,78.82,36.77,78.77,59.65,69.84,62.33,72.17,83.77,99.82,90.95,57.58,48.92,64.97,87.43,45.81,78.73,68.38,69.49,49.1,60.39,87.46,99.13,77.58,80.27,41.27,70.28,72.86,78.77,77.61,106.87,75.61,32.86,72.98,58.41,65.68,52.61,49.6,69.43,68.6,79.88,67.31,73.03,54.37,66.45,106.12,82.47,79.89,,,,,,,0.9
,,,,,,,,,,,,,,,,,,58.53,47.96,43.19,38.64,63.93,68.09,31.77,58.62,56.04,40.66,42.3,53.8,38.93,50.25,36.82,40.58,39.94,35.42,48.86,45.41,42.05,42.01,44.17,58.9,35.47,54.36,28.71,57.89,56.61,48.9,35.06,40.42,41.32,36.8,57.23,37.04,46.91,28.03,36.48,41.43,52.17,48.09,48.44,39.31,33.35,37.42,32.7,36.96,38.49,47.85,54.66,45.88,51.47,45.36,20.51,47.84,41.14,37.6,37.34,55.12,55.15,54.26,53.69,36.55,40.04,42.44,45.41,36.21,45.55,34.35,41.6,33.11,35.21,45.36,57.75,45.43,44.96,33.09,46.05,48.37,47.19,46.82,62.0,45.8,17.7,37.83,34.68,38.47,25.52,31.91,35.34,40.01,48.21,43.3,45.66,31.52,40.18,64.08,46.04,43.63,,,,,,,1.02
,,,,,,,,,,,,,,,,,,17.87,14.52,13.62,13.5,20.79,21.92,10.38,17.27,17.41,15.23,13.26,17.87,16.28,16.42,11.06,12.9,15.02,12.66,19.36,13.86,13.25,13.18,16.31,19.22,15.1,20.86,11.29,18.74,17.92,16.79,12.54,14.95,15.33,13.5,18.99,12.91,15.34,10.48,13.08,13.23,16.33,15.12,14.36,13.58,13.42,13.16,8.6,14.52,14.78,19.4,20.5,13.16,16.23,14.21,9.04,16.43,12.92,11.99,12.24,16.06,21.3,16.22,16.96,12.85,12.8,16.55,13.58,13.67,14.95,9.03,14.27,10.0,10.11,14.49,17.2,13.91,13.02,12.16,16.93,16.53,16.79,14.93,20.08,13.84,6.88,12.19,12.54,15.41,8.48,10.68,11.48,16.29,14.1,15.85,15.14,11.77,13.94,21.09,16.21,11.84,,,,,,,1.08
,,,,,,,,,,,,,,,,,,6.62,6.52,4.5,5.3,7.96,7.92,4.52,6.46,6.35,6.29,5.12,6.49,7.33,6.9,4.42,5.94,5.67,5.35,7.07,5.78,5.84,5.71,6.26,6.98,5.9,8.27,5.02,7.39,6.56,7.06,4.77,5.79,5.71,5.87,6.37,4.96,6.41,4.2,3.95,5.71,5.06,5.58,5.56,5.93,5.13,4.8,3.64,5.14,5.88,8.09,7.76,5.26,7.41,5.6,4.88,5.74,5.41,5.59,4.42,6.07,8.11,5.96,7.38,6.07,4.8,6.65,5.94,5.02,5.85,3.65,6.37,5.36,5.54,5.38,6.13,5.2,4.56,4.69,7.18,6.04,6.45,6.27,7.1,5.62,3.59,4.33,5.55,5.07,3.95,4.1,5.59,6.13,5.78,6.38,6.45,4.23,5.06,8.14,5.97,4.93,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
