days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,,,,15.59,14.56,16.99,15.24,21.65,11.37,8.56,12.75,12.66,16.01,13.68,8.64,9.6,12.06,12.22,9.42,10.7,15.51,17.75,17.63,15.8,17.93,9.76,7.32,15.8,14.01,16.91,10.92,17.53,14.32,10.62,17.29,23.07,9.93,17.1,10.54,18.6,21.27,16.46,21.88,10.39,11.14,11.46,10.85,14.2,14.63,17.55,15.57,17.86,12.34,9.21,8.41,17.18,14.72,14.96,15.49,16.21,15.85,16.9,12.0,11.68,11.7,16.89,12.23,17.73,11.86,13.66,16.55,15.47,18.01,14.39,21.85,14.27,16.07,15.03,12.45,20.29,14.33,15.25,10.32,11.38,12.7,16.91,19.24,13.2,11.73,15.48,13.69,12.91,11.93,21.62,11.59,19.14,16.28,11.94,17.18,17.46,16.53,17.49,17.01,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,,,,6.13,6.81,7.22,7.84,8.33,5.16,4.44,5.4,4.57,6.74,6.24,3.63,3.45,6.07,4.71,4.04,2.6,4.96,6.64,7.06,6.5,7.07,3.79,3.99,5.43,6.78,5.48,4.81,6.13,5.43,4.68,6.13,8.93,4.13,7.12,3.7,6.13,8.32,5.02,8.02,4.16,4.53,4.13,4.27,5.65,6.28,7.37,5.97,6.71,4.19,3.87,3.24,5.99,5.51,6.01,6.03,6.88,6.62,6.96,4.69,4.91,4.17,6.31,5.01,8.2,4.54,5.64,6.78,6.27,6.13,4.95,7.67,5.79,5.78,6.64,4.99,8.83,5.48,6.51,4.13,5.21,5.43,6.41,8.12,6.64,5.34,5.95,4.62,5.27,4.52,6.91,5.05,7.33,6.02,4.33,6.59,5.75,5.78,5.38,7.38,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.37,5.34,2.88,10.06,0.55,7.06,3.76,5.8,3.46,3.65,3.05,5.53,4.13,4.79,3.53,4.25,3.58,6.71,0.0,4.22,0.0,2.72,1.98,4.51,6.37,3.56,0.46,0.0,1.84,5.21,3.7,3.42,0.0,4.89,3.84,1.11,2.72,0.0,5.32,6.71,6.91,2.13,3.12,5.28,2.83,9.13,2.46,0.2,4.35,5.04,4.97,4.26,4.08,2.41,0.0,0.0,2.43,4.81,2.89,0.9,8.43,3.67,6.55,7.1,1.42,6.99,4.75,0.0,2.74,4.63,4.62,8.01,6.16,0.99,7.87,1.84,6.19,3.34,8.13,4.69,3.33,0.0,0.78,0.0,4.86,3.38,5.88,1.41,3.57,0.0,1.99,5.61,4.74,4.82,1.47,2.52,4.62,5.64,0.45,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,2.75,5.28,19.24,13.17,35.98,4.45,25.95,16.86,19.7,11.84,13.77,12.3,19.6,16.62,19.11,13.66,16.57,12.69,23.09,0.0,17.04,0.0,9.93,8.13,18.17,22.59,13.93,4.88,0.91,9.54,17.56,14.86,12.83,1.35,18.06,13.75,7.8,10.44,0.0,18.45,25.37,24.49,9.2,10.68,19.93,11.04,32.31,11.36,2.77,15.14,18.85,16.41,17.93,15.08,8.64,0.0,0.0,9.35,16.61,12.44,6.41,29.31,14.33,22.66,22.67,6.54,25.44,18.43,0.0,8.62,17.46,18.94,29.32,24.37,4.4,27.05,9.68,23.22,14.81,29.7,18.32,11.58,0.0,2.86,0.0,17.99,13.26,22.21,5.81,14.06,1.54,9.4,21.33,16.5,16.86,6.12,10.63,17.9,20.91,2.39,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,9.65,17.56,36.51,34.36,77.07,11.72,55.8,42.45,47.02,28.14,29.92,28.25,45.5,38.02,45.59,39.92,40.02,32.1,51.31,0.0,39.81,9.03,25.95,24.51,37.23,51.53,34.76,16.08,9.95,22.69,42.77,38.13,32.39,14.05,44.66,28.15,27.15,27.18,5.51,42.61,58.88,55.7,23.01,28.8,42.75,24.41,66.54,26.05,11.5,36.68,42.0,34.97,40.89,32.81,18.66,0.0,0.0,28.33,43.47,33.41,20.31,67.4,34.2,44.58,51.98,15.12,58.87,43.27,0.0,23.5,46.0,46.37,65.86,59.6,11.77,57.4,32.59,49.21,39.59,71.45,35.52,29.88,1.6,10.62,0.03,40.78,27.83,50.65,15.2,41.42,10.75,21.44,46.91,36.76,33.53,16.92,28.74,44.22,47.67,3.82,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,21.11,32.57,57.6,56.31,123.6,35.49,94.78,75.76,74.87,46.05,54.66,53.93,80.78,61.67,74.65,72.58,54.38,53.2,83.11,4.51,69.73,32.28,47.92,46.37,58.95,86.29,54.48,29.59,24.47,43.33,71.96,54.7,68.06,27.67,82.87,42.83,52.3,52.01,19.05,66.72,106.61,80.99,36.76,58.1,73.35,44.53,100.2,42.32,34.01,63.39,67.63,61.14,73.76,54.92,34.5,0.0,0.0,53.07,77.89,56.54,41.34,114.66,70.18,80.51,83.5,23.16,88.71,64.6,0.0,37.85,75.86,89.88,106.56,95.07,36.64,95.13,55.51,79.99,74.17,119.64,57.21,52.43,16.75,18.62,12.29,65.14,45.56,90.14,22.89,73.69,24.58,38.98,74.72,68.07,59.05,37.25,51.85,69.01,80.41,19.24,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,33.6,51.3,66.48,68.63,158.76,56.23,122.26,110.19,100.16,71.06,76.05,75.77,107.46,67.46,111.62,95.76,75.51,87.72,113.74,18.47,80.23,50.0,67.34,77.38,58.1,114.02,79.85,35.76,36.68,68.46,93.14,70.11,81.08,42.21,106.28,44.58,63.86,78.88,45.16,75.28,128.23,100.38,54.73,73.17,96.38,55.68,134.75,56.42,72.07,81.9,96.02,78.0,91.89,73.78,50.94,17.59,25.23,82.76,116.76,80.74,60.06,161.31,101.1,113.57,107.21,45.02,110.02,106.3,0.0,44.79,89.59,113.78,146.12,120.8,55.96,113.63,62.76,114.87,99.96,149.85,76.0,74.98,25.77,31.26,43.31,93.67,71.38,125.83,40.17,95.88,49.15,43.95,93.26,85.6,80.2,54.29,75.94,94.44,112.87,48.42,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,26.42,70.49,83.23,68.46,148.34,69.54,119.99,104.78,105.38,80.07,95.7,81.87,107.8,62.24,130.1,101.15,69.1,85.7,108.36,30.13,84.63,61.29,71.23,78.18,72.01,116.59,76.4,37.62,37.23,80.7,97.79,81.29,85.64,61.52,121.38,52.6,67.09,74.35,48.97,88.4,130.35,102.44,71.24,78.3,111.02,58.94,133.78,51.76,93.62,83.47,103.5,68.71,103.39,79.18,64.93,25.66,30.97,89.72,123.07,87.61,51.27,151.33,111.66,119.19,109.04,55.18,102.94,118.88,0.0,45.76,86.12,119.01,146.01,127.85,68.52,101.87,59.02,125.05,110.99,143.07,88.37,76.58,38.11,41.54,46.36,95.46,87.77,115.37,37.72,115.64,44.99,50.25,104.19,81.95,92.03,63.53,83.95,101.96,128.58,65.52,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,31.53,76.13,90.89,82.43,137.83,79.3,120.75,102.43,119.73,94.66,106.04,92.96,121.25,67.68,117.91,103.22,80.24,92.49,117.82,38.41,92.71,66.31,80.7,72.85,87.19,123.16,80.65,48.87,44.92,99.18,118.34,84.39,92.18,81.15,138.56,65.18,71.54,90.9,59.05,105.79,141.83,123.76,81.22,76.15,112.9,89.38,125.08,53.76,108.1,89.5,116.01,58.98,121.37,97.2,58.81,44.55,32.98,105.83,143.19,76.77,70.29,141.22,115.61,114.79,117.39,73.89,101.03,123.95,33.66,59.85,80.97,140.27,151.42,137.32,79.04,111.4,60.6,131.86,111.38,150.22,109.99,95.73,50.15,48.02,57.27,91.1,83.29,115.66,44.97,125.93,46.27,63.87,114.39,112.57,102.48,65.41,91.85,110.97,119.79,66.34,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,46.73,80.88,76.78,69.98,111.32,100.45,116.26,91.15,112.43,101.84,88.28,91.28,109.14,84.91,103.07,92.88,96.22,104.85,121.56,57.15,95.69,73.22,66.74,70.9,87.82,105.53,84.18,45.7,59.88,121.82,119.02,69.67,91.03,89.1,138.5,83.25,67.53,90.88,71.0,114.23,131.49,129.38,68.85,77.97,121.33,94.92,106.46,62.68,110.13,73.56,125.43,71.74,121.31,95.36,64.73,45.55,42.22,101.1,137.31,73.56,79.72,123.67,100.2,121.9,115.35,58.92,99.39,119.97,53.01,59.78,77.2,120.37,156.52,126.4,74.66,116.36,55.95,98.77,110.0,135.37,102.65,114.76,54.7,54.11,58.93,79.28,99.53,119.36,46.14,115.26,58.19,68.06,114.82,104.28,105.67,68.93,83.21,110.79,107.23,74.37,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,39.06,70.8,71.08,69.87,86.02,93.06,107.1,59.9,96.06,74.57,84.04,66.46,90.11,85.24,85.78,70.59,83.28,81.52,103.72,60.04,66.51,70.81,68.42,55.6,74.43,83.6,55.11,35.48,53.48,101.2,105.1,62.4,74.05,93.88,100.54,75.51,62.74,86.62,64.23,91.43,93.93,85.26,68.4,59.2,95.48,79.56,88.07,48.96,91.41,61.16,88.79,63.92,102.84,80.95,42.16,41.13,35.42,84.01,85.6,52.55,64.71,100.43,76.13,96.77,80.33,49.83,75.83,90.25,44.6,45.06,57.33,88.81,123.43,78.77,71.71,86.53,49.67,71.46,101.54,114.59,84.4,77.97,47.14,52.26,63.78,68.27,78.82,92.25,37.09,92.08,51.84,47.61,87.39,78.34,97.76,54.59,55.12,102.98,92.13,63.3,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,32.9,39.5,46.86,46.99,52.99,55.72,65.67,34.53,58.68,44.86,51.92,40.92,49.78,52.01,50.06,44.77,47.63,52.34,62.41,36.94,42.0,46.54,48.2,35.43,39.84,42.86,34.1,23.63,33.38,61.44,64.99,39.99,39.46,53.17,58.96,42.6,35.39,48.41,45.37,60.39,46.85,54.73,50.11,34.06,57.74,51.28,59.55,44.62,53.03,38.52,51.81,48.71,56.45,49.14,23.19,29.54,26.26,46.83,53.29,35.17,35.7,58.17,41.93,54.95,46.18,43.98,49.02,47.35,32.74,27.68,26.33,51.73,66.95,42.86,50.88,57.78,34.37,40.56,56.55,61.89,47.9,46.5,32.42,32.25,33.61,44.69,52.84,51.18,28.75,56.76,30.93,26.3,49.28,40.12,63.79,28.17,35.56,55.46,60.85,44.68,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,,,,13.86,13.49,12.21,13.21,18.26,18.65,21.34,12.83,21.13,14.98,16.71,14.37,17.69,16.11,16.85,15.89,15.27,18.13,19.37,11.64,14.55,14.06,16.09,12.52,14.11,15.85,13.34,9.65,11.97,19.41,22.22,13.67,13.69,16.57,16.35,14.08,11.35,17.72,17.71,17.74,14.27,16.38,19.04,11.2,20.15,17.33,21.89,16.74,19.45,13.26,16.59,14.9,18.33,16.04,8.57,9.3,10.1,14.01,18.8,12.8,13.8,18.98,12.79,15.75,16.92,12.48,16.99,13.7,11.99,7.65,8.45,17.18,22.22,12.58,15.37,16.92,11.1,13.41,17.36,20.95,15.48,15.13,16.28,13.16,12.74,17.76,16.61,16.63,11.25,19.89,11.58,12.03,15.31,12.11,21.86,10.81,13.7,17.74,19.66,12.63,,,,,,,1.08
