days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,15.22,17.71,13.88,11.23,19.83,11.39,14.31,17.35,8.12,17.71,17.36,15.61,16.97,11.9,12.53,16.59,14.8,16.89,17.11,16.12,15.06,18.39,10.68,27.45,19.17,15.74,16.77,11.86,17.12,8.52,15.52,16.12,10.53,11.58,15.28,19.47,12.44,12.77,16.12,15.63,20.32,12.26,20.97,14.32,19.67,15.16,15.03,15.47,6.99,14.96,17.82,16.19,11.95,17.17,16.08,16.79,20.5,13.13,8.63,13.92,11.59,15.96,7.86,15.88,10.2,9.53,13.72,14.36,17.59,13.12,12.53,15.73,14.11,9.85,9.55,15.5,13.83,19.12,13.75,10.43,16.8,13.38,15.97,13.04,9.89,13.39,15.32,15.89,11.19,18.79,17.4,16.1,13.83,17.9,10.65,13.15,13.23,14.97,14.89,9.04,,,,,,,1.08
,,,,,,,,,,,,,,,,,,6.45,6.23,5.22,4.1,7.55,5.85,5.06,6.3,3.12,7.6,5.45,5.85,7.42,4.21,4.86,7.02,5.64,6.75,6.25,6.81,5.46,6.56,5.03,11.21,7.81,5.38,7.1,5.0,7.27,4.45,6.33,6.91,4.09,5.61,5.74,7.54,4.14,5.33,6.51,6.3,7.45,5.26,8.27,5.89,6.9,6.58,5.74,5.66,2.81,5.42,6.77,6.84,4.27,6.66,6.46,6.42,8.24,5.45,2.6,5.92,4.42,7.29,3.4,6.56,4.54,3.57,5.22,6.38,6.39,4.94,4.6,6.14,6.18,3.68,4.63,5.92,5.47,7.24,5.61,4.48,5.37,5.72,4.76,6.22,3.74,5.43,6.04,6.66,4.77,7.17,6.25,6.4,5.23,7.6,5.94,6.01,5.11,6.03,6.1,4.57,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,3.31,4.09,1.44,0.0,3.97,4.5,4.0,4.68,2.99,1.79,0.22,5.13,0.0,2.36,5.29,6.25,0.49,6.58,0.74,0.0,1.2,0.0,4.66,3.19,2.9,0.0,3.91,4.07,1.09,0.0,4.31,4.03,2.9,3.18,1.17,2.72,2.92,3.44,2.42,2.12,4.85,4.62,8.33,0.0,1.27,2.31,3.01,4.06,1.15,1.46,2.81,1.62,5.58,5.8,3.15,4.74,7.01,6.56,9.44,8.67,0.41,3.74,1.36,8.9,0.54,6.99,4.02,2.42,4.36,3.99,2.85,8.24,0.0,0.0,0.72,5.02,0.0,1.92,1.06,1.24,0.0,3.71,3.42,6.42,3.82,1.68,5.42,3.25,0.0,5.1,3.71,6.48,0.85,4.47,5.04,5.3,3.08,0.05,1.78,1.52,,,,,,,0.96
,,,,,,,,,,,,,,,,,,14.64,14.01,8.54,1.44,16.83,16.72,16.33,17.5,12.24,7.03,3.98,20.58,0.0,11.55,18.43,22.45,4.01,23.36,4.34,2.68,8.7,0.0,16.67,13.44,10.03,1.39,16.25,18.67,5.31,0.26,18.39,14.22,11.14,13.27,7.49,11.32,12.56,15.12,10.95,7.57,18.32,15.66,29.98,0.0,6.16,9.9,13.88,15.05,5.41,7.24,10.83,7.24,22.36,21.14,13.86,18.76,25.65,21.87,30.21,28.68,3.95,13.04,5.9,32.14,3.34,25.78,14.52,10.88,17.18,15.74,12.42,28.77,0.0,0.0,4.33,18.72,0.95,7.52,5.88,6.4,0.12,15.02,15.64,21.78,16.72,5.79,18.96,12.41,1.66,18.86,13.49,22.6,5.65,17.03,18.5,21.4,12.65,2.42,7.2,5.25,,,,,,,1.22
,,,,,,,,,,,,,,,,,,35.58,31.42,21.1,3.9,38.83,34.08,37.55,40.15,29.69,20.43,13.26,47.65,1.67,24.37,40.4,54.89,8.96,50.53,10.57,17.55,22.79,0.43,42.88,32.09,25.19,10.19,38.53,47.23,17.31,4.69,41.08,30.67,31.55,30.61,20.63,30.23,30.56,40.73,30.78,19.5,45.04,34.88,68.17,0.0,14.64,24.85,32.31,37.58,12.05,20.73,28.68,15.51,51.11,48.03,33.54,38.23,55.97,47.11,67.01,66.17,13.19,31.71,14.6,73.61,5.17,60.55,34.2,30.62,38.9,38.05,34.51,63.96,0.0,4.94,13.09,38.69,4.3,20.59,17.38,16.74,4.42,35.8,38.04,49.61,37.47,13.47,42.61,28.0,9.39,41.36,36.1,50.97,11.86,40.19,47.96,49.74,34.34,8.87,23.22,17.71,,,,,,,1.26
,,,,,,,,,,,,,,,,,,55.48,64.01,46.15,27.89,68.98,49.3,72.55,68.6,48.25,37.09,34.49,70.72,1.0,44.45,78.05,94.0,33.07,88.32,21.87,32.89,47.38,6.71,73.78,52.46,47.67,24.49,66.99,78.04,24.13,23.8,78.95,55.5,49.24,54.77,40.04,60.81,53.31,71.65,58.39,45.78,83.84,60.17,112.97,0.0,25.0,46.07,52.98,55.15,29.12,31.06,46.88,28.34,76.66,77.46,58.22,60.85,95.68,76.35,108.58,104.36,31.46,59.13,36.36,122.25,20.77,94.34,60.32,61.14,65.29,73.84,51.47,122.14,0.0,24.53,30.81,61.94,22.56,42.53,33.6,27.5,11.99,67.42,58.21,79.68,70.37,29.33,69.88,48.52,21.93,74.94,59.49,83.42,28.94,63.93,86.02,89.82,62.32,22.17,47.27,39.46,,,,,,,1.2
,,,,,,,,,,,,,,,,,,92.33,95.53,50.42,42.3,97.93,71.55,101.11,97.06,67.77,54.46,50.77,85.6,10.92,57.31,84.84,109.89,58.86,119.52,50.37,50.16,65.64,19.06,85.91,66.05,64.49,47.79,98.56,95.47,32.32,57.8,101.29,70.46,71.97,81.43,57.57,71.33,74.07,88.02,80.87,72.51,112.1,77.05,135.07,11.23,56.45,57.96,68.87,78.58,42.98,49.91,77.34,38.81,85.0,97.56,78.45,82.89,121.16,100.82,135.31,132.47,48.41,80.51,56.29,143.39,37.14,108.55,67.01,90.7,94.76,112.36,81.09,161.63,0.0,44.03,46.48,72.73,42.34,55.53,37.74,41.65,25.96,86.26,76.93,104.5,93.99,59.75,102.01,61.38,39.24,119.08,84.6,104.57,40.32,82.63,118.84,129.88,91.02,51.06,66.47,67.66,,,,,,,1.12
,,,,,,,,,,,,,,,,,,113.29,97.42,58.16,58.29,111.26,83.52,91.81,91.21,69.75,58.95,63.4,97.49,18.58,65.82,77.35,124.62,77.5,127.83,64.95,59.67,72.56,33.94,71.97,73.49,77.61,54.44,109.03,97.71,51.03,87.52,119.41,88.0,82.1,80.36,54.29,82.78,67.93,91.08,69.73,71.73,109.5,84.99,134.31,19.15,79.13,53.55,66.82,83.13,47.15,59.32,90.52,55.88,77.3,112.06,80.49,96.55,109.34,99.63,139.01,136.11,52.01,88.11,62.76,121.22,48.12,110.1,66.82,104.09,101.48,116.94,86.93,161.19,25.11,46.38,40.45,83.12,58.29,60.18,54.04,56.02,52.68,92.64,82.28,106.85,98.4,70.64,105.42,77.49,58.67,125.0,84.67,108.23,56.73,89.41,126.98,132.48,105.47,66.05,57.56,74.06,,,,,,,0.8
,,,,,,,,,,,,,,,,,,110.21,101.38,85.22,61.43,120.36,90.05,101.76,117.42,82.9,74.89,71.09,118.26,28.76,71.33,93.6,123.1,83.21,141.32,86.38,96.98,89.81,46.99,62.82,99.45,83.08,83.14,115.21,100.52,58.91,97.34,138.34,90.45,91.48,87.72,67.01,88.85,80.02,99.42,77.14,88.88,111.61,91.04,152.69,35.5,101.9,61.81,81.78,90.15,46.2,73.63,102.69,70.37,69.45,129.14,85.91,98.76,115.34,109.54,142.69,137.16,67.18,94.28,85.34,137.89,64.44,107.49,81.82,102.93,102.49,108.29,100.03,151.81,49.55,55.55,65.75,87.64,52.59,84.6,70.71,87.75,58.31,90.71,103.41,109.92,129.14,76.79,110.89,92.32,79.1,128.3,100.3,119.36,59.64,84.42,129.98,126.37,113.86,74.65,69.72,78.35,,,,,,,0.74
,,,,,,,,,,,,,,,,,,107.17,94.05,89.52,76.67,112.95,83.16,113.16,120.81,73.11,75.43,84.95,114.61,26.81,68.31,106.52,106.9,75.48,124.3,88.64,98.75,106.92,60.43,54.68,98.34,68.9,83.59,97.77,107.2,82.3,95.08,123.71,81.34,102.16,75.21,91.82,69.82,75.48,79.07,96.78,82.41,109.5,101.17,122.11,39.42,100.07,67.0,89.19,88.01,41.21,82.37,96.04,75.16,82.13,120.7,77.06,97.74,106.45,114.69,126.67,115.78,80.46,95.18,78.71,127.89,77.95,94.81,90.56,89.52,92.21,94.25,112.76,156.54,66.16,62.11,72.79,83.37,35.91,75.89,88.74,108.1,57.94,102.42,110.58,93.61,138.16,82.09,110.24,90.57,96.23,122.49,91.04,118.85,82.02,86.06,124.74,110.29,94.28,69.13,90.42,82.4,,,,,,,0.76
,,,,,,,,,,,,,,,,,,91.62,74.82,67.98,54.39,82.41,71.2,98.17,91.41,58.82,75.2,67.47,84.04,15.26,54.83,94.6,85.17,61.71,88.37,74.41,74.48,85.54,62.94,49.87,82.85,61.74,74.78,78.02,85.1,75.34,76.61,108.71,72.29,92.59,63.47,81.48,58.91,79.32,64.99,81.16,65.39,96.91,86.16,82.88,26.46,85.73,54.23,61.27,83.67,37.39,72.14,77.22,71.54,74.94,100.33,57.77,77.95,78.9,90.4,85.32,85.36,76.56,80.46,72.32,86.0,64.57,77.46,91.49,84.7,83.56,77.78,87.72,114.82,58.55,57.33,56.1,61.2,46.19,70.25,81.96,86.23,52.83,88.16,96.32,64.26,107.92,61.45,89.01,83.41,79.3,101.94,62.04,89.65,88.9,80.99,105.39,90.02,67.74,53.44,80.67,71.81,,,,,,,0.9
,,,,,,,,,,,,,,,,,,53.17,49.19,51.22,37.29,48.68,41.35,52.45,44.71,34.15,51.86,42.0,50.25,13.18,41.03,54.44,43.93,43.65,55.16,36.42,34.87,43.7,34.36,28.89,48.8,35.46,47.78,53.3,51.57,44.91,44.94,60.42,44.96,58.07,41.02,42.58,42.17,42.67,30.93,52.18,39.36,54.33,52.28,49.59,15.75,43.86,41.28,34.68,46.96,23.68,39.77,52.22,44.19,50.51,55.06,32.32,44.28,40.46,51.85,43.34,49.13,49.26,45.23,37.42,47.39,43.39,51.27,52.02,51.73,49.17,50.37,42.7,62.87,31.69,37.2,44.44,30.97,35.93,45.61,53.97,48.07,24.03,52.63,64.79,32.24,55.84,42.89,51.76,49.42,49.25,52.96,39.29,58.48,51.39,44.67,58.63,50.35,47.16,28.39,49.44,42.97,,,,,,,1.02
,,,,,,,,,,,,,,,,,,15.31,16.42,16.27,13.02,15.39,15.41,17.24,13.78,11.71,16.06,13.46,19.57,6.68,14.61,16.54,16.06,15.57,17.94,13.43,10.79,13.07,12.7,11.4,17.25,9.58,17.9,14.97,16.03,15.29,16.1,21.47,14.94,17.7,14.32,14.1,12.99,13.4,11.49,20.29,11.26,17.4,17.66,16.55,5.91,17.19,13.93,12.73,15.07,8.13,13.95,17.48,13.68,16.57,17.48,9.98,14.2,11.66,19.55,13.3,16.89,15.52,17.49,9.5,16.28,14.67,18.6,16.25,15.32,14.48,15.16,17.52,20.11,8.01,14.3,15.1,12.66,14.98,13.96,16.79,16.85,10.91,13.35,21.49,11.34,17.51,15.01,16.18,15.0,16.06,16.08,14.53,19.92,15.98,16.66,17.45,14.34,17.99,9.84,15.63,11.98,,,,,,,1.08
,,,,,,,,,,,,,,,,,,6.1,6.78,6.64,5.02,6.8,6.19,7.45,5.91,5.29,6.3,4.74,8.27,4.56,5.35,6.54,6.95,6.36,7.38,5.34,4.38,5.91,3.89,4.73,7.95,3.96,6.92,5.66,5.99,6.22,6.14,7.63,5.56,6.8,6.22,6.86,5.26,4.12,4.05,7.44,3.97,6.71,6.37,5.98,3.31,7.11,5.82,5.96,6.26,3.75,5.4,6.25,5.86,7.23,6.98,4.5,5.89,3.4,8.37,4.24,6.2,6.35,7.14,3.52,6.83,5.76,7.62,6.69,6.53,4.27,5.67,6.78,7.7,3.93,6.79,5.96,4.55,6.92,6.14,7.58,7.72,6.02,6.2,7.75,4.94,6.87,5.31,6.89,6.28,6.87,5.7,5.36,8.29,6.11,6.75,6.32,5.69,7.41,4.14,5.73,4.44,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
