days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,18.94,12.97,12.77,13.7,14.55,12.6,17.88,15.36,23.4,10.31,13.74,10.67,12.71,13.34,15.01,14.63,15.84,15.21,12.97,11.74,18.55,15.66,17.72,19.39,14.37,12.65,14.65,12.99,15.68,14.78,10.38,12.55,12.86,24.43,16.69,12.91,9.17,20.65,13.55,14.1,12.93,11.33,14.88,15.75,16.88,19.09,15.15,8.26,14.68,15.91,12.82,14.59,15.61,17.93,14.78,20.72,17.09,11.05,14.31,13.89,15.91,15.87,15.69,15.45,14.28,13.31,20.89,17.86,12.45,13.85,17.92,14.16,19.37,17.47,16.88,16.63,6.19,16.61,13.75,14.62,17.54,14.36,16.7,11.28,13.47,17.08,14.9,17.62,12.03,6.92,17.4,14.45,17.29,13.04,16.93,15.65,14.48,13.96,13.07,13.31,,,,,,,1.08
,,,,,,,,,,,,,,,,,,8.12,5.0,5.44,6.35,5.54,5.24,6.84,6.39,7.64,3.66,5.77,4.89,4.06,5.82,5.22,5.66,6.97,6.89,5.29,5.0,7.01,6.24,5.93,7.56,5.38,5.3,6.61,6.12,6.37,5.7,4.8,4.99,5.28,8.64,7.58,4.9,2.93,8.21,5.87,5.78,4.95,5.43,5.01,5.8,6.76,7.96,6.67,4.45,5.94,6.04,4.91,6.3,6.84,6.33,6.78,7.54,7.31,5.24,4.64,5.52,6.63,6.38,4.62,6.53,6.1,6.63,7.94,8.11,4.31,5.04,6.77,5.74,8.09,6.09,6.92,6.8,3.22,6.45,5.12,6.22,7.68,6.01,7.12,5.66,6.35,6.24,6.22,7.28,4.82,3.31,7.4,6.06,7.41,4.61,6.74,6.88,5.81,5.75,4.34,5.1,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,0.0,3.08,4.95,2.89,1.54,0.39,4.74,1.69,1.84,4.7,7.68,0.78,4.56,6.32,2.09,1.76,1.22,0.0,1.77,2.77,1.69,1.0,2.89,0.0,4.08,1.43,0.45,0.0,5.45,0.06,0.0,0.0,2.19,1.72,5.33,3.15,1.55,5.11,2.62,1.02,4.36,3.65,4.26,3.65,3.92,1.07,1.59,0.0,3.78,1.79,3.15,6.41,4.43,0.0,5.76,4.87,4.02,1.76,2.81,0.0,3.13,1.44,5.36,3.29,0.61,5.23,0.33,4.24,5.35,0.0,2.81,2.34,5.62,2.98,1.34,4.05,5.35,2.31,4.02,3.18,0.0,4.87,0.61,2.53,4.97,0.0,4.75,0.43,4.18,1.51,7.34,0.99,3.02,5.45,2.74,5.38,5.23,1.45,3.51,5.4,,,,,,,0.96
,,,,,,,,,,,,,,,,,,1.31,13.47,20.38,12.74,6.78,3.08,15.61,10.28,9.2,16.67,25.86,4.58,20.07,22.37,8.81,8.25,4.88,1.56,8.43,10.11,8.35,4.6,10.91,0.0,16.69,8.23,4.38,0.0,20.13,2.58,0.0,0.0,6.51,8.6,21.43,13.92,5.17,18.36,10.45,3.18,17.8,13.97,16.69,15.39,16.15,4.51,6.47,0.0,16.22,9.72,11.25,23.66,15.5,0.22,20.23,17.66,15.73,7.38,13.08,0.0,14.03,6.58,20.7,11.49,4.65,19.75,2.85,18.06,21.15,0.79,10.3,9.32,20.66,11.24,7.35,14.81,20.18,10.57,13.24,13.39,1.4,17.4,3.62,8.75,17.41,1.99,18.85,1.73,13.91,6.08,26.61,5.16,10.13,18.53,11.96,19.25,19.75,5.81,14.46,18.94,,,,,,,1.22
,,,,,,,,,,,,,,,,,,9.21,33.48,42.33,31.13,16.79,14.18,36.86,31.6,25.81,33.15,54.6,15.03,45.06,49.87,21.19,23.84,9.42,8.75,22.95,24.13,25.38,21.32,26.2,0.0,44.93,20.66,15.98,0.0,51.48,8.5,0.0,8.06,21.7,26.37,52.71,34.08,15.19,38.4,23.31,11.16,47.02,34.12,35.21,34.62,39.02,15.13,19.92,0.0,47.59,29.22,27.91,51.55,38.63,7.6,48.24,37.05,41.7,18.16,32.29,0.0,31.26,18.11,50.06,28.27,14.7,41.3,12.76,44.5,47.83,13.25,30.49,22.78,43.91,26.85,23.09,35.05,46.55,26.83,23.01,33.59,10.41,42.85,16.84,23.95,37.06,9.08,45.1,5.76,32.71,19.72,59.27,18.0,22.79,42.87,26.35,42.05,42.49,19.03,35.52,42.59,,,,,,,1.26
,,,,,,,,,,,,,,,,,,24.15,59.7,73.36,55.77,27.35,33.02,69.31,68.16,48.44,51.35,91.89,32.24,77.13,81.33,37.89,43.46,22.51,21.72,58.35,49.57,48.81,31.6,44.87,0.0,72.64,38.6,36.79,2.89,87.37,23.53,2.72,25.69,32.23,53.53,83.16,59.49,38.29,67.82,48.25,19.76,88.7,68.13,53.52,61.78,71.13,34.16,42.06,2.89,81.5,53.44,57.39,77.01,61.43,31.98,81.86,69.42,76.67,34.91,60.52,14.57,53.43,35.38,77.81,51.66,38.24,74.7,33.6,77.04,77.2,36.26,52.98,41.37,77.37,46.75,41.2,67.78,80.25,45.11,26.61,62.91,23.65,77.24,48.21,48.45,64.16,29.41,79.84,6.1,56.09,32.72,109.26,35.88,44.97,80.53,40.08,81.95,62.47,45.17,64.25,72.93,,,,,,,1.2
,,,,,,,,,,,,,,,,,,28.59,77.73,93.03,83.16,47.71,52.06,100.05,91.36,69.08,72.01,120.47,57.99,102.3,98.07,60.49,70.62,35.81,37.05,80.05,59.25,70.1,58.55,71.47,16.46,94.42,45.61,61.55,19.54,99.28,39.29,23.59,37.02,42.22,74.72,111.33,88.55,56.79,92.15,62.7,35.24,112.82,108.25,73.3,74.88,93.83,41.87,58.97,16.13,103.3,69.43,81.18,103.9,69.48,64.26,99.47,97.96,120.97,47.15,83.02,39.0,69.82,54.46,114.03,69.04,69.9,101.36,44.9,107.88,101.1,62.87,77.22,45.11,110.16,59.69,71.43,94.88,96.12,52.21,31.6,81.72,39.16,107.55,75.13,66.49,79.56,42.99,112.87,24.64,62.58,36.88,158.43,46.33,60.06,94.18,46.04,96.7,76.05,71.5,80.77,99.86,,,,,,,1.12
,,,,,,,,,,,,,,,,,,12.86,74.84,92.02,91.92,81.41,61.36,111.11,105.76,73.14,77.32,118.17,78.92,105.4,89.61,65.64,75.36,65.35,51.85,75.18,48.91,77.9,72.1,86.52,29.72,101.18,58.95,62.83,33.6,105.48,62.24,29.79,38.71,55.35,83.76,106.85,87.69,74.78,92.46,67.04,43.97,120.37,103.29,87.5,74.42,100.86,46.17,65.75,49.49,95.66,65.54,78.79,108.72,86.41,67.25,100.65,94.42,128.4,51.84,96.23,44.24,71.1,60.81,114.58,75.44,67.81,116.84,46.13,118.13,106.51,58.05,79.96,58.53,106.73,51.39,72.06,103.54,95.66,59.61,34.79,73.96,42.86,91.22,73.75,80.91,87.0,42.0,108.12,47.51,75.98,53.34,148.96,53.34,71.73,82.75,65.59,97.67,71.19,77.83,86.05,87.14,,,,,,,0.8
,,,,,,,,,,,,,,,,,,33.05,87.67,89.77,92.52,96.6,56.39,115.01,110.73,83.07,76.85,119.8,81.44,109.56,104.77,68.23,82.26,76.93,74.06,97.42,49.96,72.96,91.31,108.93,46.55,106.34,70.97,66.54,55.66,115.43,72.99,46.34,37.66,68.41,84.68,99.17,78.66,81.93,104.68,79.44,69.45,121.23,105.8,92.91,76.6,115.39,47.53,81.75,65.62,110.13,70.53,68.74,105.44,105.44,66.44,112.18,111.36,139.67,64.22,86.26,60.18,75.19,66.74,118.07,87.45,77.73,136.14,49.89,127.45,127.71,78.01,81.99,77.21,115.44,56.27,86.96,99.34,98.58,64.65,46.05,78.42,54.72,100.57,76.31,97.34,118.49,73.58,112.28,66.68,111.78,63.7,157.31,54.04,72.07,85.25,81.22,96.36,102.79,82.66,82.48,98.84,,,,,,,0.74
,,,,,,,,,,,,,,,,,,49.6,93.49,94.37,87.28,107.72,54.21,99.97,115.29,91.94,89.48,114.29,86.03,93.84,104.41,74.18,80.43,94.13,86.47,99.97,68.08,75.7,85.44,104.14,59.0,109.09,79.42,73.39,60.89,104.98,64.19,45.56,33.28,76.54,80.83,93.89,65.85,107.07,97.36,72.73,95.26,136.9,112.62,95.61,85.53,126.56,56.12,89.74,78.81,118.55,69.7,55.78,99.15,101.69,54.03,97.59,112.92,127.03,79.34,78.88,74.61,69.98,86.62,111.45,94.68,79.81,127.36,41.07,125.42,110.86,83.87,85.49,95.41,122.36,78.03,77.48,87.6,86.75,69.02,44.41,94.97,59.96,99.43,65.28,96.91,113.89,90.89,117.52,65.64,121.29,80.01,143.02,66.31,89.71,82.38,83.08,92.22,89.58,88.35,90.53,102.12,,,,,,,0.76
,,,,,,,,,,,,,,,,,,40.95,77.78,69.31,67.53,89.58,47.76,74.64,94.08,70.19,88.34,90.13,72.68,72.99,86.88,53.73,60.54,82.44,75.61,82.33,63.68,63.76,75.31,91.13,49.35,82.88,70.7,68.43,46.51,90.82,53.66,35.17,34.48,74.76,56.6,78.69,52.92,90.58,78.39,66.69,87.07,87.49,78.6,79.43,87.87,105.68,37.26,69.92,62.4,96.94,62.22,55.96,68.94,82.18,55.15,82.94,88.93,88.51,59.57,71.7,54.53,67.81,82.36,88.59,89.45,64.35,101.32,36.39,93.21,88.24,82.59,70.57,79.73,97.81,69.51,57.68,68.27,65.12,57.6,35.55,89.5,52.77,79.29,51.67,83.82,94.35,72.77,90.96,59.39,90.92,71.96,113.07,46.67,75.62,60.74,80.01,89.01,74.24,74.42,69.77,79.4,,,,,,,0.9
,,,,,,,,,,,,,,,,,,28.44,45.43,42.17,43.66,50.15,34.55,38.66,56.18,35.66,57.66,58.57,38.06,35.7,57.43,35.41,37.59,40.82,44.47,46.44,42.69,39.52,51.8,56.22,36.73,46.73,44.79,41.51,21.99,57.32,32.79,27.94,29.97,45.8,32.45,40.08,34.53,52.95,49.23,46.99,46.54,42.75,45.34,47.56,42.68,57.62,20.34,34.69,38.18,52.82,44.35,34.13,38.16,48.82,35.89,44.06,53.13,47.62,28.48,27.41,31.21,43.33,46.76,55.64,53.69,44.29,59.15,25.33,52.92,49.73,53.78,44.36,42.82,56.64,43.36,35.15,45.34,37.23,39.14,26.55,56.06,33.15,46.4,32.56,46.65,58.29,36.5,51.04,36.52,48.3,40.88,57.43,26.81,49.0,40.08,50.31,51.8,45.08,51.42,35.58,45.54,,,,,,,1.02
,,,,,,,,,,,,,,,,,,7.13,16.49,14.41,14.17,15.76,10.15,11.52,21.83,13.48,19.17,20.42,12.39,12.84,16.21,12.67,11.99,15.34,16.33,16.43,17.7,12.34,17.44,17.93,14.84,15.31,14.69,11.33,10.18,18.43,10.54,10.3,12.89,13.34,11.55,13.63,12.19,15.5,15.24,15.54,14.63,10.83,18.56,15.81,14.68,19.01,8.96,14.16,12.4,17.18,16.11,13.43,14.64,15.28,11.14,15.44,18.14,18.72,8.76,6.86,11.42,17.15,14.22,19.39,17.36,14.03,17.06,9.86,18.53,17.87,20.29,18.4,13.47,17.51,13.83,13.81,15.25,12.46,15.29,8.71,16.88,10.83,17.66,11.49,15.93,17.75,11.13,17.04,13.3,17.44,13.36,15.58,8.97,18.1,13.52,16.25,17.05,17.17,16.81,15.17,15.66,,,,,,,1.08
,,,,,,,,,,,,,,,,,,3.9,6.08,6.0,5.26,5.88,3.69,3.97,9.51,5.57,7.85,8.06,4.05,5.53,6.36,4.61,4.93,6.76,6.34,6.13,5.89,3.96,6.99,6.22,6.09,6.69,5.76,5.5,3.61,7.39,4.58,4.54,5.25,4.55,4.94,5.44,4.47,5.31,6.18,5.07,6.25,4.62,7.55,6.16,6.43,7.97,4.81,5.27,5.19,6.76,5.84,4.33,5.89,6.29,4.82,5.92,7.02,8.19,4.02,3.08,5.15,6.54,5.39,8.22,7.1,5.36,7.64,4.8,7.82,7.41,7.19,7.01,5.38,6.22,5.03,4.95,6.27,4.01,5.31,3.58,6.78,5.47,7.65,4.45,5.79,6.51,4.51,7.14,5.16,6.67,5.22,4.97,3.41,7.16,5.9,6.49,6.94,6.88,6.27,7.03,6.5,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
