days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,13.95,12.51,11.87,14.2,12.55,14.66,15.59,11.83,14.47,16.39,10.03,17.35,14.62,6.65,9.39,12.03,18.19,15.15,16.39,9.98,13.36,13.87,12.94,15.06,15.36,14.8,15.07,14.11,12.91,16.35,15.69,13.51,15.55,9.63,13.01,13.64,12.82,18.41,14.17,14.29,18.0,18.23,16.49,16.31,22.6,18.05,18.62,16.32,13.24,12.98,15.32,11.68,20.06,15.02,13.62,20.56,14.1,9.8,21.07,16.87,12.22,17.1,12.16,18.4,13.02,14.87,14.5,16.26,12.94,12.6,18.22,12.37,16.61,17.55,16.71,12.55,10.43,16.95,16.53,14.12,16.74,8.89,16.0,15.5,14.34,13.48,12.53,12.81,19.27,16.25,17.49,13.25,18.62,15.28,14.26,12.9,15.66,17.69,13.9,17.58,,,,,,,1.08
,,,,,,,,,,,,,,,,,,5.95,4.3,5.61,4.98,5.25,5.17,6.36,6.05,6.45,5.68,3.86,7.14,5.59,3.19,4.72,4.05,7.5,6.0,6.86,3.55,5.12,6.29,5.25,6.72,5.39,5.54,4.47,6.43,5.19,6.72,4.5,4.98,6.48,3.26,5.87,4.93,5.58,5.55,6.19,5.08,6.4,8.21,6.88,6.37,8.08,6.89,9.1,6.03,5.62,5.78,5.18,4.95,7.15,4.8,5.52,8.2,6.63,3.38,8.49,7.16,5.41,5.84,4.78,8.66,4.87,5.21,5.82,6.08,6.05,4.69,8.01,4.21,5.89,7.26,5.88,5.33,3.43,6.27,6.41,5.92,5.65,4.38,5.81,6.61,5.15,4.88,4.71,5.88,8.39,6.14,6.58,6.48,6.58,6.77,6.74,4.85,6.25,7.08,5.35,7.13,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,2.02,5.46,3.21,4.28,0.0,2.11,6.62,5.75,1.57,3.15,2.03,0.0,4.76,0.96,5.23,4.23,3.34,4.77,4.94,0.0,3.59,4.38,0.0,2.75,6.36,6.5,3.02,1.86,0.0,0.0,1.26,1.51,3.53,0.33,0.0,5.93,4.95,3.57,3.71,3.38,5.7,1.51,3.76,0.0,6.01,2.04,0.35,5.95,0.0,3.25,5.06,0.0,0.93,2.79,0.0,2.19,2.35,2.34,1.98,7.09,4.01,3.74,1.88,4.08,6.61,3.23,3.75,2.76,0.0,4.88,3.85,1.64,8.15,7.72,1.98,6.5,4.03,8.49,0.0,3.67,0.0,2.9,2.5,5.62,0.94,3.67,0.75,2.92,0.0,4.34,1.91,2.92,4.48,4.99,4.57,5.69,5.47,5.01,6.96,0.61,,,,,,,0.96
,,,,,,,,,,,,,,,,,,8.15,20.57,12.54,14.84,0.0,8.72,24.64,21.64,7.36,12.14,10.88,0.0,17.48,5.46,17.67,17.53,13.66,17.87,17.78,0.0,11.46,16.11,0.0,10.65,23.08,19.69,13.5,7.84,1.38,0.0,7.9,7.17,14.84,4.51,0.0,22.12,16.16,13.15,13.44,11.7,20.99,5.05,13.13,0.0,22.42,8.97,1.74,22.63,1.4,13.35,18.73,0.0,4.03,10.61,0.78,8.82,10.18,10.26,6.49,24.39,13.7,12.95,9.97,17.64,25.43,14.68,13.47,10.72,0.0,16.9,13.49,8.95,27.29,27.96,7.3,22.42,15.0,30.54,2.27,13.36,0.0,11.82,9.97,21.21,6.32,14.14,5.3,9.95,0.0,15.57,10.04,10.43,13.32,16.54,18.73,20.33,20.36,18.56,24.4,6.16,,,,,,,1.22
,,,,,,,,,,,,,,,,,,24.14,50.45,32.41,33.59,8.61,21.49,58.2,48.91,22.8,31.49,28.64,0.0,40.77,14.5,36.46,48.93,28.63,39.96,43.14,0.0,24.57,38.95,0.0,26.64,50.86,44.23,34.11,25.14,11.89,3.13,22.11,22.17,41.56,17.59,1.19,53.19,40.97,32.25,36.96,34.72,44.93,11.8,31.32,3.62,48.87,21.72,8.87,48.67,9.8,29.27,40.87,0.0,12.68,27.6,8.67,22.38,25.66,24.59,14.59,50.35,29.51,33.9,26.32,40.59,56.19,41.43,36.46,28.74,0.87,39.72,33.64,18.68,55.77,57.98,18.94,48.71,34.6,66.81,8.07,35.09,5.04,33.58,25.87,48.06,21.17,35.32,11.36,27.9,10.72,39.39,27.34,26.67,32.13,30.29,45.99,45.6,49.91,44.15,57.41,17.2,,,,,,,1.26
,,,,,,,,,,,,,,,,,,46.17,92.08,63.68,66.16,26.27,45.81,99.07,82.2,47.46,62.66,55.42,0.0,62.71,27.34,68.15,77.6,44.77,70.94,81.32,0.38,46.69,78.24,0.0,52.26,80.25,66.0,62.19,47.14,31.82,7.26,26.35,36.1,69.18,31.13,11.82,80.32,75.8,51.71,64.47,62.74,71.51,33.66,50.65,2.89,67.15,37.05,19.76,80.28,25.11,52.4,65.92,13.48,30.39,50.72,31.16,41.54,45.21,45.38,20.44,79.32,52.86,60.39,46.65,56.02,89.92,76.06,61.07,46.37,0.0,76.11,53.89,39.09,97.25,95.83,37.23,79.58,54.33,99.12,26.32,58.47,13.24,57.04,45.12,77.07,45.09,58.18,32.1,63.69,36.37,69.48,54.44,48.27,60.43,44.45,79.0,74.82,81.85,69.26,96.38,38.97,,,,,,,1.2
,,,,,,,,,,,,,,,,,,62.52,118.57,90.97,89.78,44.36,57.05,128.04,127.27,73.88,78.42,103.72,13.4,81.61,48.31,99.59,99.27,64.38,78.11,109.76,12.78,53.91,99.76,0.0,77.08,104.53,91.37,96.63,48.92,49.42,27.66,30.69,64.97,85.28,54.11,24.37,108.23,114.67,71.18,87.99,84.74,94.51,61.87,65.07,18.97,86.77,46.67,36.96,102.12,40.51,75.67,93.47,25.73,41.71,76.95,44.51,50.56,59.5,68.02,34.41,107.39,78.26,89.81,53.66,69.65,99.74,104.93,88.17,63.49,11.92,109.62,67.0,58.87,117.09,116.07,42.42,93.65,52.97,137.07,31.9,82.38,2.54,68.74,57.91,94.82,56.58,77.94,57.47,95.86,64.05,99.52,69.3,76.41,90.55,69.42,96.25,99.93,99.54,88.0,118.24,67.78,,,,,,,1.12
,,,,,,,,,,,,,,,,,,61.03,107.1,87.67,106.59,62.78,72.91,133.48,134.24,86.4,88.61,115.29,23.76,96.07,47.42,101.16,106.63,70.83,75.99,99.32,50.07,65.39,105.91,17.62,81.67,113.66,96.56,97.36,40.95,34.87,39.91,44.05,68.55,84.91,65.41,28.9,104.73,118.14,79.57,92.61,79.36,98.39,66.31,63.66,18.31,94.32,69.33,38.49,96.38,60.51,90.26,90.66,39.7,46.78,83.8,57.93,46.35,58.73,64.8,47.34,121.8,86.67,87.5,36.57,82.59,88.06,108.68,91.29,62.73,37.6,119.7,63.82,73.03,109.6,106.64,34.18,89.03,68.57,143.03,43.85,90.99,10.35,94.12,53.64,107.85,58.41,76.93,68.92,104.64,60.33,109.75,61.89,84.53,90.9,91.71,91.54,111.15,101.44,90.34,107.45,81.91,,,,,,,0.8
,,,,,,,,,,,,,,,,,,77.21,113.97,103.69,109.76,87.48,91.92,134.16,137.81,111.37,107.75,123.08,29.95,105.0,56.31,94.24,126.72,74.27,83.11,100.59,77.04,70.07,113.43,48.85,84.77,119.68,105.87,116.07,54.48,56.03,59.69,45.15,73.2,78.8,67.47,48.39,106.15,127.9,90.01,112.32,76.05,116.12,79.87,74.31,40.37,103.02,90.52,46.56,89.9,59.53,107.83,94.76,52.65,58.38,88.63,58.62,74.73,58.53,61.74,55.16,129.76,116.78,94.64,30.84,103.72,83.14,123.02,101.2,72.75,51.78,118.99,69.59,79.18,110.24,107.23,48.52,93.81,84.76,155.44,55.52,106.98,29.19,109.45,72.46,130.66,87.88,101.11,78.1,123.69,78.27,116.27,71.54,108.11,106.27,124.89,96.24,131.07,99.94,84.48,115.64,98.38,,,,,,,0.74
,,,,,,,,,,,,,,,,,,85.87,114.37,119.6,107.27,89.99,93.41,124.47,126.88,105.63,94.28,124.96,27.44,91.63,77.27,70.95,119.51,69.51,75.51,99.89,80.8,84.31,109.39,41.38,78.68,97.99,104.95,132.52,68.66,44.19,41.51,58.87,61.28,75.35,80.56,71.94,114.2,122.02,96.68,100.96,72.09,101.63,89.94,76.35,58.48,100.6,92.27,71.06,85.17,52.88,110.32,86.9,72.1,51.52,90.47,63.61,81.72,53.87,52.51,58.43,108.39,115.25,88.57,45.63,120.77,93.22,117.49,115.62,44.85,42.62,104.51,64.78,95.0,99.89,105.23,41.96,100.72,94.39,131.5,55.93,89.28,34.54,100.7,61.36,128.75,96.45,113.92,77.55,118.67,90.56,122.28,91.17,121.88,106.33,127.1,102.37,136.57,91.38,87.35,109.83,90.28,,,,,,,0.76
,,,,,,,,,,,,,,,,,,59.92,101.44,104.21,92.92,75.64,78.42,102.79,98.95,95.43,77.06,103.03,28.75,72.59,58.88,52.33,84.05,61.65,70.83,83.03,69.75,83.02,91.15,22.77,60.11,64.26,72.3,92.28,70.47,46.5,41.35,54.56,61.64,67.14,66.11,54.23,76.26,102.62,64.51,71.54,59.44,87.19,70.66,70.85,49.53,88.24,79.52,54.77,63.22,35.03,87.96,84.47,65.08,49.23,74.28,50.17,60.64,49.22,46.2,63.86,88.27,104.85,61.62,37.95,96.76,90.1,89.95,106.06,33.99,34.06,90.28,43.32,81.74,72.63,79.3,37.45,96.36,78.45,106.13,60.62,69.7,34.67,87.63,48.04,104.27,70.69,102.22,67.22,95.44,83.99,81.64,80.63,84.47,75.94,104.18,82.21,110.83,74.26,69.23,92.77,87.12,,,,,,,0.9
,,,,,,,,,,,,,,,,,,33.8,57.41,60.61,61.14,46.71,41.67,53.88,50.7,53.11,44.91,55.61,12.71,44.98,38.57,34.13,48.72,41.23,52.14,40.78,41.59,51.32,53.24,20.04,35.41,41.81,39.14,54.75,33.78,32.75,32.95,34.18,40.83,32.81,43.25,25.9,34.22,57.98,40.07,38.2,38.13,45.67,46.75,46.42,33.44,53.05,42.77,33.02,34.9,20.02,52.1,46.08,35.55,33.62,43.35,31.31,35.17,29.05,31.01,43.41,52.42,70.03,39.33,32.59,52.54,50.63,46.13,60.92,23.54,26.76,55.12,24.97,50.45,48.24,47.04,23.66,47.05,49.19,56.26,47.76,44.59,37.05,49.74,30.43,65.69,48.23,61.25,41.31,59.3,57.85,45.29,52.17,57.27,42.59,53.97,53.28,64.97,37.1,39.06,46.98,49.73,,,,,,,1.02
,,,,,,,,,,,,,,,,,,12.25,19.03,18.79,19.14,17.79,10.74,17.01,16.98,17.9,11.73,17.17,7.77,14.86,14.8,12.47,16.51,11.47,16.67,11.84,15.01,17.72,17.1,7.22,13.5,14.86,12.92,16.18,13.47,11.07,11.12,11.3,15.34,10.67,14.56,9.98,10.47,19.11,15.54,12.45,15.22,14.33,16.47,13.28,14.25,14.9,13.62,11.37,13.92,7.83,17.98,12.37,14.3,13.56,13.3,11.6,10.81,11.29,11.72,13.48,17.12,21.95,12.69,13.13,14.79,17.21,15.21,19.6,9.89,12.36,16.63,8.13,17.96,15.47,14.32,9.71,17.21,15.51,19.25,15.2,13.0,14.81,15.41,9.99,20.19,15.18,20.66,13.74,20.31,18.61,17.49,17.51,18.39,15.53,14.32,17.52,21.55,11.63,12.15,15.71,15.22,,,,,,,1.08
,,,,,,,,,,,,,,,,,,4.95,7.11,7.35,7.64,7.55,3.65,7.03,6.5,7.38,4.99,5.36,2.81,5.98,6.69,5.89,6.72,3.95,6.45,4.93,6.25,6.78,6.0,3.2,5.37,6.93,4.56,5.83,6.32,4.74,4.7,4.97,6.0,5.3,6.76,3.66,4.79,7.3,6.2,4.45,6.53,6.05,6.62,5.79,5.88,5.07,5.31,4.87,5.31,2.58,6.14,5.5,6.17,5.88,5.2,4.5,4.08,5.16,4.26,5.18,7.24,7.94,3.96,5.71,6.12,6.22,5.53,7.8,4.45,5.76,6.89,3.32,6.85,6.98,4.46,5.05,7.29,5.83,8.0,5.72,4.67,6.21,6.32,5.17,6.64,7.29,8.46,6.04,7.51,6.37,8.61,6.33,7.58,6.93,5.88,7.34,7.89,4.85,5.34,7.11,6.04,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
