days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,17.81,16.18,6.12,12.86,12.81,13.29,22.14,16.11,20.33,10.35,18.92,10.59,15.05,17.65,18.28,15.64,14.41,10.83,15.6,13.4,14.99,15.69,13.32,10.71,16.74,17.65,19.14,16.19,15.51,16.53,23.31,14.31,15.03,14.96,24.56,17.79,15.88,11.47,19.52,17.16,15.83,14.17,13.15,12.27,15.48,14.54,13.44,20.16,16.35,9.77,16.53,15.28,14.13,11.06,18.71,9.8,13.25,16.82,14.41,19.56,16.44,19.1,20.08,12.52,9.4,13.95,15.32,18.15,13.51,15.71,12.08,16.02,15.61,16.23,15.17,11.42,11.22,10.57,12.27,17.42,14.59,14.63,17.5,12.44,10.7,17.1,19.74,11.64,16.38,14.66,14.75,16.49,15.81,16.82,21.07,14.03,10.44,13.77,14.36,15.68,,,,,,,1.08
,,,,,,,,,,,,,,,,,,7.24,6.52,3.11,5.41,5.6,4.88,6.9,6.46,7.8,4.56,7.14,4.59,6.13,6.47,6.13,5.68,5.44,3.99,6.23,6.59,5.34,7.0,5.02,3.62,6.73,6.95,7.71,6.69,6.08,5.82,9.09,5.56,6.01,6.35,9.31,7.42,7.31,4.85,7.86,6.14,6.56,5.81,5.35,5.25,5.2,5.4,5.67,7.89,5.98,5.53,6.41,4.43,6.4,3.9,8.65,4.06,4.83,5.78,6.6,7.9,5.82,6.62,8.15,4.93,4.23,5.78,5.38,6.78,5.45,5.73,4.43,6.85,5.84,6.35,5.61,5.3,4.51,3.31,4.68,7.14,5.32,5.86,8.3,5.22,4.37,6.67,7.45,6.58,5.35,5.16,5.67,5.4,5.53,6.65,7.92,4.78,4.16,5.72,6.45,5.68,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,2.06,5.52,0.0,5.11,4.0,3.31,1.5,3.85,2.61,5.4,6.27,5.64,7.38,7.0,1.7,1.32,1.82,7.03,2.93,1.7,1.19,3.86,4.65,2.7,2.73,0.74,0.95,2.03,2.13,0.0,2.49,4.31,4.7,4.01,0.0,3.86,4.54,6.02,1.37,5.0,2.77,6.1,1.97,3.89,2.36,2.66,2.53,2.04,2.23,1.83,1.41,4.29,3.75,5.13,6.8,6.25,5.41,6.31,9.66,0.0,2.62,2.53,3.43,4.49,2.09,3.18,4.67,2.38,3.03,1.66,0.0,0.0,4.25,1.74,2.53,0.02,0.81,3.31,4.07,0.77,1.92,0.95,0.54,4.54,3.58,0.03,0.41,1.08,5.87,2.3,1.58,0.28,5.83,1.25,0.0,1.67,5.69,2.06,4.58,3.16,,,,,,,0.96
,,,,,,,,,,,,,,,,,,9.4,21.62,0.0,18.56,14.62,12.68,6.88,14.75,10.4,21.1,24.46,19.36,26.51,24.66,7.95,5.55,9.03,25.36,11.52,7.46,6.38,14.36,18.96,9.76,11.41,3.54,7.22,9.61,9.1,0.56,10.56,16.58,18.35,15.32,0.0,16.05,17.84,24.71,6.62,19.38,11.87,21.09,9.48,15.46,11.77,9.27,11.53,7.38,10.82,9.23,7.38,17.41,13.66,18.68,24.14,23.32,22.22,23.52,35.52,1.17,6.94,10.08,14.48,15.51,8.54,12.49,16.23,9.76,14.51,9.37,0.0,0.0,15.59,7.66,10.37,2.52,5.47,11.55,17.03,4.16,9.87,7.37,1.4,16.04,14.22,2.47,5.46,5.7,22.72,11.14,9.61,3.59,21.28,5.14,1.59,8.11,21.57,8.44,17.1,12.94,,,,,,,1.22
,,,,,,,,,,,,,,,,,,26.06,50.64,2.33,40.7,34.78,29.91,21.27,37.22,28.64,50.62,54.06,43.88,61.02,56.9,23.14,14.68,23.34,61.28,26.64,20.38,21.29,37.37,45.33,25.96,30.01,10.6,18.18,27.03,21.78,3.06,22.94,37.41,41.82,33.99,0.3,41.61,37.02,50.58,19.57,46.12,36.08,44.45,25.77,36.68,33.61,28.3,30.31,22.88,28.19,22.85,19.94,39.8,35.31,39.27,52.52,52.49,51.4,50.5,82.42,7.74,24.05,26.33,35.72,36.91,23.62,33.32,32.1,27.23,35.49,27.33,1.76,0.0,31.67,19.5,20.84,11.72,15.35,30.81,43.15,17.24,26.46,24.01,7.89,42.21,33.99,13.08,18.39,19.08,52.34,34.42,23.27,13.25,45.21,21.15,4.22,22.77,48.19,19.95,44.73,25.16,,,,,,,1.26
,,,,,,,,,,,,,,,,,,50.8,94.24,12.17,60.55,67.02,56.79,44.29,72.65,53.74,71.97,85.77,74.88,105.07,85.24,47.69,31.65,43.72,102.64,46.93,40.5,41.29,67.09,74.26,43.54,59.63,23.68,30.69,49.43,39.96,10.95,35.97,55.05,68.6,57.87,8.63,72.89,64.54,79.71,37.87,79.91,74.56,66.38,51.58,65.62,54.47,55.19,51.26,44.02,48.69,45.04,37.55,69.56,63.2,65.11,86.46,93.32,91.51,100.03,134.46,25.5,44.2,38.93,62.45,67.54,49.34,65.4,51.76,51.09,61.14,46.31,8.33,0.0,51.92,35.14,42.27,31.92,26.89,52.41,76.79,39.04,40.67,47.18,24.7,80.2,50.34,33.37,44.27,34.56,82.51,66.69,38.64,32.09,68.58,46.75,10.52,37.22,76.62,41.13,76.37,55.0,,,,,,,1.2
,,,,,,,,,,,,,,,,,,76.71,133.19,15.78,82.25,95.69,81.66,73.08,98.61,75.66,90.03,100.59,99.19,125.03,118.71,69.47,44.32,67.66,136.37,51.04,73.45,58.04,89.07,95.06,63.44,88.05,30.97,44.22,74.13,54.95,33.36,56.8,67.73,90.0,67.55,33.6,94.48,95.99,94.11,58.42,95.64,99.52,89.61,67.67,85.6,76.99,77.48,70.95,70.36,65.78,53.35,55.66,95.6,94.04,99.56,115.83,135.14,106.34,124.15,156.04,42.08,64.37,69.64,90.73,91.06,65.91,95.92,74.63,85.46,93.62,70.93,36.04,22.51,70.16,53.1,58.17,59.47,55.6,72.52,93.69,64.24,71.05,64.54,40.98,109.57,69.52,61.47,68.54,48.84,104.76,91.46,54.37,57.37,86.1,64.12,30.39,54.16,99.52,67.09,103.93,83.4,,,,,,,1.12
,,,,,,,,,,,,,,,,,,73.21,131.48,34.05,84.77,105.31,103.09,82.22,81.36,72.48,94.54,95.52,115.26,136.0,122.71,77.13,50.36,77.32,131.36,51.68,76.18,56.51,98.33,99.45,80.83,98.6,41.33,36.58,88.63,44.97,34.51,60.11,76.92,92.37,65.41,50.67,104.92,93.74,88.17,67.81,102.39,100.06,101.23,76.98,96.17,81.99,85.41,78.01,76.21,72.87,64.78,59.68,93.1,95.15,107.13,116.9,151.25,109.07,118.85,144.73,48.49,74.41,90.46,103.05,109.97,68.87,101.03,82.45,87.89,95.98,76.77,46.24,44.84,82.82,76.22,66.01,79.06,75.25,71.21,102.41,66.0,78.64,77.78,54.84,109.71,74.0,79.66,63.25,56.98,106.19,98.09,51.88,56.55,88.25,71.0,46.39,59.57,91.9,78.17,98.72,95.71,,,,,,,0.8
,,,,,,,,,,,,,,,,,,80.69,130.42,59.67,89.68,106.85,117.18,86.2,104.98,84.81,106.35,88.17,116.74,154.27,119.38,100.13,54.92,92.8,137.17,65.55,78.93,58.12,108.03,103.96,98.22,89.78,49.47,52.88,94.75,56.16,53.22,72.72,96.34,101.71,78.64,63.99,114.55,89.51,86.19,67.88,119.88,118.05,98.12,86.03,109.44,86.41,90.85,91.86,88.78,85.56,80.61,71.08,90.68,113.54,101.77,121.14,163.04,122.94,119.42,148.61,47.22,84.69,110.85,118.48,108.97,84.17,116.43,93.06,98.29,117.29,90.79,47.22,69.96,91.31,92.38,67.11,88.95,93.9,86.49,111.5,79.88,99.19,83.06,66.81,120.66,85.63,85.09,59.93,62.36,107.78,102.71,81.8,74.7,99.11,92.79,62.77,73.46,111.68,89.7,108.17,110.87,,,,,,,0.74
,,,,,,,,,,,,,,,,,,87.47,125.99,67.53,96.67,105.31,92.54,91.84,114.38,79.54,117.88,90.67,107.65,130.74,96.8,90.47,46.69,83.67,124.36,67.84,83.93,61.81,106.06,106.2,89.77,87.41,61.79,58.68,106.2,58.96,48.4,62.54,100.76,111.75,73.37,60.53,107.38,98.85,73.7,66.73,105.23,105.82,90.66,97.59,118.0,92.86,85.36,104.49,83.1,88.02,84.19,94.69,102.26,109.27,103.0,103.08,157.72,117.06,98.1,154.54,46.13,79.83,126.87,105.35,99.06,90.86,116.86,75.7,103.14,113.03,86.34,49.59,82.46,72.79,88.65,70.07,97.79,86.31,87.41,97.78,81.38,96.96,79.72,79.15,101.19,90.87,82.35,56.72,78.21,90.84,103.48,86.49,80.3,96.08,108.08,75.1,81.26,121.18,103.19,115.29,89.98,,,,,,,0.76
,,,,,,,,,,,,,,,,,,74.63,110.26,64.82,74.72,88.7,71.08,73.36,96.27,64.08,92.61,79.66,97.15,100.1,73.52,72.14,35.96,70.87,90.65,69.16,70.09,54.34,93.34,86.16,66.28,84.78,70.58,63.54,95.72,51.64,44.33,46.89,74.97,91.91,76.78,39.64,81.74,86.63,61.89,52.24,75.26,80.91,72.04,80.21,84.16,98.77,68.45,96.65,85.46,54.54,65.59,61.77,83.14,87.03,93.52,89.38,112.35,86.37,79.27,127.33,34.21,67.67,103.52,72.81,80.03,81.11,94.72,68.02,82.12,76.86,66.66,46.56,70.27,62.45,76.72,73.25,99.09,57.66,54.63,76.03,74.01,74.12,60.53,65.68,74.7,74.5,59.09,58.76,72.47,81.42,73.27,73.37,65.9,75.11,92.22,51.33,73.78,87.44,76.89,96.02,71.69,,,,,,,0.9
,,,,,,,,,,,,,,,,,,45.75,64.96,47.05,44.32,46.9,39.2,46.29,61.71,42.86,53.68,52.67,61.96,50.63,51.56,44.13,23.87,45.08,51.13,51.4,45.67,39.04,62.13,57.75,44.6,57.31,40.17,41.36,61.55,37.46,35.5,30.4,48.52,55.55,46.02,17.59,51.3,46.32,41.55,28.66,42.78,48.37,44.53,50.4,53.89,66.2,39.47,58.15,49.27,24.36,43.91,22.8,43.02,48.47,57.96,53.05,70.62,54.47,34.96,73.67,19.85,43.64,62.76,41.2,46.86,50.43,65.64,39.93,50.93,49.31,42.03,30.91,45.48,41.78,48.68,45.35,50.29,34.25,32.49,41.73,42.82,49.26,41.11,39.26,46.81,51.42,33.6,41.73,46.89,47.44,49.68,43.9,36.4,46.52,63.92,30.21,41.15,52.23,37.91,58.78,43.22,,,,,,,1.02
,,,,,,,,,,,,,,,,,,15.91,21.28,14.11,12.47,18.69,12.5,15.32,18.9,12.66,19.29,17.72,20.2,16.79,19.88,14.86,9.93,16.97,17.09,17.27,14.91,10.25,19.31,18.12,14.32,19.37,15.06,15.62,23.93,13.05,12.22,8.46,16.58,18.18,14.77,9.43,16.37,12.95,12.76,11.34,14.15,14.64,12.86,16.32,18.96,22.85,12.2,18.82,16.01,10.51,14.47,9.38,14.65,13.62,17.97,14.75,23.7,18.8,10.77,22.37,6.38,11.31,19.27,15.29,16.24,16.34,24.65,12.48,14.88,16.77,14.9,10.95,13.7,14.58,15.38,14.86,15.63,12.1,12.42,13.88,14.83,15.99,14.33,13.59,16.35,18.12,10.43,13.74,16.18,12.95,17.21,17.03,13.69,16.25,20.89,10.7,14.7,15.36,13.36,20.19,16.05,,,,,,,1.08
,,,,,,,,,,,,,,,,,,7.2,8.27,4.63,4.11,7.71,4.37,5.77,7.87,5.02,8.08,7.13,7.59,6.03,8.08,5.37,4.35,7.49,6.94,6.49,5.33,3.08,8.0,7.56,5.31,7.98,5.92,6.38,9.37,5.49,4.65,3.52,7.85,7.07,5.78,4.28,5.82,5.22,5.9,4.91,6.27,5.06,5.82,6.83,6.18,8.97,4.75,7.1,6.12,5.69,5.0,4.13,5.2,5.7,6.56,5.81,9.82,7.28,4.08,8.56,3.32,5.02,7.43,6.24,7.0,7.28,8.87,6.54,5.14,7.32,5.95,4.75,5.12,4.36,5.19,5.72,6.76,4.63,5.13,6.3,6.34,6.1,5.3,6.27,6.35,6.94,4.53,4.72,6.04,4.2,6.23,7.02,5.16,6.15,8.14,4.59,5.03,5.62,5.49,7.66,6.86,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
