days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,17.69,15.36,14.38,15.95,15.06,11.18,15.58,13.05,17.0,16.3,19.63,17.64,16.06,17.97,13.9,14.04,17.72,15.77,10.51,14.68,10.16,11.0,17.6,11.51,13.75,12.61,15.35,18.55,11.8,8.12,12.27,10.19,17.78,12.01,14.0,15.73,10.68,11.88,16.51,23.53,12.26,11.17,17.15,22.27,17.43,18.22,18.09,17.55,11.31,17.31,18.86,10.88,13.93,5.22,17.9,20.16,12.94,16.54,15.13,16.53,15.03,12.36,10.46,19.83,12.47,15.66,16.7,9.43,18.95,17.46,16.93,12.44,18.11,13.37,15.77,16.7,12.58,10.53,21.3,14.41,12.26,11.6,16.68,18.39,14.55,13.75,9.76,17.47,16.27,7.32,18.91,17.98,16.95,14.17,14.37,10.01,19.29,13.16,14.57,18.05,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,7.67,6.45,5.88,6.94,5.87,3.67,6.5,6.37,6.69,6.94,7.43,7.53,6.61,6.84,5.04,6.1,6.83,5.92,4.63,5.56,3.88,4.13,7.96,5.0,6.05,4.65,6.17,6.71,4.64,4.07,4.28,3.79,6.75,4.95,5.84,6.21,5.47,4.21,7.17,9.48,5.84,3.31,7.02,7.84,6.36,6.82,6.18,6.43,4.97,6.19,7.08,3.64,5.45,2.94,7.16,6.86,3.84,6.95,6.45,6.45,5.42,6.13,4.27,7.36,5.24,4.28,5.9,4.54,7.78,6.3,6.45,4.66,7.06,5.75,6.13,6.21,5.23,5.21,8.31,5.4,4.4,4.07,6.67,7.39,5.53,6.08,3.93,7.06,5.64,3.34,6.49,7.49,6.88,6.18,5.23,4.56,7.28,5.6,6.21,5.28,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,0.21,3.02,0.13,1.43,3.32,0.37,6.09,0.0,3.69,7.25,0.0,5.33,3.33,1.16,4.02,1.08,0.0,3.29,2.84,3.35,2.98,0.0,2.91,4.84,1.88,4.7,2.4,0.09,4.7,1.33,4.64,0.8,4.4,0.0,5.94,1.37,5.73,1.61,4.15,4.29,3.44,0.29,4.82,3.76,7.97,1.71,5.3,5.94,5.15,2.72,5.96,2.3,4.11,1.91,2.56,5.21,4.45,7.43,3.1,3.03,6.02,4.53,5.2,4.04,5.55,4.33,0.21,3.59,1.6,5.25,3.14,0.36,0.55,3.33,2.14,0.28,4.65,2.28,2.53,0.0,2.46,5.36,3.62,3.58,4.2,4.73,1.89,5.89,3.24,7.4,1.55,4.48,7.69,5.87,0.0,3.72,5.16,7.05,5.77,1.09,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,1.17,12.41,2.53,6.83,13.99,1.08,22.41,2.82,14.92,23.47,1.17,18.03,10.3,7.16,15.58,5.31,0.0,12.05,10.53,15.29,12.99,0.0,11.53,18.33,8.02,17.69,10.03,1.69,16.96,8.21,15.75,5.48,16.14,1.82,23.4,7.81,22.25,6.66,15.13,15.72,13.09,4.4,17.79,14.82,27.17,9.13,18.83,20.93,17.17,10.86,22.52,9.15,17.71,8.86,11.23,19.38,17.0,26.44,12.25,13.51,22.03,16.94,18.48,15.65,19.95,16.21,1.56,11.99,5.87,19.21,14.74,3.09,2.39,13.85,7.61,2.52,17.06,10.6,8.87,0.0,10.13,18.75,15.09,14.34,16.1,18.46,7.8,20.17,12.54,28.27,7.1,18.74,27.75,20.7,2.29,13.43,17.37,25.46,20.69,5.44,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,9.71,33.98,10.22,22.58,32.52,5.77,42.76,12.1,38.34,52.52,9.07,37.25,28.38,24.24,35.11,18.51,0.0,28.13,31.64,35.21,28.84,0.11,30.6,45.72,24.36,37.59,26.12,3.31,39.61,26.68,41.99,2.86,37.01,6.17,53.6,22.36,54.31,19.34,36.68,37.64,33.78,12.39,39.85,35.35,58.53,22.76,46.64,48.31,45.54,27.49,53.78,22.22,44.46,25.81,29.76,44.01,43.52,58.96,30.29,36.48,52.08,39.98,40.87,36.24,41.85,39.93,6.09,22.09,17.2,41.96,35.81,17.04,14.07,31.43,20.06,7.2,42.0,22.97,20.58,0.0,23.13,46.79,33.21,37.9,39.94,41.43,22.14,45.12,30.22,57.15,20.95,46.7,65.99,46.17,8.56,31.46,36.47,62.96,48.67,16.22,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,17.14,61.53,28.3,50.02,68.96,15.82,71.56,25.13,67.65,86.6,23.62,57.37,52.31,43.9,41.62,42.63,0.0,52.03,57.02,57.93,60.36,16.45,47.48,72.17,53.74,60.96,42.2,24.5,61.16,46.82,72.09,2.14,60.16,20.1,86.02,42.19,88.83,36.24,66.46,70.36,62.05,37.1,59.28,58.59,93.98,40.08,87.98,92.79,80.68,53.43,84.72,42.94,60.33,58.0,51.36,68.39,70.18,91.27,59.09,62.69,89.93,74.55,66.02,58.2,72.51,66.38,27.86,39.54,37.16,80.45,59.95,33.95,37.9,59.01,39.96,27.87,65.39,37.34,33.9,0.0,43.08,75.09,49.24,59.48,68.52,63.43,39.66,75.61,62.49,90.02,43.46,76.83,104.2,77.63,22.81,55.08,57.13,98.34,82.54,36.51,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,28.9,83.56,47.11,72.39,90.89,11.62,94.94,54.4,76.4,107.16,43.47,75.42,82.22,61.31,47.21,58.67,0.0,84.25,69.58,72.16,86.96,31.84,70.1,92.72,64.14,87.17,67.83,35.74,83.98,61.42,95.0,18.88,74.27,35.31,110.75,62.45,126.59,40.58,95.14,94.08,85.39,50.94,87.71,66.37,128.53,63.43,104.87,113.38,94.06,62.38,104.59,57.95,76.43,68.53,68.25,85.8,94.12,117.26,98.51,75.05,111.03,102.51,82.78,87.54,104.42,66.01,57.84,68.39,53.12,106.9,75.22,49.14,47.13,67.51,75.22,45.62,71.76,53.38,52.39,17.25,68.59,103.81,80.32,86.74,81.51,80.15,48.64,102.31,76.16,104.74,62.07,99.19,124.04,104.43,47.0,72.09,59.37,127.75,101.26,50.38,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,26.63,88.72,58.46,83.79,112.91,14.38,85.68,66.78,86.63,113.0,61.06,86.02,91.14,63.28,47.04,59.04,15.74,85.48,60.74,78.11,98.04,65.63,78.91,92.29,73.41,93.35,70.89,26.48,79.06,67.89,108.89,39.86,93.74,47.41,111.98,75.92,114.04,49.73,94.44,79.61,92.61,54.13,97.8,73.72,133.03,77.26,116.06,118.86,88.28,56.12,107.56,68.63,83.45,93.38,69.34,101.19,105.38,125.79,93.58,85.78,109.79,105.44,77.83,72.45,104.51,70.79,58.21,93.85,44.4,114.17,75.01,62.99,61.91,64.82,87.18,50.77,82.88,59.42,51.57,40.6,71.96,114.83,80.93,90.22,89.58,81.95,63.12,108.46,75.06,86.7,60.15,112.46,119.35,128.61,66.96,73.46,72.93,130.81,86.09,71.0,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,37.34,111.74,78.17,91.6,121.85,27.56,82.02,88.19,87.17,120.99,71.8,96.18,88.17,80.52,65.88,67.52,37.54,98.06,86.64,79.21,128.11,82.41,64.05,93.73,91.52,110.83,77.01,35.95,85.52,75.82,124.17,51.35,106.75,60.28,126.62,93.04,105.44,66.01,105.61,78.61,97.91,68.36,111.99,88.28,127.22,96.84,132.58,108.73,84.66,70.63,110.64,85.35,83.08,111.0,69.43,92.24,118.77,137.58,77.13,109.9,120.19,109.29,92.29,78.63,95.57,74.14,71.15,120.08,51.61,113.72,77.23,79.19,70.28,68.13,84.11,69.71,100.79,58.06,58.35,47.89,91.8,122.94,82.37,89.52,100.03,93.6,74.4,110.59,89.58,96.3,81.36,123.58,110.37,135.41,69.84,91.95,75.01,122.0,91.14,100.98,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,48.03,108.95,82.28,77.18,104.86,37.91,67.66,89.05,80.84,121.66,69.41,109.14,75.86,94.2,71.92,86.65,52.31,92.8,102.9,71.73,129.38,82.02,64.44,87.25,101.64,105.97,82.41,46.04,83.1,75.76,127.82,61.28,107.96,64.09,121.01,100.54,103.95,77.82,108.82,90.56,88.03,71.97,117.69,89.89,111.71,98.45,137.09,98.32,75.85,62.96,88.22,84.16,93.19,105.38,84.58,79.66,115.33,119.59,84.54,121.4,97.32,96.52,76.12,78.9,87.12,75.05,56.84,116.2,60.35,95.34,78.11,65.48,70.91,76.85,86.86,86.39,91.9,54.3,73.24,62.19,80.51,122.46,85.96,79.34,107.57,88.46,74.04,88.05,98.37,110.62,71.27,116.81,91.3,124.88,86.66,93.79,78.74,110.91,86.29,96.62,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,58.28,89.13,76.58,72.08,84.83,44.5,70.14,75.2,78.9,102.65,58.95,101.47,64.36,81.94,57.83,81.47,56.22,61.13,75.2,48.65,86.14,62.66,54.98,68.28,88.24,85.65,62.17,50.41,68.14,67.46,103.44,62.79,89.8,55.56,80.54,82.72,83.1,74.98,90.96,69.6,71.05,58.77,91.85,81.54,92.42,78.99,105.19,73.88,46.54,64.1,87.84,76.28,73.85,90.83,58.62,66.75,87.12,104.16,73.98,99.77,81.78,86.83,65.14,62.58,73.4,67.47,62.43,91.42,70.41,85.74,60.46,48.8,52.01,70.22,69.39,69.5,83.86,46.84,68.28,50.35,67.46,86.48,71.24,64.39,94.73,79.28,59.23,78.98,89.26,91.71,62.75,79.79,64.51,111.98,75.22,79.81,66.16,83.77,75.25,81.87,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,39.29,51.05,47.46,34.38,44.73,35.02,37.89,40.36,51.75,55.3,35.39,64.32,39.76,47.1,37.09,53.65,41.17,41.63,42.25,35.22,47.28,43.16,34.82,36.58,53.35,51.96,37.99,36.83,34.01,40.96,60.34,39.94,54.75,37.98,44.48,44.83,47.17,35.79,50.5,41.18,42.15,37.53,57.9,47.19,50.06,49.74,50.59,42.26,28.63,42.58,47.29,47.39,51.89,53.26,29.49,45.37,52.76,60.71,42.33,47.49,45.77,50.36,33.21,38.03,46.36,44.02,43.17,48.41,49.44,46.37,41.78,32.73,33.69,46.65,49.28,44.95,49.53,38.09,38.5,30.61,37.75,52.38,42.0,41.2,54.28,57.78,33.08,52.43,54.64,56.44,38.32,45.08,39.03,55.7,53.41,47.27,35.19,49.71,43.59,46.98,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,13.61,17.17,12.94,10.62,12.83,11.84,13.38,11.27,16.96,17.17,12.66,19.19,13.18,13.01,11.86,16.29,14.87,13.39,13.6,13.58,15.59,14.26,13.85,12.67,17.39,15.56,13.97,11.05,11.63,16.29,18.68,11.59,17.43,15.61,18.5,13.15,17.6,11.89,16.83,13.31,16.99,11.45,17.54,17.09,15.64,14.8,15.41,13.23,12.86,15.72,18.5,13.7,18.91,17.23,7.91,14.14,18.98,19.86,12.44,17.55,13.61,19.34,10.1,14.4,14.51,14.48,15.18,18.34,17.5,14.46,14.08,11.79,11.19,16.89,13.96,16.5,15.49,10.82,12.46,11.55,14.41,15.28,12.67,14.33,15.81,21.65,11.95,16.35,17.03,19.08,9.27,11.98,12.94,16.88,17.47,14.35,10.98,16.01,15.04,13.66,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,4.7,6.59,4.41,4.01,4.93,3.8,4.19,4.84,6.04,6.13,6.12,6.72,5.66,5.82,4.37,6.38,5.38,5.88,5.58,5.59,6.22,6.27,5.14,4.5,6.63,7.12,5.35,4.53,3.79,6.6,7.06,4.28,6.62,4.61,7.63,5.05,6.67,4.74,6.8,5.21,6.33,4.62,6.79,7.03,5.72,6.87,6.2,4.58,3.73,6.17,7.61,4.67,7.2,6.67,4.75,5.72,6.69,6.83,5.05,6.93,4.86,8.11,4.93,5.65,5.56,5.21,5.47,6.45,6.74,5.37,6.89,4.8,3.91,6.84,5.43,6.29,7.31,4.99,5.22,5.6,5.79,5.85,4.17,5.89,6.56,8.15,5.7,6.69,6.2,7.42,3.63,4.8,5.84,7.17,6.86,5.1,3.9,6.46,6.86,5.12,,,,,,,1.18
