days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,16.76,15.2,15.44,14.86,12.06,14.74,12.95,6.98,14.01,18.52,10.49,16.1,14.35,18.56,16.52,14.56,18.93,17.93,16.02,19.44,10.86,15.81,12.1,19.18,18.07,14.55,12.31,15.73,19.38,14.67,10.8,14.27,17.05,17.17,14.42,11.5,15.55,20.27,7.29,18.04,15.9,15.03,13.57,12.17,17.16,14.58,14.02,18.1,16.41,12.8,19.59,19.26,17.09,12.24,13.02,7.94,15.76,15.58,14.99,13.32,13.71,13.5,11.93,18.53,13.56,9.97,13.36,16.84,18.13,18.41,18.96,14.06,8.59,10.46,18.45,18.88,17.5,18.61,10.61,17.3,16.76,12.77,19.8,14.22,12.02,16.19,10.14,9.35,13.46,17.71,14.32,9.99,20.35,12.24,18.76,17.36,13.98,14.19,6.49,20.21,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,5.99,6.01,5.76,4.89,5.41,5.71,5.55,3.49,6.49,6.94,4.08,6.59,5.26,8.41,7.89,5.98,8.15,6.34,6.54,8.23,5.13,6.19,4.75,7.86,7.27,5.08,5.26,5.19,7.81,5.54,3.91,4.9,7.94,5.94,6.18,3.28,5.97,8.24,2.41,6.69,5.54,6.83,5.41,4.93,6.42,5.76,5.34,7.4,6.27,5.36,7.64,7.95,6.88,5.49,4.87,4.53,4.97,6.96,5.27,5.37,5.93,5.75,5.32,7.64,5.33,5.05,6.11,6.84,7.18,6.78,6.42,5.85,4.42,4.01,7.24,7.35,7.05,7.09,4.92,6.49,7.06,4.74,6.84,5.55,4.47,6.19,5.05,4.17,5.24,6.65,6.01,4.08,7.62,5.06,7.86,6.2,5.41,5.42,3.33,7.94,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.33,4.03,6.35,3.27,0.0,1.34,2.8,1.93,3.23,2.76,1.82,2.1,0.29,4.33,9.66,4.08,4.94,7.45,9.23,3.38,2.19,1.39,1.61,3.75,2.87,1.37,0.0,1.1,4.72,4.36,6.88,1.5,5.21,7.81,4.19,0.72,0.0,5.3,0.0,5.46,4.23,4.12,0.0,7.01,0.0,1.9,5.0,2.45,2.53,1.61,3.68,1.57,2.71,6.04,1.92,1.62,2.97,0.0,2.42,3.46,1.43,3.26,3.25,5.04,0.98,0.86,5.95,0.0,0.17,0.0,2.78,0.0,0.21,5.35,1.85,2.73,1.12,7.21,0.74,3.59,3.45,2.54,6.58,0.0,0.0,0.78,0.5,4.52,2.82,5.51,5.87,6.13,2.62,2.61,3.15,2.04,4.19,3.22,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.34,15.12,21.73,11.76,0.0,7.99,10.17,8.6,11.19,12.46,7.76,9.83,4.63,17.21,34.87,15.33,19.86,25.55,34.14,12.71,9.79,9.69,6.18,12.93,11.09,5.11,2.36,6.79,19.28,16.15,24.94,7.18,19.6,26.27,15.81,4.9,0.0,17.44,1.22,19.69,16.71,16.2,0.1,24.84,0.0,8.34,17.74,8.85,13.32,5.94,12.34,7.05,9.09,21.18,7.41,9.75,13.62,0.0,11.05,12.37,6.33,12.79,12.99,17.89,5.23,4.98,20.8,0.0,1.46,0.0,12.84,0.0,2.68,21.3,10.23,9.33,7.17,25.38,6.14,15.12,14.18,10.78,23.71,0.0,0.94,5.96,4.98,15.67,10.84,19.95,21.16,22.69,10.32,8.78,11.28,5.76,18.26,14.52,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,0.51,0.0,22.69,32.21,46.67,28.55,0.0,23.16,29.91,20.35,30.07,29.84,19.88,29.34,15.37,40.64,76.38,30.12,44.52,52.72,71.34,37.17,26.75,30.19,18.71,27.05,19.58,13.64,12.49,16.46,41.11,38.62,56.73,24.27,41.71,59.78,40.59,15.63,4.72,41.38,8.54,44.46,36.57,36.57,6.0,58.15,0.0,25.89,47.14,26.02,38.48,13.56,30.42,18.27,19.85,43.03,25.92,27.19,38.69,0.0,29.56,31.59,14.4,33.45,33.48,39.39,16.06,12.36,48.9,0.0,7.38,0.0,38.69,3.58,16.91,46.43,25.75,21.1,25.72,58.46,22.23,38.44,34.57,21.66,52.87,4.99,13.58,17.34,13.17,33.95,23.9,51.44,45.45,46.98,20.37,24.32,30.12,15.15,40.81,37.23,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,9.41,5.52,32.05,56.84,89.48,47.52,0.0,43.45,51.54,38.2,49.06,63.07,46.68,60.58,36.6,70.54,125.07,48.1,68.91,82.73,106.29,71.32,39.26,66.46,34.22,54.56,45.06,29.56,37.68,37.12,69.98,65.41,93.13,51.22,65.15,101.19,67.35,32.5,27.81,65.0,20.7,76.83,64.4,54.02,25.03,102.48,6.96,41.36,79.9,56.27,75.19,35.53,59.08,33.91,39.63,72.79,52.33,47.67,62.75,4.4,60.42,62.3,29.3,64.12,54.97,65.45,39.59,21.15,66.99,0.0,14.79,0.23,65.95,14.46,49.29,76.81,51.67,38.15,56.37,90.3,38.21,71.36,71.0,36.91,88.81,24.52,35.57,31.73,23.29,61.73,38.96,84.48,75.76,81.57,39.91,43.4,59.14,41.38,64.24,63.05,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,27.06,20.55,44.79,70.38,115.64,64.79,10.83,65.23,65.72,53.49,81.8,82.76,65.03,89.59,51.18,87.92,162.37,50.73,92.56,108.92,124.81,99.68,60.27,88.34,44.4,67.79,55.03,58.29,69.83,49.21,83.6,87.73,118.91,84.35,85.63,129.98,94.59,47.58,46.36,74.84,51.82,101.8,97.44,75.09,43.6,120.15,25.6,71.2,107.13,85.59,106.71,68.23,82.94,64.54,66.81,98.49,68.4,58.01,78.32,22.18,88.22,92.99,55.9,78.05,79.17,94.19,53.97,31.12,96.18,3.15,32.36,18.78,91.47,31.37,79.14,107.31,69.22,51.85,78.52,120.32,49.18,91.46,98.75,54.54,117.44,32.66,49.9,45.67,31.69,82.81,58.96,109.16,111.89,94.95,65.68,56.8,80.11,57.45,70.98,88.34,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,31.85,33.79,52.77,74.21,126.74,66.31,35.77,70.6,76.63,55.06,73.89,91.73,71.01,94.38,63.48,94.48,159.13,56.96,90.04,113.9,120.88,102.05,65.14,94.69,55.91,68.56,46.71,49.62,81.45,50.57,68.53,74.41,119.73,102.34,98.71,121.22,103.83,59.03,49.46,79.31,43.07,106.21,100.63,81.85,46.57,108.83,38.68,71.13,110.01,92.98,97.96,85.76,88.66,76.5,80.51,82.29,76.12,62.85,82.14,45.8,102.29,94.19,57.32,96.06,87.97,97.7,59.83,42.27,92.29,12.85,26.25,29.07,92.07,43.35,75.98,100.46,91.67,67.99,80.65,115.91,62.85,95.79,93.47,61.2,122.7,44.6,41.95,56.5,36.52,90.07,58.37,104.59,122.13,103.47,83.02,72.46,79.06,73.79,84.57,91.91,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,31.72,43.99,62.85,98.18,140.93,85.03,54.2,91.72,86.66,55.25,73.59,94.27,72.76,101.05,89.92,105.72,181.93,63.99,87.73,128.29,123.26,109.57,81.61,100.02,69.71,77.92,67.71,79.93,83.9,70.89,79.91,83.39,122.09,115.14,87.56,127.07,121.81,63.2,67.68,104.91,49.03,103.06,114.22,88.53,48.25,121.52,53.28,78.8,112.41,108.53,101.34,103.75,85.0,91.2,110.28,88.7,97.07,75.78,84.58,60.92,114.26,103.2,86.54,113.7,98.89,95.07,73.84,66.72,94.01,11.2,25.97,45.43,102.27,48.16,96.46,110.66,111.43,76.72,84.25,131.63,76.97,90.16,95.57,68.76,128.54,43.21,40.9,51.6,44.14,97.91,66.02,101.41,129.79,121.26,98.38,90.38,103.01,73.59,93.79,90.84,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,46.79,46.36,38.36,91.58,130.99,100.04,42.64,100.61,85.32,65.04,78.94,94.85,73.89,87.78,88.76,112.64,185.37,66.55,84.16,131.07,106.06,110.74,84.44,104.52,73.26,94.41,80.03,87.92,82.38,69.46,83.74,75.0,99.19,123.55,73.97,116.11,114.82,63.45,82.43,102.87,42.02,90.06,106.8,91.35,64.27,116.91,53.18,63.02,111.62,112.77,108.61,116.08,103.1,80.92,106.35,94.26,95.92,79.3,89.78,69.16,117.16,86.51,81.38,121.97,94.09,92.48,67.35,72.84,96.31,21.66,21.27,53.98,101.19,56.23,97.46,107.7,110.99,95.87,81.14,140.24,80.12,81.81,101.36,70.94,109.24,51.94,57.44,44.18,56.99,87.34,44.83,86.87,127.88,123.29,92.02,85.31,100.08,85.24,78.17,85.03,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,50.59,49.48,37.79,75.23,106.41,86.25,51.43,87.22,75.62,50.15,65.47,86.65,74.54,73.43,81.85,91.69,141.18,65.8,66.6,107.99,93.2,91.88,67.28,69.34,55.99,77.32,66.06,84.3,86.95,69.52,67.59,59.63,94.53,94.35,64.71,82.62,100.95,61.6,78.95,80.47,28.97,85.47,81.01,83.93,68.32,86.5,45.85,28.09,89.33,83.59,93.7,78.86,92.94,69.63,90.26,67.4,66.15,67.96,88.57,58.65,90.97,73.99,74.61,88.13,80.29,68.3,59.69,65.06,82.4,26.26,13.04,51.92,75.21,44.8,64.54,93.28,87.35,77.13,70.4,105.88,79.24,74.49,97.15,56.38,85.66,45.07,46.62,48.1,38.97,75.78,42.39,66.51,90.56,109.28,72.85,66.27,74.18,83.39,76.18,73.87,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,33.13,30.19,27.97,34.3,61.84,48.54,32.79,49.23,45.91,27.16,49.98,54.13,45.24,50.6,49.15,48.75,79.96,41.6,43.26,65.65,57.6,48.09,39.82,35.38,32.96,45.3,43.59,48.33,54.26,48.53,47.19,33.85,49.89,46.83,34.42,49.26,55.17,37.74,51.31,46.35,17.43,51.55,43.86,46.77,47.57,48.27,30.63,28.93,55.77,49.9,53.55,50.36,48.42,39.91,59.06,35.16,47.33,26.2,57.55,31.75,52.04,52.17,43.03,46.81,48.03,39.51,41.03,41.43,50.37,16.8,16.87,25.64,42.25,29.7,44.59,67.16,50.89,47.45,44.52,55.8,48.61,42.12,54.13,34.12,48.35,31.91,25.15,31.98,23.14,48.03,30.29,41.38,54.28,67.92,43.31,44.09,45.26,55.06,50.59,38.46,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,10.94,8.09,13.08,12.94,23.9,15.04,12.2,15.61,13.62,10.8,15.68,17.69,16.52,16.76,15.34,15.46,24.95,15.17,15.74,21.46,18.53,15.66,12.52,10.9,10.24,13.15,15.04,15.75,13.7,15.98,14.24,10.08,17.42,15.33,11.38,15.43,17.89,12.15,18.25,15.44,6.04,17.84,13.16,14.08,13.0,16.99,7.5,7.81,18.8,14.89,17.51,18.79,14.85,13.67,20.38,9.81,16.87,10.55,20.38,11.97,16.07,16.01,12.23,15.49,19.12,12.32,15.23,13.95,15.28,7.38,6.84,9.56,12.81,11.07,16.37,23.79,19.26,15.42,17.61,18.6,16.97,14.59,18.7,10.98,15.01,11.08,9.2,12.02,8.53,15.29,9.66,13.81,16.74,20.16,11.0,15.02,14.52,17.17,15.3,15.23,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,5.52,2.45,5.5,6.11,9.29,5.16,5.88,5.79,5.44,5.48,6.78,6.57,6.54,6.51,6.52,5.94,9.66,4.88,5.98,6.8,7.06,5.92,4.94,4.59,4.2,5.32,6.01,6.23,5.71,6.1,5.13,3.58,6.66,6.13,5.11,6.77,6.9,5.5,6.32,6.06,3.06,7.14,6.25,4.71,4.91,7.48,2.95,5.02,7.27,6.18,6.69,6.99,5.37,5.5,7.7,3.07,6.44,4.71,8.17,4.79,6.66,6.63,4.25,5.15,9.03,4.72,5.3,5.45,7.09,4.04,3.04,4.2,4.51,4.33,5.61,9.25,8.99,5.22,5.9,7.15,5.81,7.2,6.94,3.74,6.09,4.74,5.13,4.71,4.16,6.7,4.24,6.78,6.18,7.66,4.11,5.15,5.98,6.6,6.23,6.08,,,,,,,1.18
