days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,4.75,6.44,6.5,4.35,5.8,7.04,7.09,6.41,5.15,5.78,4.51,4.79,6.84,4.99,6.01,7.17,6.92,8.07,4.26,6.46,5.12,5.2,5.25,8.45,4.01,4.94,8.35,5.78,4.49,6.12,7.44,6.07,5.94,5.35,5.74,5.53,6.65,6.69,6.87,6.46,5.82,5.74,4.62,5.35,4.97,6.79,6.58,4.55,6.53,5.33,5.04,5.65,4.93,6.05,8.22,5.36,5.59,5.7,5.46,7.18,7.67,5.55,5.71,8.14,4.8,7.04,5.65,4.2,5.26,7.42,5.83,6.3,5.32,7.17,5.23,5.87,6.17,7.62,6.47,5.7,6.15,7.22,10.11,6.94,7.57,10.45,5.64,4.25,6.38,6.71,6.44,7.15,5.66,5.7,4.98,6.2,6.75,5.25,6.6,4.92,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,1.86,6.61,3.88,0.0,4.43,0.62,1.67,4.27,0.0,5.11,1.34,1.71,5.11,5.17,5.49,1.48,1.26,5.31,0.0,3.62,2.66,6.76,1.79,2.85,3.82,2.7,0.44,1.1,0.04,2.35,2.9,0.36,0.0,6.52,0.92,0.0,4.7,5.62,5.14,0.6,1.84,0.92,6.15,3.83,5.21,0.0,5.02,1.98,1.76,3.06,4.27,2.78,3.95,3.73,3.72,2.48,4.43,2.28,3.2,4.15,2.28,4.15,5.09,3.53,2.01,2.91,3.92,5.03,2.21,6.18,4.02,0.5,1.53,0.17,1.64,2.61,3.03,4.63,3.14,6.44,1.25,3.02,2.99,3.24,2.55,3.03,0.0,4.84,1.89,3.14,0.96,0.0,0.0,5.84,3.53,0.0,0.41,3.16,3.28,0.0,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,6.23,23.73,14.01,0.0,17.87,5.82,7.84,17.06,3.97,16.55,5.77,7.68,18.6,19.27,23.16,6.78,6.62,20.08,0.48,13.25,9.71,22.82,9.26,11.89,14.76,9.48,2.18,5.78,3.79,10.17,12.68,3.94,0.0,24.02,5.08,0.68,15.5,22.16,19.93,6.86,6.94,5.57,21.7,17.18,20.95,0.0,18.81,9.01,8.16,11.94,15.29,12.3,14.97,14.2,12.49,9.37,17.47,11.02,13.26,16.2,9.43,14.73,17.63,11.98,9.57,12.85,14.92,19.71,9.1,22.47,16.39,5.17,6.15,3.35,6.98,12.45,13.57,16.86,13.28,19.77,4.58,11.78,12.51,15.28,10.78,11.2,0.0,18.72,9.73,12.76,5.32,2.32,1.48,22.89,13.87,1.57,2.17,12.84,12.13,0.0,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,13.44,56.48,39.76,4.32,47.87,15.14,26.08,46.63,15.6,43.86,14.63,19.55,46.78,44.98,52.36,17.04,17.36,44.66,6.39,32.5,27.12,49.21,24.13,29.61,41.69,22.71,12.37,16.05,10.83,32.46,31.88,16.46,0.0,61.01,14.64,9.75,35.77,49.53,48.74,21.55,22.84,18.39,55.03,38.97,52.58,2.54,47.0,21.51,23.75,27.7,36.97,29.65,42.55,37.09,28.95,26.71,44.29,27.19,34.1,40.41,25.14,35.58,43.14,31.49,24.35,28.64,38.92,43.85,23.74,48.48,36.46,15.57,17.47,12.45,21.74,28.63,34.96,42.26,35.95,40.63,11.24,24.85,30.67,37.83,25.55,30.38,6.99,41.12,24.96,36.2,19.42,8.47,8.64,50.75,34.75,14.89,12.85,30.92,30.24,6.83,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,39.82,82.58,68.3,11.97,78.13,36.84,39.44,79.54,38.96,82.95,32.98,38.39,75.15,78.07,96.42,30.64,44.11,72.64,15.72,56.64,52.02,85.83,49.3,48.42,71.64,42.67,31.17,40.87,21.48,64.14,50.66,33.87,3.55,93.06,31.01,31.25,58.04,83.7,83.7,43.54,38.5,37.39,105.13,67.95,78.31,20.71,79.12,36.38,43.21,44.78,62.34,56.62,79.05,71.94,44.94,59.01,72.87,60.1,57.62,68.91,43.71,56.17,72.13,57.76,41.23,51.64,65.98,70.67,49.34,82.93,67.11,30.78,40.72,28.24,45.24,48.15,63.33,70.16,49.68,71.35,12.03,33.81,58.19,63.6,49.1,56.57,20.4,70.08,43.35,66.06,50.67,27.3,20.07,88.04,65.38,25.21,18.48,57.31,51.28,27.6,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,66.7,103.99,81.13,14.54,98.96,50.51,66.57,95.82,75.54,96.18,49.36,68.7,110.27,101.09,136.84,43.04,72.16,88.5,37.65,72.09,68.29,123.73,66.35,68.77,100.85,50.3,55.74,62.14,45.8,87.64,64.58,64.29,9.16,112.35,54.25,47.01,68.27,108.55,110.93,69.9,51.08,66.59,139.82,77.9,100.98,36.15,93.88,39.69,61.18,61.39,79.96,81.4,115.09,99.68,51.27,74.53,95.85,93.58,81.9,93.38,73.94,69.57,90.99,89.69,56.83,77.57,98.7,87.27,59.21,100.86,88.52,44.72,59.22,43.06,74.89,68.49,88.41,104.35,70.5,96.94,27.51,49.2,94.7,77.81,66.57,68.19,31.52,93.13,65.53,88.28,55.64,51.26,47.55,118.69,78.49,50.42,26.59,75.65,61.79,45.69,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,65.49,97.14,70.99,27.72,95.21,67.3,84.68,105.03,78.46,98.8,61.95,70.97,114.56,94.07,135.11,36.78,81.44,98.25,39.79,65.47,62.69,117.29,56.55,81.33,107.88,58.91,81.32,67.61,40.04,102.48,70.33,69.71,22.25,97.13,63.24,64.09,72.79,109.89,115.09,71.88,57.05,77.11,152.78,71.46,103.81,46.44,106.67,35.98,62.79,64.29,75.78,80.29,110.13,109.94,51.55,71.8,99.82,101.49,90.37,84.99,81.3,74.89,88.23,96.23,66.05,76.41,111.01,104.64,61.35,105.33,87.18,45.44,65.41,46.04,80.58,62.12,84.57,118.71,80.75,98.71,37.74,53.17,98.31,66.97,67.97,86.4,31.06,102.17,78.99,85.35,56.84,63.65,46.45,133.0,89.64,66.46,47.13,73.12,70.73,66.96,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,70.31,98.03,86.71,40.18,91.19,69.86,94.02,122.15,91.76,118.17,55.82,78.86,120.62,98.85,143.89,67.17,108.63,119.29,37.18,83.23,74.12,133.21,84.12,86.25,115.97,72.06,104.97,81.54,50.67,114.76,94.33,72.95,30.6,109.07,73.69,84.91,82.08,101.48,127.41,91.68,64.69,87.65,174.16,72.32,102.14,63.52,107.47,59.92,73.48,77.11,86.83,106.12,117.03,138.95,51.45,81.28,86.47,93.18,81.41,110.72,98.88,88.16,98.5,94.56,85.19,94.62,96.21,120.51,59.78,113.01,97.86,53.65,70.25,56.09,96.87,71.08,96.57,121.29,83.2,113.87,47.38,50.66,106.73,74.2,85.71,106.2,41.35,107.23,73.45,93.92,58.52,79.43,70.6,141.62,97.53,70.85,56.79,69.68,58.59,82.05,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,68.08,111.37,105.23,59.84,98.44,71.93,100.42,116.45,89.36,115.34,64.22,79.35,124.54,99.13,141.65,72.9,92.47,118.43,45.95,74.03,80.12,127.8,90.87,76.79,102.45,66.99,90.76,87.0,56.88,108.23,91.71,76.02,40.27,103.91,67.34,76.61,82.79,94.17,135.96,92.57,62.77,105.53,171.06,64.29,89.8,66.97,101.99,65.44,68.27,91.66,68.33,119.66,123.85,121.46,66.56,100.96,95.73,88.53,60.52,101.45,99.03,88.32,103.52,84.43,85.42,101.26,97.72,106.38,53.48,104.42,94.22,60.73,70.91,83.61,101.76,58.71,83.8,98.87,69.58,110.87,63.91,60.92,120.44,72.25,96.77,117.41,46.19,102.5,68.7,93.9,55.1,79.12,76.41,132.26,96.92,67.56,59.43,81.01,40.61,59.58,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,69.38,81.45,101.55,42.32,75.35,58.25,92.09,97.37,70.53,94.52,68.0,78.97,94.7,79.64,118.11,70.57,77.8,80.41,29.27,59.24,73.79,100.76,65.86,66.71,87.62,53.59,76.97,54.95,45.34,93.59,82.7,66.48,42.09,75.07,52.41,63.47,63.16,83.0,107.17,78.24,61.92,87.74,128.83,64.93,78.58,62.49,82.53,58.93,36.82,77.58,41.91,104.04,99.47,78.47,55.88,72.73,87.16,53.52,50.31,76.94,98.2,73.95,81.32,61.86,72.21,90.11,82.27,86.92,55.16,75.95,85.4,51.07,64.91,74.3,77.67,49.06,64.83,81.52,57.34,89.78,58.22,55.68,97.76,61.64,81.8,88.38,48.57,90.08,75.73,73.14,54.31,57.67,64.51,109.55,76.22,48.11,43.75,83.57,44.56,58.6,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,44.4,41.94,50.37,21.94,45.46,32.26,48.78,57.07,40.27,60.13,45.26,47.77,45.83,46.57,68.57,48.14,47.5,42.52,16.43,39.98,44.98,57.41,44.25,39.62,52.2,33.91,46.59,38.57,26.49,55.55,41.93,38.16,23.32,45.56,34.67,43.23,45.74,56.22,65.91,56.35,35.05,55.81,62.03,34.45,46.04,36.59,48.9,44.68,28.98,46.25,27.13,60.58,62.23,47.26,35.5,46.01,53.96,32.6,29.11,38.31,59.2,49.64,49.41,41.8,38.74,53.35,50.48,49.73,34.28,46.44,64.85,33.99,43.82,47.41,40.49,30.74,32.93,50.42,39.55,57.01,38.24,39.08,60.28,45.37,48.23,52.69,39.15,55.05,55.54,45.77,37.16,30.46,38.92,61.38,46.35,28.64,28.39,51.2,38.64,29.57,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,15.54,17.25,14.35,8.83,15.83,10.21,15.77,18.55,13.91,21.01,13.4,15.59,12.67,15.07,18.02,14.02,15.04,13.28,7.3,14.16,16.98,18.39,16.21,14.41,16.78,11.12,16.23,13.04,10.3,17.68,13.34,12.4,11.83,18.04,9.12,14.48,15.83,15.63,22.75,19.51,10.68,18.06,15.89,9.97,15.87,15.36,16.57,14.61,13.92,15.21,11.35,17.01,18.11,17.26,11.22,15.23,17.46,11.62,9.81,12.45,21.28,21.82,17.97,17.36,13.63,17.92,14.87,16.96,10.4,14.2,22.78,14.38,17.41,14.58,14.81,10.13,8.69,16.22,13.01,17.76,12.74,14.77,19.85,14.05,15.63,17.54,14.02,16.01,17.71,16.44,13.85,6.72,14.85,20.01,14.0,9.85,13.17,18.82,16.3,10.39,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,6.34,7.09,5.7,2.78,5.97,5.36,6.47,7.44,5.7,8.01,4.19,5.77,5.89,5.94,7.32,5.33,5.76,5.03,3.53,4.28,6.31,6.95,6.6,5.53,6.08,4.38,6.42,5.21,5.17,7.48,4.19,5.19,4.69,6.94,2.75,4.99,6.96,5.88,8.2,8.68,5.19,6.81,5.39,3.97,5.98,6.09,6.41,6.22,5.48,6.05,4.96,6.51,6.7,6.09,4.33,6.83,5.82,4.35,3.47,5.3,9.36,8.57,6.51,6.58,5.63,6.38,5.39,6.53,4.85,5.59,8.66,5.4,7.07,5.0,7.43,5.76,3.75,6.29,6.45,6.34,5.72,6.23,8.17,5.18,5.3,7.5,6.18,5.74,7.38,7.46,5.52,3.06,6.37,8.16,5.28,3.78,4.81,7.07,6.6,5.1,,,,,,,1.18
